Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,183,139,63,121,64,0,36,145,202,336,441,445,2147,230,0,220,120,54,95,0,0,22,89,183,361,470,572
6,0,197,150,68,127,65,0,37,140,201,334,434,439,4146,251,0,231,125,61,96,3,0,27,96,189,376,469,554
20,0,206,157,75,126,60,0,35,137,206,332,430,429,6146,259,0,243,129,59,103,9,0,30,106,191,379,473,553
31,0,212,160,76,123,56,0,38,135,206,330,439,424,8146,263,0,248,133,57,103,13,0,37,106,200,384,473,568
55,0,213,166,75,117,46,0,37,134,213,329,428,413,10146,277,0,253,127,58,105,15,0,43,111,204,388,480,562
70,0,218,177,83,118,43,0,38,131,213,318,410,400,12146,282,0,264,131,62,107,15,0,42,114,206,401,483,560
80,0,225,180,84,116,41,0,38,128,215,311,391,388,14147,281,0,263,133,61,108,22,0,47,126,212,399,484,568
91,0,233,188,87,120,43,0,39,128,209,305,377,371,16147,287,0,276,133,63,112,22,0,46,134,219,408,493,572
100,0,236,192,93,122,44,0,46,133,201,299,356,358,18146,291,0,279,131,65,118,32,0,52,139,223,415,488,569
105,0,237,192,91,129,42,0,46,138,203,294,349,343,20146,297,0,293,135,73,126,36,0,50,137,225,420,486,561
109,0,232,194,91,129,49,0,43,135,193,292,339,340,22146,302,0,296,131,72,125,38,0,59,143,227,422,481,546
114,0,234,195,93,124,42,0,41,131,182,284,327,334,24146,306,0,302,135,72,129,41,0,53,145,230,427,480,551
116,0,229,190,86,122,41,0,44,130,183,268,312,326,26147,296,0,305,139,75,136,48,0,62,145,226,424,474,566
116,0,220,193,89,120,38,0,39,127,177,267,316,325,28147,294,0,309,142,77,139,49,0,58,147,223,429,477,543
120,0,216,191,87,114,31,0,32,120,170,269,317,321,30146,303,0,315,135,79,137,51,0,63,153,226,429,472,526
112,0,206,190,84,108,29,0,35,119,168,264,320,329,32146,303,0,322,131,80,141,56,0,69,160,229,425,461,522
109,0,202,197,86,111,29,0,27,109,170,259,333,340,34146,309,0,327,135,75,143,58,0,66,160,240,424,461,515
