Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
32,0,162,147,73,132,71,0,34,137,203,321,562,522,2146,183,0,290,156,46,88,31,0,0,69,153,312,374,456
58,0,168,155,75,130,56,0,30,123,211,303,566,506,4147,199,0,293,157,48,91,27,0,0,73,178,332,402,470
72,0,169,165,77,125,52,0,27,118,208,294,548,490,6147,235,0,305,166,54,97,24,0,9,71,202,349,434,494
70,0,162,166,78,126,55,0,28,122,204,287,535,473,8147,245,0,306,173,55,96,24,0,15,68,224,364,461,511
65,0,162,157,73,129,55,0,29,118,194,282,522,452,10147,249,0,299,179,55,101,22,0,16,65,223,373,477,530
79,0,168,160,80,126,49,0,28,120,207,285,524,440,12146,257,0,295,180,54,98,24,0,20,68,237,375,484,537
100,0,177,164,80,125,44,0,35,122,219,298,555,459,14146,276,0,297,183,55,101,19,0,19,67,240,381,505,529
108,0,185,176,84,128,41,0,36,117,226,308,570,483,16146,281,0,289,184,54,101,24,0,24,66,252,382,515,535
108,0,183,168,84,127,42,0,39,128,236,311,568,469,18147,276,0,287,188,57,103,24,0,24,63,255,386,534,543
96,0,185,166,83,133,50,0,44,129,228,303,552,459,20147,290,0,282,194,58,104,24,0,22,72,264,392,543,544
98,0,185,153,79,134,54,0,44,135,227,308,539,444,22147,304,0,281,193,58,101,18,0,27,72,267,388,549,539
111,0,196,152,82,133,49,0,45,141,239,320,556,449,24146,312,0,273,197,63,98,16,0,27,73,270,388,553,531
112,0,190,152,83,140,58,0,52,137,244,327,576,477,26146,298,0,262,188,58,108,26,0,33,80,271,391,552,530
112,0,189,143,78,137,50,0,51,141,250,329,587,476,28146,281,0,264,169,57,107,26,0,36,85,277,412,564,547
109,0,179,122,69,126,52,0,57,149,259,343,596,487,30147,246,0,247,146,49,109,33,0,44,84,302,431,610,590
107,0,185,103,60,131,59,0,56,146,272,360,632,514,32147,187,0,216,114,36,102,28,0,46,87,318,466,661,631
97,0,169,79,57,120,52,0,59,152,285,375,673,542,34147,128,0,182,99,25,87,29,0,39,83,333,490,714,676
75,0,146,57,43,117,48,0,55,144,285,376,681,557,36147,77,0,168,92,29,84,36,0,43,87,342,516,762,719
50,0,109,50,33,105,45,0,46,129,269,360,683,556,38146,2,0,129,82,17,81,43,0,48,99,363,539,797,750
19,0,44,38,11,98,38,0,38,116,255,325,665,543,40146,0,0,95,78,15,84,53,0,50,108,356,567,838,790
0,0,0,36,0,92,28,0,21,100,215,298,658,530,42146,0,0,93,74,12,82,53,0,54,120,368,585,856,818
0,0,0,33,0,87,24,0,12,77,185,259,617,505,44147,0,0,102,84,17,88,50,0,55,122,368,611,877,846
0,0,0,46,0,79,21,0,2,79,162,234,581,471,46147,0,0,93,85,20,90,53,0,55,128,372,611,891,865
0,0,0,44,0,78,25,0,0,78,129,208,527,430,48147,0,0,73,84,18,82,44,0,53,127,369,611,898,884
0,0,0,46,0,76,34,0,0,75,96,183,459,386,50147,0,0,65,87,14,77,38,0,54,120,369,603,897,902
0,0,0,51,0,84,48,0,9,103,73,174,360,328,52146,0,0,62,96,16,78,22,0,44,96,366,600,899,913
20,0,0,63,19,96,63,0,20,126,57,181,260,235,54146,0,0,50,103,13,73,19,0,40,92,363,586,893,928
41,0,2,67,41,116,86,0,39,157,34,151,152,127,56146,0,0,46,104,14,71,10,0,40,98,379,581,894,920
119,0,201,63,70,141,100,0,46,170,0,96,6,6,58147,0,0,36,114,13,67,7,0,36,90,375,585,898,935
221,0,325,58,79,169,126,0,30,153,0,0,0,0,60147,0,0,24,122,10,62,0,0,33,81,366,577,899,938
319,0,369,91,90,176,124,0,0,96,0,0,0,0,62147,0,0,6,128,5,56,0,0,36,88,391,571,923,949
392,0,378,116,81,150,86,0,0,0,0,0,0,0,64147,0,0,0,123,0,49,0,0,33,73,393,566,937,987
426,0,372,109,36,89,5,0,0,0,0,0,0,0,66146,0,0,0,122,0,40,0,0,21,65,385,561,954,1030
423,0,324,31,0,42,0,0,0,0,0,0,0,0,68146,0,0,0,135,0,44,0,0,12,65,367,566,961,1064
296,0,270,0,0,0,0,0,0,0,0,0,0,0,70146,0,0,0,154,0,38,0,0,15,68,374,554,940,1086
117,0,198,0,0,0,0,0,0,0,0,0,0,0,72147,0,0,0,169,0,39,0,0,19,73,371,554,930,1075
