Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
194,0,267,200,66,113,82,0,35,142,187,309,310,307,2143,201.0,22.0,469.0,135.0,73.0,182.0,107.0,0.0,53.0,172.0,221.0,397.0,315.0,363.0
194,0,260,199,64,109,77,0,27,136,191,314,324,324,4143,204.0,21.0,458.0,133.0,70.0,169.0,98.0,0.0,53.0,171.0,222.0,386.0,309.0,364.0
185,0,240,197,61,105,76,0,22,131,192,312,334,334,6143,196.0,15.0,456.0,134.0,69.0,165.0,94.0,0.0,44.0,158.0,212.0,376.0,313.0,372.0
181,0,223,190,56,99,70,0,15,133,186,316,356,354,8143,185.0,7.0,444.0,131.0,63.0,157.0,87.0,0.0,45.0,156.0,207.0,371.0,318.0,383.0
170,0,208,195,58,95,61,0,10,116,183,322,379,366,10142,177.0,7.0,429.0,131.0,59.0,147.0,82.0,0.0,30.0,147.0,211.0,381.0,340.0,401.0
168,0,197,195,54,86,52,0,3,116,192,331,393,383,12142,167.0,0.0,428.0,125.0,55.0,143.0,74.0,0.0,28.0,145.0,213.0,384.0,349.0,415.0
157,0,179,192,48,85,46,0,8,103,192,318,398,388,14142,153.0,0.0,411.0,124.0,47.0,139.0,79.0,0.0,29.0,140.0,203.0,382.0,354.0,416.0
158,0,167,185,46,79,41,0,0,98,201,320,419,396,16143,144.0,0.0,401.0,123.0,44.0,133.0,78.0,0.0,25.0,144.0,208.0,391.0,370.0,434.0
138,0,155,176,44,77,41,0,0,96,193,322,437,406,18143,151.0,0.0,393.0,126.0,47.0,130.0,72.0,0.0,23.0,140.0,203.0,405.0,385.0,455.0
129,0,133,166,43,72,35,0,0,96,192,317,435,418,20143,145.0,0.0,387.0,128.0,47.0,131.0,75.0,0.0,26.0,132.0,206.0,409.0,397.0,483.0
136,0,129,168,41,63,16,0,0,82,198,315,450,398,22142,151.0,0.0,378.0,122.0,46.0,131.0,75.0,0.0,31.0,142.0,217.0,414.0,410.0,487.0
144,0,118,171,37,55,3,0,0,72,201,300,461,397,24142,145.0,0.0,379.0,130.0,52.0,134.0,73.0,0.0,28.0,137.0,211.0,429.0,427.0,506.0
147,0,105,179,29,52,2,0,0,59,199,287,465,407,26142,157.0,0.0,375.0,129.0,54.0,133.0,67.0,0.0,29.0,143.0,225.0,442.0,455.0,512.0
151,0,102,181,32,52,0,0,0,55,203,290,467,399,28142,160.0,0.0,372.0,133.0,56.0,135.0,68.0,0.0,33.0,128.0,238.0,450.0,471.0,520.0
143,0,91,171,25,50,0,0,0,57,202,281,459,395,30143,162.0,0.0,368.0,135.0,54.0,141.0,77.0,0.0,41.0,123.0,251.0,461.0,496.0,562.0
147,0,93,168,30,49,0,0,0,60,199,280,463,380,32143,175.0,0.0,369.0,143.0,54.0,140.0,73.0,0.0,50.0,124.0,256.0,475.0,530.0,577.0
144,0,85,168,28,53,0,0,0,55,194,273,463,384,34143,183.0,0.0,372.0,141.0,58.0,140.0,68.0,0.0,50.0,131.0,273.0,487.0,545.0,589.0
151,0,85,168,27,44,0,0,0,54,202,271,464,373,36142,183.0,0.0,370.0,145.0,61.0,143.0,68.0,0.0,50.0,131.0,271.0,510.0,566.0,593.0
