Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
258,0,269,185,112,170,72,0,36,109,109,225,262,253,2145,238.0,0.0,434.0,141.0,94.0,199.0,126.0,0.0,87.0,213.0,186.0,419.0,245.0,352.0
257,0,272,187,116,172,75,0,31,114,103,221,257,247,4146,238.0,0.0,424.0,142.0,89.0,194.0,126.0,0.0,85.0,213.0,189.0,433.0,271.0,382.0
270,0,278,185,115,173,75,0,39,121,113,228,245,240,6145,248.0,0.0,436.0,147.0,93.0,203.0,129.0,0.0,93.0,223.0,204.0,446.0,293.0,388.0
279,0,293,195,121,185,84,0,37,120,109,220,218,220,8145,256.0,0.0,450.0,154.0,98.0,212.0,136.0,0.0,100.0,223.0,205.0,450.0,290.0,378.0
296,0,299,195,122,183,84,0,43,125,109,199,187,185,10145,269.0,0.0,450.0,150.0,96.0,219.0,148.0,0.0,113.0,230.0,214.0,442.0,284.0,367.0
297,0,302,201,126,178,80,0,40,124,103,183,166,162,12145,278.0,0.0,460.0,153.0,104.0,229.0,143.0,0.0,107.0,237.0,223.0,440.0,287.0,360.0
303,0,308,205,126,180,74,0,38,119,93,175,161,160,14145,285.0,0.0,459.0,155.0,103.0,223.0,141.0,0.0,112.0,240.0,225.0,445.0,290.0,361.0
297,0,299,209,124,181,78,0,36,114,91,173,170,179,16145,287.0,0.0,456.0,156.0,106.0,222.0,139.0,0.0,114.0,244.0,233.0,443.0,300.0,373.0
295,0,289,200,114,174,77,0,36,112,92,170,180,182,18145,282.0,0.0,457.0,160.0,109.0,228.0,141.0,0.0,113.0,240.0,235.0,462.0,325.0,394.0
287,0,276,199,111,168,69,0,25,105,87,165,189,186,20145,278.0,0.0,454.0,156.0,103.0,225.0,147.0,0.0,116.0,248.0,246.0,473.0,338.0,408.0
