Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
276,0,315,153,113,181,172,0,27,234,109,354,196,359,2143,333,0,325,211,75,105,11,0,46,63,211,219,311,233
283,0,318,154,113,189,178,0,27,243,107,367,192,348,4143,345,0,326,215,80,107,5,0,44,62,214,215,319,229
279,0,322,151,111,192,184,0,35,240,103,351,170,330,6143,359,0,324,220,84,109,6,0,44,63,213,215,328,226
278,0,324,157,115,199,190,0,29,242,83,325,142,296,8143,356,0,323,228,88,109,3,0,44,58,217,218,324,222
290,0,321,162,114,200,191,0,33,245,79,321,131,283,10143,371,0,322,230,90,116,3,0,42,57,225,223,344,230
306,0,309,158,113,199,191,0,38,250,77,318,131,284,12143,386,0,318,236,91,111,1,0,44,58,230,225,360,235
347,0,296,160,112,197,190,0,41,247,73,310,129,275,14143,399,0,321,236,97,114,0,0,47,61,239,223,358,235
401,0,273,162,110,192,182,0,38,238,67,305,117,264,16143,408,0,312,245,93,111,4,0,61,60,244,227,367,238
444,0,254,162,106,184,179,0,45,236,72,299,127,278,18143,417,0,313,250,98,114,2,0,56,55,260,233,378,249
479,0,231,157,105,175,171,0,42,234,81,315,144,296,20143,423,0,312,254,98,113,0,0,56,51,264,235,393,251
502,0,203,157,104,168,166,0,41,225,84,320,158,324,22143,419,0,309,251,94,112,0,0,57,54,273,230,396,248
533,0,189,156,105,157,151,0,42,215,91,322,177,332,24143,433,0,306,260,99,110,0,0,58,50,277,233,418,262
547,0,160,155,99,149,142,0,38,203,96,317,175,348,26143,440,0,303,262,98,107,0,0,58,49,285,233,439,276
572,0,136,157,96,138,131,0,32,193,97,317,185,359,28143,445,0,304,266,101,109,0,0,60,47,287,243,450,277
579,0,117,151,93,125,122,0,33,189,103,318,197,381,30143,441,0,308,273,106,114,0,0,65,46,290,247,460,282
570,0,103,154,87,121,118,0,24,174,104,324,220,399,32143,457,0,305,265,104,112,0,0,68,51,298,252,460,281
561,0,96,159,89,118,112,0,15,164,108,327,233,412,34143,448,0,300,266,101,107,0,0,69,47,302,250,461,288
551,0,87,150,83,103,102,0,11,163,110,312,235,415,36143,450,0,302,274,104,110,0,0,63,43,299,254,484,292
524,0,84,154,78,98,91,0,3,144,105,312,245,421,38143,451,0,297,275,103,109,0,0,62,39,306,266,507,322
499,0,78,158,72,91,88,0,0,129,100,299,248,430,40143,445,0,294,271,101,109,0,0,57,38,317,273,536,339
485,0,79,155,68,82,68,0,0,112,95,285,259,432,42143,456,0,298,272,105,114,0,0,65,42,328,278,543,350
