Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
287,0,361,184,122,222,145,0,92,200,183,322,278,291,2143,290,0,317,192,55,77,0,0,5,36,179,275,406,437
296,0,354,187,122,213,139,0,92,201,185,315,273,284,4143,287,0,314,198,59,78,0,0,3,33,170,280,410,434
306,0,350,197,121,205,128,0,85,190,186,302,276,281,6143,267,0,302,193,57,78,0,0,4,35,164,282,410,437
311,0,343,210,124,195,108,0,67,164,182,284,291,283,8143,260,0,302,191,60,79,0,0,7,38,168,292,427,444
305,0,328,215,109,170,84,0,56,142,181,272,313,302,10143,270,0,297,193,58,77,0,0,16,43,183,299,432,461
305,0,312,218,99,140,53,0,37,122,189,267,344,325,12143,274,0,297,196,62,80,0,0,20,42,185,312,454,468
301,0,297,229,89,111,19,0,17,98,196,247,380,346,14143,273,0,302,199,67,84,0,0,21,39,190,329,466,483
296,0,285,232,74,87,2,0,8,77,192,230,409,352,16143,262,0,301,189,59,93,9,0,28,55,198,335,467,492
289,0,275,240,71,63,0,0,0,62,190,208,429,360,18143,269,0,317,191,65,101,16,0,32,69,207,348,486,497
287,0,259,245,59,40,0,0,0,32,184,197,439,360,20143,278,0,321,192,70,103,21,0,44,84,221,365,508,511
289,0,234,254,37,8,0,0,0,22,189,177,461,364,22143,275,0,322,190,68,109,28,0,47,81,230,378,526,520
293,0,213,276,19,0,0,0,0,0,196,151,514,378,24143,273,0,335,192,73,114,30,0,50,85,243,399,552,539
299,0,194,290,7,0,0,0,0,0,194,135,555,384,26143,269,0,341,185,70,123,42,0,58,100,253,417,556,549
298,0,170,296,0,0,0,0,0,0,201,120,564,393,28143,264,0,344,182,71,129,52,0,71,112,255,418,565,566
302,0,160,306,5,0,0,0,0,0,197,118,574,376,30143,263,0,351,186,74,131,55,0,74,111,253,421,559,554
304,0,149,297,2,0,0,0,0,0,210,118,577,395,32143,264,0,353,180,75,133,56,0,79,123,256,425,560,540
310,0,141,310,7,0,0,0,0,0,216,131,595,403,34143,259,0,357,192,84,141,57,0,78,120,257,433,563,549
321,0,134,315,16,0,0,0,0,0,230,145,633,421,36143,263,0,356,189,80,142,60,0,77,124,270,429,574,548
325,0,120,309,18,0,0,0,0,0,238,143,631,416,38143,268,0,354,192,84,143,60,0,77,120,264,423,571,540
329,0,120,303,29,0,0,0,0,0,230,156,612,411,40143,275,0,353,191,85,140,52,0,75,116,267,431,572,528
316,0,113,296,36,0,0,0,0,0,227,162,600,398,42143,269,0,349,193,88,144,55,0,77,114,273,429,587,544
317,0,104,282,35,0,0,0,0,0,228,170,599,418,44143,272,0,342,193,89,139,55,0,89,128,282,434,594,552
