Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
182,0,290,175,90,157,90,0,9,145,149,345,335,474,2140,128,0,353,133,67,118,46,0,22,104,197,382,415,512
181,0,287,177,93,149,87,0,3,144,151,351,333,478,4140,126,0,351,135,65,119,48,0,21,107,192,392,419,506
174,0,282,177,91,147,86,0,2,142,147,342,338,482,6140,115,0,347,129,62,122,55,0,27,114,192,386,407,506
173,0,277,176,85,146,81,0,0,137,149,336,346,493,8140,116,0,354,128,64,128,63,0,30,128,194,394,401,488
179,0,256,175,83,133,70,0,0,130,152,335,355,501,10141,114,0,368,126,65,139,76,0,33,142,187,401,379,452
176,0,246,184,83,128,62,0,0,114,145,335,365,507,12140,112,0,387,123,63,151,98,0,50,157,188,402,352,418
174,0,234,187,82,122,55,0,0,112,144,328,379,506,14140,118,0,422,118,72,163,104,0,56,172,187,409,332,397
179,0,217,185,77,111,47,0,0,102,156,326,383,523,16140,123,0,442,119,79,172,111,0,58,183,193,416,329,386
177,0,203,186,72,107,43,0,0,91,151,326,391,539,18140,128,0,442,122,77,177,119,0,70,191,203,419,327,388
182,0,190,190,71,96,30,0,0,93,156,321,400,545,20140,149,0,457,123,82,179,112,0,70,194,217,424,332,382
183,0,172,189,64,88,30,0,0,77,157,313,409,540,22141,160,0,460,129,81,182,118,0,87,193,225,427,336,386
185,0,166,192,68,87,20,0,0,71,152,300,406,530,24140,172,0,472,133,95,192,114,0,85,196,231,429,337,372
181,0,155,196,68,84,15,0,0,62,147,296,403,535,26140,177,0,478,145,98,198,119,0,82,197,233,432,335,376
189,0,137,195,63,77,9,0,0,63,145,284,409,527,28140,182,0,477,140,95,197,122,0,87,205,242,440,342,384
184,0,124,197,58,76,5,0,0,50,139,277,412,524,30140,170,0,477,143,98,203,133,0,89,208,240,455,359,407
179,0,112,200,56,66,0,0,0,45,140,261,407,514,32140,162,0,473,133,95,207,133,0,87,223,245,471,380,433
180,0,98,189,51,59,0,0,0,52,116,250,391,499,34140,157,0,465,127,94,202,135,0,93,224,247,484,392,441
163,0,94,199,52,60,0,0,0,32,111,241,383,480,36141,153,0,474,132,94,208,147,0,105,227,256,499,401,463
166,0,85,197,53,55,0,0,0,38,103,235,375,467,38141,157,0,479,131,96,218,149,0,102,237,259,517,415,473
167,0,77,194,47,50,0,0,0,33,110,207,369,462,40140,151,0,477,135,96,218,151,0,104,237,264,530,423,479
172,0,80,203,52,54,0,0,0,33,101,211,367,454,42140,153,0,473,127,93,216,155,0,113,246,271,533,423,487
