Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
251,0,322,172,127,229,176,0,94,248,166,433,349,486,2148,289.0,0.0,234.0,125.0,0.0,25.0,0.0,0.0,0.0,0.0,120.0,180.0,301.0,309.0
278,0,332,183,139,232,163,0,85,242,174,429,355,479,4148,251.0,0.0,257.0,94.0,0.0,38.0,0.0,0.0,0.0,0.0,139.0,209.0,342.0,344.0
289,0,327,184,134,225,158,0,88,235,174,404,332,443,6148,239.0,0.0,286.0,90.0,0.0,45.0,0.0,0.0,0.0,0.0,151.0,245.0,370.0,365.0
298,0,332,195,140,225,146,0,78,217,161,378,305,400,8148,242.0,0.0,302.0,91.0,0.0,52.0,0.0,0.0,0.0,0.0,174.0,256.0,402.0,378.0
307,0,334,199,141,212,129,0,68,202,151,349,285,369,10148,251.0,0.0,314.0,101.0,5.0,42.0,0.0,0.0,0.0,6.0,190.0,279.0,418.0,401.0
312,0,322,212,141,208,118,0,68,189,155,332,290,382,12148,275.0,0.0,330.0,114.0,17.0,44.0,0.0,0.0,1.0,21.0,224.0,288.0,443.0,404.0
338,0,312,223,143,198,101,0,67,188,170,316,299,376,14148,305.0,0.0,344.0,141.0,36.0,53.0,0.0,0.0,9.0,27.0,243.0,308.0,467.0,415.0
359,0,315,247,150,197,87,0,58,165,162,297,278,333,16148,338.0,0.0,353.0,174.0,55.0,68.0,0.0,0.0,21.0,40.0,264.0,325.0,486.0,418.0
378,0,317,258,151,187,75,0,54,156,143,260,223,278,18148,370.0,0.0,360.0,201.0,65.0,70.0,0.0,0.0,25.0,40.0,274.0,329.0,499.0,410.0
384,0,316,268,157,189,68,0,45,137,134,229,192,242,20148,393.0,0.0,364.0,228.0,65.0,82.0,0.0,0.0,32.0,46.0,296.0,339.0,511.0,419.0
389,0,310,276,157,178,60,0,40,127,116,216,183,243,22148,415.0,0.0,360.0,241.0,73.0,80.0,0.0,0.0,39.0,52.0,316.0,351.0,539.0,429.0
394,0,296,284,152,163,42,0,42,125,141,234,234,287,24148,424.0,0.0,356.0,253.0,75.0,83.0,0.0,0.0,39.0,58.0,330.0,351.0,556.0,436.0
