Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
522,0,305,346,192,185,31,0,50,73,87,83,79,38,2144,548,0,317,328,145,128,0,0,29,34,213,218,267,232
517,0,301,347,190,183,28,0,50,73,94,91,89,45,4144,541,0,318,331,145,133,0,0,29,34,211,212,267,234
506,0,293,350,189,183,30,0,47,67,94,91,92,54,6144,551,0,319,334,147,136,0,0,30,36,211,213,267,224
509,0,300,349,186,177,24,0,44,69,100,94,97,57,8144,555,0,321,336,147,130,0,0,28,36,214,213,266,214
490,0,294,350,183,178,24,0,39,60,102,95,112,81,10144,552,0,317,339,146,132,0,0,29,36,213,204,264,215
489,0,294,353,183,174,19,0,42,61,106,96,124,81,12144,550,0,315,342,145,124,0,0,28,36,215,203,267,217
499,0,293,355,186,175,21,0,43,67,100,98,116,67,14143,568,0,315,342,151,126,0,0,35,46,218,201,255,202
514,0,299,355,190,172,13,0,42,71,91,92,94,43,16144,580,0,316,350,156,137,0,0,39,46,208,190,226,179
508,0,299,364,190,176,15,0,44,65,85,77,82,36,18144,587,7,317,349,161,141,0,0,40,49,205,177,194,153
509,0,301,365,195,179,14,0,44,65,92,76,85,46,20144,588,10,322,353,169,147,5,0,52,52,194,166,180,150
516,0,304,364,194,176,12,0,47,68,103,87,98,50,22144,596,13,327,361,174,151,5,0,46,52,206,173,184,145
512,0,301,366,198,175,13,0,39,62,101,89,100,56,24144,598,24,328,349,172,151,7,0,57,58,206,181,185,143
505,0,309,358,190,166,9,0,35,57,100,82,109,58,26144,598,27,339,358,181,155,8,0,55,60,211,189,195,147
486,0,311,362,185,153,0,0,29,53,100,84,117,70,28143,594,30,333,356,177,161,13,0,57,63,213,188,192,150
472,0,312,346,170,139,0,0,27,50,115,86,145,84,30144,598,39,333,353,179,160,13,0,58,67,220,197,197,153
448,0,318,347,158,133,0,0,19,36,118,91,172,105,32144,593,40,337,353,174,166,17,0,61,63,224,203,207,162
441,0,318,330,149,113,0,0,13,39,124,98,189,120,34144,596,46,339,349,177,164,17,0,67,65,235,206,219,171
414,0,315,329,137,112,0,0,7,29,122,96,207,147,36144,596,42,348,357,185,166,16,0,66,67,245,227,242,192
403,0,309,315,126,97,0,0,1,36,125,103,220,152,38144,588,42,341,350,177,166,18,0,68,67,259,224,247,207
393,0,305,319,126,91,0,0,0,24,114,94,235,152,40144,594,44,349,356,184,167,18,0,68,67,252,231,258,201
389,0,306,319,128,86,0,0,0,21,116,95,237,151,42143,595,49,339,353,183,166,18,0,75,71,260,230,247,200
378,0,306,320,125,85,0,0,0,20,120,95,250,169,44144,594,47,345,363,186,175,24,0,78,70,273,247,281,218
366,0,301,309,120,88,0,0,0,19,122,89,252,189,46144,595,52,347,353,192,183,31,0,89,91,292,283,309,252
357,0,291,297,117,87,0,0,0,19,116,89,248,177,48144,583,54,356,347,197,194,46,0,105,101,305,317,339,289
342,0,281,281,105,80,0,0,0,27,109,89,243,174,50144,564,49,371,339,201,203,55,0,116,110,325,351,383,319
319,0,272,267,102,80,0,0,0,21,92,86,229,170,52144,555,43,377,328,208,212,63,0,120,133,343,396,434,351
307,0,256,260,103,73,0,0,0,18,65,79,198,154,54144,538,40,380,320,205,223,70,0,131,147,371,438,498,406
293,0,234,243,100,67,0,0,0,21,41,56,142,118,56143,526,40,384,307,201,221,77,0,149,166,385,483,535,450
295,0,217,253,95,63,0,0,0,19,8,18,87,84,58144,503,42,392,296,201,228,90,0,157,182,402,500,555,475
322,0,204,283,99,51,0,0,0,0,0,0,33,27,60144,479,39,400,295,200,242,103,0,162,194,407,528,568,499
364,0,191,336,98,40,0,0,0,0,0,0,0,0,62144,467,43,411,284,205,247,105,0,174,217,413,552,573,495
422,0,174,384,91,15,0,0,0,0,0,0,0,0,64144,462,45,412,286,212,257,112,0,183,225,423,565,575,515
453,0,145,415,72,0,0,0,0,0,0,0,0,0,66144,455,40,416,293,205,253,118,0,185,228,422,570,586,505
457,0,133,434,28,0,0,0,0,0,0,0,0,0,68144,458,38,408,298,213,250,103,0,179,217,433,559,587,509
440,0,121,437,0,0,0,0,0,0,0,0,0,0,70144,465,23,401,312,223,238,87,0,160,206,423,549,589,512
374,0,79,346,0,0,0,0,0,0,0,0,0,0,72144,467,7,377,319,208,223,72,0,153,178,424,526,574,511
215,0,20,215,0,0,0,0,0,0,0,0,0,0,74144,486,0,353,338,211,204,44,0,139,162,434,513,603,509
188,0,0,87,0,0,0,0,0,0,0,0,0,0,76144,500,0,332,350,208,184,26,0,126,143,438,499,629,514
93,0,0,0,0,0,0,0,0,0,0,0,0,0,78144,499,0,315,345,190,170,20,0,116,136,429,486,618,517
28,0,0,0,0,0,0,0,0,0,0,0,0,0,80144,492,0,312,335,181,158,12,0,108,132,418,474,612,512
39,0,0,0,0,0,0,0,0,0,0,0,0,0,82144,500,0,308,338,180,161,23,0,124,149,395,475,564,478
49,0,0,0,0,0,0,0,0,0,0,0,0,0,84144,502,0,312,335,184,183,46,0,122,162,374,445,479,438
69,0,0,0,0,0,0,0,0,0,0,0,0,0,86144,519,0,313,342,196,196,63,0,136,172,360,420,416,378
94,0,0,0,0,0,0,0,0,0,0,0,0,0,88144,549,0,329,355,211,204,64,0,141,181,340,401,362,318
120,0,0,0,0,0,0,0,0,0,0,0,0,0,90144,579,0,340,366,226,219,82,0,156,188,299,341,273,235
138,0,0,0,0,0,0,0,0,0,0,0,0,0,92144,629,52,366,388,259,251,103,0,161,183,225,259,147,123
154,0,0,0,0,0,0,0,0,0,0,0,0,0,94144,664,94,380,406,281,276,124,0,150,192,123,164,34,20
156,0,0,0,0,0,0,0,0,0,0,0,0,0,96143,708,139,401,440,314,297,133,0,131,182,5,55,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,98144,746,179,402,464,339,318,149,0,87,151,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,100144,794,216,403,514,370,342,151,0,9,79,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,102144,842,248,397,543,376,334,134,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,104144,891,284,406,564,357,309,103,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,106144,938,302,405,600,314,259,57,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,72,189,108144,988,296,388,645,257,169,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,31,486,600,110143,1061,265,349,676,166,55,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,55,206,586,642,112144,1108,155,328,654,73,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,47,0,0,58,182,325,692,700,114144,1056,0,296,512,22,0,0,0,0,0,0,0,0,0
0,0,0,0,2,90,33,0,54,97,305,420,877,823,116144,751,0,302,361,0,0,0,0,0,0,0,0,0,0
0,0,0,63,46,74,0,0,51,105,349,439,953,861,118144,431,0,245,212,0,0,0,0,0,0,0,0,0,0
0,0,0,140,49,67,0,0,54,111,341,435,915,835,120144,299,0,185,122,0,0,0,0,0,0,0,0,0,0
0,0,0,203,58,66,0,0,53,111,332,419,857,800,122144,280,0,166,106,0,0,0,0,0,0,0,0,0,0
0,0,0,256,79,78,0,0,56,115,312,420,791,773,124143,293,0,156,98,0,0,0,0,0,0,0,0,0,0
0,0,0,289,93,88,8,0,65,128,301,406,761,739,126144,290,0,149,83,0,0,0,0,0,0,0,0,0,0
0,0,0,320,110,101,7,6,71,129,310,398,747,716,128144,305,0,142,72,0,0,0,0,0,0,0,0,0,0
0,0,9,358,137,122,15,19,79,133,328,397,707,662,130144,314,0,131,58,0,0,0,0,0,0,0,0,0,0
35,0,68,371,171,154,37,41,112,159,337,385,629,565,132144,342,0,130,49,0,0,0,0,0,0,0,0,0,0
132,0,173,388,207,201,70,67,139,183,342,362,508,434,134144,349,0,125,46,0,0,0,0,0,0,0,0,0,0
275,0,274,415,253,248,96,75,155,192,299,312,327,281,136144,367,0,117,31,0,0,0,0,0,0,0,0,0,0
408,30,320,448,303,305,138,78,162,201,204,220,117,88,138144,375,0,116,28,0,0,0,0,0,0,0,0,0,0
502,68,342,481,357,356,163,39,160,187,21,56,0,0,140144,385,0,109,19,0,0,0,0,0,0,0,0,0,0
575,104,353,508,400,404,183,0,80,128,0,0,0,0,142144,382,0,104,10,0,0,0,0,0,0,0,0,0,0
637,142,368,545,434,422,170,0,0,31,0,0,0,0,144144,380,0,98,5,0,0,0,0,0,0,0,0,0,0
678,168,366,568,440,416,146,0,0,0,0,0,0,0,146144,387,0,98,5,0,0,0,0,0,0,0,0,0,0
708,193,387,595,439,392,103,0,0,0,0,0,0,0,148144,396,0,93,1,0,0,0,0,0,0,0,0,0,0
742,206,401,639,430,332,49,0,0,0,0,0,0,0,150144,415,0,93,0,0,0,0,0,0,0,0,0,0,0
767,196,411,664,377,262,0,0,0,0,0,0,0,0,152144,388,0,85,0,0,0,0,0,0,0,0,0,0,0
