Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
187,0,264,177,96,154,84,0,65,167,228,323,424,372,2143,364,0,174,9,0,82,88,0,0,67,241,445,470,559
188,0,262,178,95,151,81,0,65,164,224,323,414,368,4144,361,0,171,9,0,82,95,0,0,74,243,449,468,564
187,0,264,179,94,153,83,0,64,160,225,316,403,366,6144,378,0,172,12,0,85,99,0,0,82,245,452,476,565
192,0,264,181,96,150,79,0,63,166,221,318,400,353,8144,396,0,178,12,0,85,98,0,0,82,251,461,475,562
194,0,264,185,98,152,78,0,60,164,226,316,402,356,10144,400,0,185,18,0,86,94,0,0,88,250,455,464,559
196,0,254,178,92,147,75,0,61,160,233,309,400,353,12143,392,0,180,16,0,87,101,0,1,94,251,454,462,562
187,0,249,178,92,147,76,0,60,149,224,302,406,362,14143,384,0,188,17,0,94,101,0,0,89,253,463,467,569
190,0,245,174,89,137,67,0,50,147,223,303,406,353,16143,378,0,188,18,0,91,105,0,2,91,259,470,465,580
190,0,243,175,89,136,66,0,52,145,224,295,402,346,18144,388,0,194,18,0,101,111,0,2,98,258,478,479,577
192,0,244,177,87,136,67,0,51,145,228,292,397,341,20144,386,0,197,16,0,98,126,0,7,105,255,479,460,573
192,0,246,185,89,139,67,0,50,142,220,290,401,349,22144,394,0,213,18,0,100,122,0,5,111,255,483,451,554
194,0,243,182,85,136,65,0,54,149,225,293,409,355,24143,375,0,215,19,0,100,126,0,6,115,249,474,447,548
192,0,233,179,85,135,64,0,52,149,232,299,417,360,26143,354,0,214,15,0,101,120,0,5,110,245,475,450,539
194,0,230,175,87,132,60,0,49,151,235,312,435,368,28143,335,0,211,13,0,89,109,0,2,105,245,466,446,525
182,0,219,175,83,137,65,0,50,146,236,319,464,395,30143,312,0,201,13,0,85,98,0,0,92,235,444,434,510
179,0,206,168,79,128,60,0,49,139,248,318,487,401,32144,295,0,192,16,0,82,86,0,0,81,233,429,433,504
174,0,197,163,77,122,55,0,42,141,240,331,500,418,34144,284,0,191,22,4,85,70,0,0,68,238,429,452,512
166,0,190,162,80,123,58,0,38,139,244,329,514,427,36144,263,0,190,29,7,67,49,0,0,78,243,425,464,519
169,0,191,162,76,121,58,0,46,145,250,326,515,431,38143,237,0,208,54,16,75,40,0,0,65,237,430,479,522
176,0,202,164,77,124,62,0,39,141,250,335,527,427,40143,211,0,221,73,12,74,36,0,0,56,244,426,484,539
177,0,200,163,74,125,65,0,43,146,257,327,516,428,42143,206,0,235,97,24,78,33,0,1,63,252,432,492,535
173,0,197,168,79,123,63,0,39,139,244,319,506,410,44144,220,0,257,105,28,80,22,0,6,76,269,439,505,535
169,0,193,160,75,118,58,0,33,131,230,303,494,382,46144,233,0,271,118,36,85,18,0,14,77,282,448,518,553
165,0,174,158,65,111,55,0,30,128,220,280,467,365,48144,249,0,287,125,45,93,24,0,17,83,293,465,532,558
158,0,166,162,66,107,50,0,25,118,201,265,467,357,50144,251,0,302,128,48,102,29,0,22,86,302,482,552,575
149,0,157,153,65,100,44,0,19,113,189,256,455,333,52143,256,0,312,133,47,102,26,0,28,96,317,492,561,588
127,0,137,145,62,101,47,0,11,107,152,231,415,299,54143,276,0,322,139,54,101,24,0,39,100,341,501,594,602
89,0,108,128,46,87,47,0,6,103,130,211,356,270,56143,302,0,338,142,58,109,24,0,41,96,368,511,628,609
41,0,91,109,43,82,57,0,0,118,111,196,309,238,58144,318,0,346,151,62,108,21,0,38,91,380,516,648,625
0,0,63,98,44,80,72,0,0,124,85,189,256,211,60144,333,0,338,155,63,107,20,0,49,85,391,514,656,633
0,0,41,78,35,73,86,0,0,141,57,175,201,180,62144,358,0,351,170,75,115,17,0,50,92,396,517,652,611
0,0,74,77,47,94,115,0,1,159,46,190,166,150,64144,386,0,355,190,82,124,22,0,65,102,405,500,595,561
42,0,207,72,63,119,124,0,24,181,50,183,106,84,66143,461,0,353,218,103,138,29,0,77,111,394,479,536,474
164,0,294,69,80,143,130,0,39,183,32,139,33,18,68143,505,15,352,245,114,138,23,0,85,118,410,454,493,429
229,0,326,80,83,153,133,0,34,174,2,93,0,0,70143,543,33,353,267,135,149,28,0,92,125,397,442,446,366
282,0,347,89,91,162,129,0,22,154,0,46,0,0,72144,605,62,346,299,149,148,27,0,93,115,360,391,336,270
