Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,208,96,58,122,103,0,7,192,116,397,481,613,2142,287.0,0.0,110.0,65.0,40.0,98.0,50.0,0.0,44.0,142.0,107.0,332.0,223.0,317.0
0,0,217,98,59,131,111,0,10,197,112,401,465,605,4142,276.0,0.0,102.0,53.0,30.0,96.0,56.0,0.0,49.0,137.0,120.0,329.0,237.0,329.0
0,0,243,103,69,136,116,0,10,204,119,406,466,592,6142,256.0,0.0,96.0,35.0,24.0,95.0,50.0,0.0,39.0,134.0,141.0,349.0,273.0,346.0
0,0,256,101,73,140,120,0,15,209,120,404,456,570,8142,194.0,0.0,79.0,12.0,10.0,90.0,52.0,0.0,36.0,119.0,151.0,364.0,302.0,369.0
2,0,267,100,71,138,124,0,16,213,129,397,451,559,10142,106.0,0.0,57.0,0.0,0.0,94.0,60.0,0.0,27.0,106.0,166.0,361.0,333.0,406.0
32,0,287,107,75,144,116,0,13,209,126,392,448,533,12142,37.0,0.0,35.0,0.0,0.0,94.0,49.0,0.0,18.0,86.0,179.0,378.0,374.0,415.0
66,0,287,112,72,143,118,0,17,197,126,380,434,514,14142,0.0,0.0,21.0,0.0,0.0,93.0,44.0,0.0,23.0,82.0,207.0,384.0,426.0,433.0
118,0,299,125,75,143,107,0,21,189,142,375,453,524,16142,0.0,0.0,30.0,2.0,0.0,94.0,45.0,0.0,27.0,81.0,230.0,388.0,463.0,461.0
163,0,305,135,74,136,98,0,20,175,152,369,467,521,18142,0.0,0.0,87.0,38.0,12.0,89.0,32.0,0.0,38.0,83.0,242.0,410.0,486.0,457.0
193,0,315,139,79,135,84,0,18,177,158,368,480,503,20142,0.0,0.0,144.0,62.0,20.0,97.0,28.0,0.0,46.0,96.0,264.0,416.0,503.0,454.0
206,0,311,139,79,135,84,0,22,170,165,348,462,486,22142,0.0,0.0,189.0,83.0,35.0,103.0,25.0,0.0,54.0,100.0,276.0,440.0,520.0,459.0
211,0,316,147,87,133,78,0,18,166,159,353,457,459,24142,16.0,0.0,235.0,90.0,44.0,114.0,24.0,0.0,65.0,100.0,300.0,442.0,540.0,454.0
215,0,312,146,85,135,81,0,18,164,155,338,445,457,26142,60.0,0.0,267.0,97.0,48.0,123.0,30.0,0.0,72.0,104.0,316.0,437.0,539.0,453.0
223,0,308,141,79,128,80,0,18,164,160,320,429,416,28142,98.0,0.0,287.0,107.0,50.0,120.0,35.0,0.0,77.0,109.0,324.0,444.0,548.0,456.0
236,0,302,149,82,131,79,0,15,156,144,313,408,399,30142,122.0,0.0,305.0,113.0,49.0,130.0,38.0,0.0,81.0,116.0,330.0,442.0,550.0,460.0
243,0,298,142,77,123,76,0,13,155,144,293,385,368,32142,139.0,0.0,328.0,121.0,57.0,143.0,47.0,0.0,84.0,124.0,342.0,452.0,551.0,450.0
242,0,298,145,79,129,77,0,10,154,131,293,372,352,34142,161.0,0.0,360.0,138.0,69.0,153.0,55.0,0.0,100.0,130.0,345.0,455.0,527.0,415.0
245,0,291,145,77,125,77,0,8,155,126,285,366,334,36142,188.0,0.0,380.0,153.0,80.0,152.0,48.0,0.0,94.0,147.0,354.0,443.0,506.0,383.0
256,0,285,137,74,114,75,0,9,157,128,270,358,324,38142,207.0,0.0,386.0,157.0,82.0,153.0,47.0,0.0,97.0,139.0,352.0,436.0,485.0,349.0
273,0,290,145,80,115,65,0,6,149,127,267,363,312,40142,212.0,0.0,388.0,149.0,82.0,156.0,50.0,0.0,103.0,139.0,353.0,437.0,486.0,340.0
