Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
263,0,297,205,96,118,25,0,4,78,44,80,92,63,2146,291,13,464,149,112,234,187,0,107,281,192,446,235,336
272,0,294,203,89,112,20,0,5,74,50,83,90,67,4146,286,13,461,151,112,233,191,0,114,283,195,449,233,338
278,0,296,202,89,106,15,0,0,71,55,81,91,63,6146,287,13,466,152,113,240,198,0,117,287,197,451,234,335
276,0,298,204,87,103,12,0,0,72,45,75,89,66,8146,289,14,466,151,115,240,193,0,116,292,208,454,255,347
276,0,296,201,84,94,5,0,0,68,53,78,98,72,10146,270,6,464,151,111,240,196,0,115,288,208,466,269,368
271,0,291,199,79,93,3,0,0,59,55,83,112,85,12145,254,0,455,145,103,235,197,0,112,290,211,481,288,408
273,0,292,206,83,94,4,0,0,63,58,87,129,89,14146,237,0,443,133,94,232,200,0,109,301,207,490,290,412
284,0,302,209,82,95,0,0,0,60,66,91,137,87,16146,233,0,452,138,97,240,208,0,115,307,202,498,289,415
290,0,301,206,80,90,0,0,0,66,73,87,133,87,18146,245,3,453,138,103,238,204,0,122,320,209,501,290,399
293,0,301,208,82,87,0,0,0,63,71,89,136,87,20146,245,0,459,143,105,246,210,0,122,312,211,499,291,399
284,0,293,208,81,86,0,0,0,57,68,89,145,104,22146,251,0,459,141,112,243,201,0,120,315,208,499,285,376
279,0,282,204,73,83,0,0,0,53,77,91,176,112,24146,228,0,451,142,108,244,203,0,120,310,204,499,285,388
280,0,270,201,69,70,0,0,0,62,88,98,194,118,26145,211,0,434,134,100,235,199,0,115,309,208,512,299,421
269,0,274,194,65,68,0,0,0,50,83,96,211,132,28146,197,0,420,131,98,228,194,0,103,309,199,534,333,441
266,0,264,190,60,60,0,0,0,49,85,98,210,132,30146,194,0,423,129,96,237,207,0,112,315,211,542,346,455
259,0,259,181,57,55,0,0,0,53,96,101,229,147,32146,208,0,428,133,97,239,208,0,124,328,218,547,342,456
238,0,245,170,48,58,0,0,0,49,96,116,234,162,34146,215,0,434,132,105,243,205,0,120,329,234,559,353,454
220,0,246,156,40,57,0,0,0,47,89,112,240,164,36146,206,0,428,133,101,238,205,0,122,332,228,551,345,451
219,0,246,155,44,52,0,0,0,45,88,116,241,160,38145,201,0,434,131,103,243,206,0,112,326,215,544,339,439
222,0,240,160,44,49,0,0,0,40,93,116,243,164,40145,198,0,423,127,96,233,206,0,116,325,220,534,335,437
224,0,227,166,41,33,0,0,0,41,93,107,245,166,42146,186,0,415,130,94,231,206,0,108,312,209,535,338,440
223,0,219,169,40,35,0,0,0,31,85,97,242,165,44146,182,0,401,123,86,215,193,0,95,306,202,523,340,436
223,0,217,177,42,35,0,0,0,27,85,90,234,162,46146,171,0,382,128,88,211,190,0,89,293,197,520,339,439
222,0,220,179,47,38,0,0,0,24,78,79,228,148,48146,183,0,383,127,91,206,185,0,102,303,206,521,344,440
223,0,223,175,49,39,0,0,0,31,90,82,230,146,50146,192,0,386,131,96,211,188,0,113,305,214,530,355,455
224,0,224,166,47,44,0,0,0,36,103,96,240,155,52145,189,0,383,130,93,212,188,0,116,306,223,544,372,472
218,0,221,164,46,48,0,0,0,38,102,95,240,158,54145,173,0,380,126,93,220,189,0,109,305,223,557,383,479
220,0,221,163,46,48,0,0,0,39,98,96,233,149,56146,162,0,364,117,85,218,188,0,111,308,223,568,394,495
217,0,221,163,43,46,0,0,0,39,101,89,235,147,58146,160,0,349,115,85,218,183,0,111,302,233,584,422,520
224,0,218,165,48,45,0,0,0,38,110,111,264,164,60146,158,0,325,111,84,217,174,0,104,296,251,613,478,567
224,0,216,153,41,41,0,0,0,54,125,128,279,178,62146,138,0,284,94,68,208,167,0,103,273,264,631,524,608
213,0,211,143,36,49,0,0,0,49,126,136,284,192,64146,98,0,238,81,57,190,152,0,95,254,265,640,546,632
204,0,211,139,44,49,0,0,0,57,126,148,287,186,66145,78,0,216,74,54,182,153,0,91,251,265,659,577,664
185,0,213,127,37,51,0,0,0,59,122,147,291,189,68145,51,0,184,75,53,170,139,0,89,250,274,666,596,687
151,0,209,114,33,56,0,0,0,65,117,150,281,199,70146,37,0,168,90,58,173,129,0,87,233,267,683,631,714
120,0,220,112,40,55,0,0,0,70,112,147,264,181,72146,34,0,157,103,60,170,116,0,82,223,275,675,652,731
112,0,243,106,38,65,9,0,0,80,87,133,221,145,74146,52,0,144,117,65,156,99,0,84,222,275,668,656,744
132,0,270,100,43,71,18,0,7,100,66,118,147,94,76146,88,0,143,137,79,154,89,0,90,207,284,658,665,736
163,0,301,108,52,91,37,0,3,102,17,86,68,30,78145,141,0,155,160,91,164,82,0,100,212,297,662,675,727
193,0,332,109,60,96,45,0,0,101,0,42,0,0,80145,189,0,172,179,106,168,82,0,111,225,310,666,656,710
206,0,361,116,75,107,51,0,0,70,0,0,0,0,82146,240,0,185,197,122,172,80,0,120,232,322,658,625,675
211,0,376,112,73,115,53,0,0,43,0,0,0,0,84146,304,0,196,218,134,175,68,0,126,223,319,644,601,654
220,0,383,110,73,114,50,0,0,0,0,0,0,0,86146,382,0,196,238,149,178,65,0,140,225,344,621,581,622
204,4,372,88,54,105,38,0,0,0,0,0,0,0,88146,457,0,248,261,170,195,73,0,160,239,364,614,541,577
190,0,348,52,16,87,0,0,0,0,0,0,0,0,90146,498,0,296,280,186,218,89,0,183,253,376,587,471,525
163,0,283,13,0,76,0,0,0,0,0,0,0,0,92145,521,0,329,296,207,240,108,0,206,272,376,569,403,443
84,0,188,0,0,16,0,0,0,0,0,0,0,0,94145,529,0,366,293,217,261,129,0,212,294,345,522,313,346
0,0,113,0,0,0,0,0,0,0,0,0,0,0,96146,529,37,406,290,232,291,162,0,220,316,307,491,239,267
0,0,49,0,0,0,0,0,0,0,0,0,0,0,98146,522,60,434,278,237,317,201,0,228,346,267,436,161,168
0,0,36,0,0,0,0,0,0,0,0,0,0,0,100146,520,80,446,272,241,337,227,0,233,363,202,381,82,108
0,0,10,0,0,0,0,0,0,0,0,0,0,0,102146,536,93,457,278,253,348,238,0,227,353,153,334,30,55
0,0,1,0,0,0,0,0,0,0,0,0,0,0,104146,544,102,460,287,266,359,243,0,225,346,112,288,1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,106145,548,101,461,293,270,364,248,0,213,337,94,261,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,108145,562,96,459,301,277,365,248,0,206,336,72,234,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,110146,575,97,446,308,272,357,242,0,203,318,69,208,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,112146,607,94,434,331,285,358,240,0,198,290,46,186,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0,114146,656,105,425,357,306,368,223,0,183,273,9,141,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,116146,701,115,408,380,323,367,212,0,169,253,0,63,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,118146,743,120,388,411,346,366,203,0,162,223,0,12,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,120145,784,131,384,434,357,368,192,0,139,209,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,122145,814,149,379,461,377,376,187,0,103,172,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,124146,845,174,384,487,392,386,183,0,29,102,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,126146,885,207,390,501,389,376,172,0,0,28,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,128146,916,232,391,527,377,353,143,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,130146,963,250,395,553,353,324,111,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,132145,1009,270,396,572,325,284,67,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,134145,1030,291,392,589,284,233,24,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,136145,1055,286,400,595,248,170,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,148,346,593,138146,1065,253,376,588,192,94,0,0,0,0,0,0,0,0
0,0,0,0,0,0,55,0,0,75,94,338,651,752,140146,1079,177,335,558,124,24,0,0,0,0,0,0,0,0
0,0,0,0,0,24,103,0,0,111,166,371,677,711,142146,1048,46,296,459,54,0,0,0,0,0,0,0,0,0
0,0,0,0,0,143,115,0,35,141,253,446,799,790,144146,784,0,302,342,5,0,0,0,0,0,0,0,0,0
