Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
215,0,349,158,114,211,157,0,64,245,184,419,394,498,2148,132,0,103,82,0,26,0,0,0,11,171,191,349,224
242,0,350,162,116,211,145,0,65,240,196,408,396,484,4149,141,0,107,91,0,33,0,0,0,10,192,210,368,243
250,0,346,171,111,204,142,0,65,222,196,398,396,485,6149,151,0,114,98,7,42,0,0,0,16,211,232,411,261
262,0,341,172,109,192,126,0,60,204,200,386,400,491,8149,157,0,126,103,15,44,0,0,0,20,230,247,433,272
261,0,328,177,105,179,109,0,51,190,199,372,413,493,10148,159,0,129,101,15,48,0,0,0,24,244,253,455,278
256,0,325,183,109,172,91,0,36,177,189,372,440,499,12148,155,0,130,100,13,53,0,0,0,35,251,276,471,299
244,0,303,170,96,157,85,0,33,166,187,346,426,501,14148,167,0,141,105,19,57,0,0,17,51,285,293,513,314
234,0,296,174,97,143,70,0,20,141,177,345,449,503,16149,188,0,167,110,27,71,0,0,21,48,309,326,550,335
225,0,280,167,87,134,61,0,13,145,176,337,455,507,18149,190,0,173,114,25,75,0,0,31,60,322,326,570,348
217,0,266,170,83,128,56,0,9,136,172,340,479,534,20149,189,0,189,118,33,82,0,0,36,61,318,344,599,358
213,0,252,162,75,114,47,0,2,127,166,325,479,528,22148,181,0,192,116,34,91,7,0,38,62,337,351,606,369
208,0,240,162,73,108,40,0,0,109,160,299,467,512,24148,173,0,194,108,32,91,14,0,46,68,351,373,633,379
205,0,226,168,70,98,29,0,0,96,145,283,465,504,26148,159,0,204,109,36,99,21,0,50,73,349,383,630,406
194,0,209,167,64,91,24,0,0,95,144,278,463,508,28148,149,0,212,109,39,105,27,0,52,84,349,410,645,412
188,0,189,158,56,80,12,0,0,83,138,267,469,512,30149,129,0,215,91,37,112,39,0,63,93,370,437,677,426
170,0,150,144,44,60,1,0,0,77,129,247,463,507,32149,91,0,206,65,25,118,58,0,70,108,378,449,698,453
146,0,109,122,33,60,0,0,0,70,114,241,454,484,34149,65,0,213,44,22,130,75,0,76,112,377,473,718,467
109,0,38,88,10,50,0,0,0,58,91,218,428,475,36148,46,0,214,29,24,133,85,0,84,128,388,490,734,492
74,0,0,68,0,47,2,0,0,57,82,206,421,467,38148,33,0,222,13,23,138,98,0,89,144,406,514,755,506
64,0,0,58,0,49,4,0,0,55,77,197,425,465,40148,9,0,224,3,22,145,114,0,87,145,410,537,773,529
50,0,0,51,0,54,9,0,0,52,75,196,423,457,42148,0,0,218,0,13,143,126,0,89,163,415,561,786,536
13,0,0,25,0,54,13,0,0,61,61,182,392,439,44149,0,0,211,0,6,148,142,0,98,172,431,583,808,565
0,0,0,13,0,65,27,0,0,55,48,175,372,420,46149,0,0,197,0,0,155,165,0,95,190,434,621,854,598
0,0,0,0,0,60,37,0,0,54,40,167,333,400,48149,0,0,173,0,0,166,188,0,98,215,448,661,884,643
0,0,0,0,0,60,41,0,0,54,17,156,292,377,50148,0,0,145,0,0,170,208,0,103,233,473,692,919,690
0,0,0,0,0,59,50,0,0,56,1,141,259,336,52148,0,0,114,0,0,168,225,0,98,245,473,726,975,729
0,0,0,0,0,51,47,0,0,63,0,126,203,289,54148,0,0,85,0,0,170,237,0,103,270,483,756,999,767
0,0,0,0,0,41,49,0,0,47,0,96,153,228,56148,0,0,78,0,0,172,246,0,102,288,489,799,1038,799
0,0,0,0,0,22,46,0,0,43,0,56,85,165,58149,0,0,80,0,0,177,259,0,116,305,485,824,1036,834
0,0,0,0,0,4,42,0,0,28,0,12,31,96,60149,0,0,108,0,3,183,262,0,111,326,467,853,1024,851
0,0,0,0,0,0,38,0,0,0,0,0,0,18,62149,0,0,130,0,7,175,238,0,107,348,450,854,984,849
0,0,0,0,0,0,34,0,0,0,0,0,0,0,64148,0,0,152,0,19,170,220,0,110,360,420,868,951,868
22,0,0,0,0,0,26,0,0,0,0,0,0,0,66148,0,0,182,26,38,182,204,0,112,377,407,872,930,864
24,0,0,0,0,0,20,0,0,0,0,0,0,0,68148,0,0,207,43,47,189,192,0,128,400,406,867,892,831
22,0,0,0,0,0,0,0,0,0,0,0,0,0,70148,0,0,218,60,49,191,192,0,131,399,389,859,867,822
6,0,0,0,0,0,0,0,0,0,0,0,0,0,72149,0,0,213,72,54,190,191,0,127,394,389,843,836,800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,74149,0,0,225,85,50,186,187,0,123,381,392,825,834,789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,76149,0,0,252,90,51,183,179,0,131,359,411,806,852,757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78148,0,0,284,105,61,194,168,0,136,325,419,787,875,753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80148,0,0,286,112,69,197,151,0,138,311,433,767,885,741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,82148,0,0,290,114,76,192,145,0,133,314,429,758,875,717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,84149,0,0,305,113,77,197,156,0,150,326,428,730,805,654
5,0,0,0,0,0,0,0,0,0,0,0,0,0,86149,0,0,353,119,85,215,170,0,170,332,419,699,737,592
19,0,0,0,0,0,0,0,0,0,0,0,0,0,88149,0,0,397,124,96,220,165,0,178,333,432,674,700,541
28,0,0,0,0,0,0,0,0,0,0,0,0,0,90149,47,0,428,145,112,226,157,0,184,316,445,665,706,514
39,0,0,0,0,0,0,0,0,0,0,0,0,0,92148,76,0,450,155,119,238,172,0,201,335,448,647,661,473
37,0,0,0,0,0,0,0,0,0,0,0,0,0,94148,99,0,504,165,137,259,192,0,217,370,427,615,566,379
47,0,0,0,0,0,0,0,0,0,0,0,0,0,96148,130,3,547,168,147,278,213,0,239,401,406,562,443,280
60,0,0,0,0,0,0,0,0,0,0,0,0,0,98149,164,40,575,182,164,305,240,0,248,419,365,519,328,200
79,0,0,0,0,0,0,0,0,0,0,0,0,0,100149,213,76,584,201,182,329,262,0,262,417,335,462,243,129
96,0,0,0,0,0,0,0,0,0,0,0,0,0,102149,279,104,572,220,200,332,267,0,267,413,296,399,168,54
104,0,0,0,0,0,0,0,0,0,0,0,0,0,104149,356,131,544,244,226,358,280,0,262,387,218,294,63,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,106148,485,139,515,282,267,376,276,0,241,358,109,159,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,108148,597,160,479,315,293,384,270,0,200,315,0,21,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,110148,676,181,461,348,322,401,278,0,141,245,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,112149,750,212,441,368,331,414,276,0,48,161,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,114149,804,235,417,397,333,416,270,0,0,57,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,116149,857,261,406,420,322,405,240,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,48,133,343,118148,920,275,392,445,304,375,188,0,0,0,0,0,0,0
0,0,0,0,0,0,134,0,0,97,35,330,477,710,120148,981,255,362,478,262,292,91,0,0,0,0,0,0,0
0,0,0,0,0,125,132,0,0,134,117,384,554,706,122148,1073,184,302,518,168,122,0,0,0,0,0,0,0,0
0,0,0,0,28,122,100,0,4,147,153,422,579,733,124148,1100,18,250,501,38,0,0,0,0,0,0,0,0,0
0,0,0,0,54,114,84,0,24,172,192,473,660,815,126149,874,0,243,353,0,0,0,0,0,0,0,0,0,0
0,0,0,39,52,117,94,0,31,199,200,525,707,897,128149,502,0,211,206,0,0,0,0,0,0,0,0,0,0
0,0,28,65,56,119,111,0,38,230,197,558,705,907,130149,265,0,121,114,0,0,0,0,0,0,0,0,0,0
0,0,55,82,61,123,118,0,45,235,199,552,695,891,132148,258,0,122,88,0,0,0,0,0,0,0,0,0,0
0,0,85,100,67,125,110,0,48,240,201,552,686,853,134148,261,0,118,79,0,0,0,0,0,0,0,0,0,0
0,0,105,111,73,135,114,0,54,243,200,545,672,831,136148,257,0,106,68,0,0,0,0,0,0,0,0,0,0
0,0,107,116,72,133,124,0,64,252,197,547,643,805,138148,255,0,97,59,0,0,0,0,0,0,0,0,0,0
0,0,131,124,84,143,133,0,63,267,200,542,612,757,140149,260,0,92,49,0,0,0,0,0,0,0,0,0,0
0,0,145,130,85,158,160,0,71,289,198,540,572,729,142149,273,0,88,41,0,0,0,0,0,0,0,0,0,0
0,0,171,143,97,176,179,0,85,296,199,549,562,706,144149,274,0,91,32,0,0,0,0,0,0,0,0,0,0
0,0,223,177,115,182,173,0,93,298,221,540,559,655,146148,269,0,84,25,0,0,0,0,0,0,0,0,0,0
0,0,274,229,136,193,166,0,104,267,228,512,559,630,148148,268,0,83,13,0,0,0,0,0,0,0,0,0,0
0,0,339,271,161,216,170,0,121,259,262,479,525,559,150148,264,0,80,13,0,0,0,0,0,0,0,0,0,0
225,0,404,302,197,250,183,22,151,267,302,439,450,441,152149,273,0,77,5,0,0,0,0,0,0,0,0,0,0
439,0,429,342,237,286,204,46,179,273,281,409,346,335,154149,280,0,80,0,0,0,0,0,0,0,0,0,0,0
578,0,431,360,282,344,233,51,197,290,201,331,180,172,156149,280,0,72,0,0,0,0,0,0,0,0,0,0,0
681,0,420,364,309,384,270,24,204,306,49,198,0,0,158148,297,0,73,0,0,0,0,0,0,0,0,0,0,0
753,0,409,376,348,448,311,0,157,280,0,0,0,0,160148,293,0,73,0,0,0,0,0,0,0,0,0,0,0
825,0,401,388,373,489,338,0,39,206,0,0,0,0,162148,281,0,70,0,0,0,0,0,0,0,0,0,0,0
874,18,392,394,377,504,342,0,0,43,0,0,0,0,164148,263,0,70,0,0,0,0,0,0,0,0,0,0,0
915,26,380,389,369,486,311,0,0,0,0,0,0,0,166149,228,0,62,0,0,0,0,0,0,0,0,0,0,0
948,6,373,418,361,443,235,0,0,0,0,0,0,0,168149,199,0,59,0,0,0,0,0,0,0,0,34,646,1264
967,0,342,450,309,320,96,0,0,0,0,0,0,0,170149,189,0,55,0,0,0,28,0,0,0,39,439,708,1159
981,0,266,392,191,151,0,0,0,0,0,0,0,0,172148,190,0,56,0,0,13,82,0,0,145,98,580,661,961
885,0,187,215,10,0,0,0,0,0,0,0,0,0,174148,186,0,63,0,0,98,157,0,24,257,189,717,750,990
642,0,130,117,0,0,0,0,0,0,0,0,0,0,176148,182,0,65,0,0,187,195,0,75,312,262,800,815,1035
303,0,77,41,0,0,0,0,0,0,0,0,0,0,178148,162,0,69,0,0,219,213,0,112,332,299,817,837,980
27,0,0,0,0,0,0,0,0,0,0,0,0,0,180149,120,0,110,0,39,229,202,0,129,340,299,852,834,947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,182149,71,0,124,0,47,225,199,0,124,348,284,835,781,896
