Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
320,0,384,153,162,248,166,0,142,281,138,289,206,151,4142,296,0,232,122,45,92,52,0,0,65,109,176,283,201
320,0,382,151,157,242,163,0,142,279,143,281,201,149,6142,299,0,229,124,44,90,50,0,0,69,110,169,282,199
318,0,376,155,159,242,164,0,138,269,145,280,205,157,8142,299,0,231,130,50,94,46,0,0,60,98,169,281,206
317,0,376,156,157,238,160,0,131,256,145,278,225,168,10142,299,0,228,132,52,90,45,0,0,59,91,169,274,200
320,0,368,150,149,220,146,0,124,251,148,275,233,170,12143,297,0,228,123,42,85,45,0,0,67,100,163,260,185
302,0,360,149,141,217,147,0,118,239,141,270,238,183,14143,291,0,231,124,44,88,50,0,0,59,91,164,257,181
300,0,368,145,137,206,132,0,108,233,144,272,255,193,16142,290,0,230,118,41,84,51,0,0,68,99,178,264,178
290,0,364,145,129,196,123,0,99,228,152,281,283,213,18142,273,0,225,109,37,85,58,0,0,68,98,190,278,189
263,0,350,136,118,181,117,0,95,227,151,285,305,241,20142,245,0,208,99,27,73,66,0,0,73,105,196,282,193
225,0,336,124,106,179,127,0,83,225,133,277,292,236,22142,211,0,197,77,19,77,68,0,0,77,101,202,284,198
199,0,333,103,96,165,124,0,67,220,111,260,264,208,24142,170,0,172,58,17,69,79,0,0,91,114,226,298,228
182,0,334,101,89,162,123,0,56,210,112,259,275,218,26143,131,0,159,48,19,70,87,0,0,90,140,253,365,290
179,0,328,91,88,161,117,0,62,211,130,281,313,248,28142,104,0,139,49,22,77,94,0,6,95,153,275,381,317
144,0,294,80,78,151,124,0,62,211,130,285,325,263,30142,79,0,132,45,25,79,80,0,14,98,171,296,423,351
109,0,271,68,70,143,126,0,41,206,107,262,295,245,32142,27,0,87,41,30,73,78,0,22,107,193,317,486,380
109,0,273,63,69,134,111,0,35,192,98,240,275,223,34142,0,0,30,36,36,76,68,0,13,109,203,342,523,414
117,0,263,64,67,120,99,0,41,189,97,229,265,215,36142,0,0,10,40,35,75,72,0,22,112,213,343,534,434
