Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
370,0,293,292,177,223,116,0,95,164,176,254,243,223,2141,386,0,320,187,39,52,0,0,0,19,160,340,230,436
368,0,294,290,174,223,117,0,96,164,183,247,232,220,4141,392,0,322,192,44,47,0,0,0,15,159,353,253,451
373,0,290,286,168,214,109,0,94,160,180,236,217,211,6141,397,0,323,190,46,53,0,0,0,18,174,353,264,467
376,0,283,290,171,210,98,0,85,146,173,238,220,204,8140,404,0,312,194,42,46,0,0,0,15,181,363,281,471
388,0,280,291,170,203,87,0,85,143,182,228,223,190,10140,412,0,307,203,39,43,0,0,0,14,192,368,290,484
391,0,270,296,168,194,76,0,76,128,174,220,233,197,12140,426,0,312,213,38,49,0,0,0,19,212,380,327,501
390,0,259,293,156,181,67,0,74,122,177,206,234,207,14141,456,0,324,220,50,54,0,0,0,33,234,402,342,503
392,0,252,296,157,174,64,0,72,122,174,192,221,187,16141,473,0,327,224,55,62,0,0,0,54,251,403,346,493
398,0,256,298,157,174,60,0,63,121,147,166,189,157,18141,483,0,327,237,65,73,0,0,0,57,259,416,350,501
414,0,252,302,159,166,46,0,50,106,132,143,170,135,20141,509,0,333,235,72,85,0,0,6,73,281,418,353,479
413,0,246,320,159,160,38,0,41,84,126,137,184,134,22140,527,6,342,253,81,102,5,0,29,81,281,418,342,454
410,0,232,320,146,147,26,0,33,80,118,111,179,134,24140,545,25,350,263,98,114,15,0,41,93,287,418,319,424
415,0,222,328,142,131,16,0,21,64,110,94,170,124,26140,562,44,360,263,107,120,17,0,46,105,291,410,294,377
421,0,224,346,145,133,5,0,12,56,85,70,152,95,28141,574,50,368,272,115,128,26,0,55,116,290,406,273,360
449,0,220,351,141,124,0,0,10,46,75,39,120,61,30141,580,69,378,271,118,140,32,0,65,126,289,409,265,343
461,0,222,375,147,118,0,0,0,44,61,21,92,42,32141,592,78,396,282,133,153,38,0,73,131,293,410,259,312
472,0,223,383,149,120,0,0,0,36,49,15,94,36,34141,596,89,394,283,141,158,38,0,82,149,292,392,228,287
471,0,216,388,145,111,0,0,0,33,47,7,84,35,36140,602,93,397,287,147,162,44,0,79,145,278,373,202,257
475,0,215,387,135,98,0,0,0,24,49,0,87,36,38140,603,93,397,293,147,174,55,0,70,139,259,362,189,237
466,0,211,400,131,89,0,0,0,13,56,6,120,50,40140,612,93,402,307,156,179,52,0,69,134,274,362,192,235
473,0,201,402,131,85,0,0,0,14,82,24,166,79,42141,609,94,399,309,158,177,54,0,83,136,284,366,200,251
482,0,197,402,132,87,0,0,0,18,100,27,189,93,44141,603,94,403,308,159,183,54,0,78,158,291,385,215,271
483,0,194,404,131,90,0,0,0,19,117,38,220,114,46141,597,98,406,298,157,182,55,0,89,155,308,412,252,301
486,0,191,398,130,91,0,0,0,18,138,49,240,133,48140,574,85,412,297,161,190,64,0,90,157,322,461,296,373
485,0,185,400,131,89,0,0,0,18,151,62,288,153,50140,550,71,416,278,154,192,70,0,93,164,339,509,357,440
479,0,169,389,120,81,0,0,0,25,175,70,344,183,52140,516,57,414,254,138,180,68,0,98,172,348,535,390,501
466,0,157,384,116,70,0,0,0,18,190,91,368,218,54141,495,49,414,230,128,173,61,0,87,169,351,566,439,549
451,0,153,383,116,70,0,0,0,9,182,99,379,229,56141,468,30,413,220,119,162,57,0,75,160,353,596,473,598
420,0,143,368,103,63,0,0,0,0,164,87,382,242,58141,439,15,405,207,109,155,48,0,68,162,351,614,518,647
402,0,145,346,94,60,0,0,0,10,152,68,361,231,60141,424,7,401,201,102,145,38,0,62,156,347,631,549,682
402,0,175,346,97,68,0,0,0,12,119,68,309,183,62140,406,0,392,194,90,139,36,0,54,143,345,629,568,714
420,0,230,327,108,88,0,0,0,28,86,47,205,129,64140,394,0,376,197,88,127,21,0,46,131,347,629,587,739
439,0,274,325,123,106,1,0,3,42,35,24,93,43,66140,381,0,365,209,81,118,14,0,35,114,342,614,609,761
456,0,306,321,133,122,18,0,3,48,0,0,0,0,68141,369,0,355,202,78,103,0,0,33,109,353,622,628,770
478,0,329,327,149,135,24,0,0,34,0,0,0,0,70141,287,0,342,170,65,103,0,0,28,118,349,647,646,797
495,0,345,335,148,135,18,0,0,9,0,0,0,0,72141,126,0,296,124,52,103,15,0,30,126,328,668,633,830
527,0,356,368,145,111,0,0,0,0,0,0,0,0,74141,57,0,217,77,33,93,25,0,21,137,296,676,609,845
562,0,358,415,133,75,0,0,0,0,0,0,0,0,76140,25,0,174,59,11,84,35,0,11,151,258,672,586,835
607,0,353,459,93,22,0,0,0,0,0,0,0,0,78140,10,0,153,50,3,80,47,0,10,168,236,658,533,800
638,0,336,484,11,0,0,0,0,0,0,0,0,0,80140,0,0,159,73,16,83,67,0,20,189,232,663,511,794
646,0,322,476,0,0,0,0,0,0,0,0,0,0,82141,13,0,200,102,38,100,82,0,34,218,241,681,501,770
587,0,300,372,0,0,0,0,0,0,0,0,0,0,84141,40,0,304,135,70,129,91,0,55,226,267,679,490,718
