Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
360,0,251,223,77,101,22,0,18,102,212,244,381,313,2142,346.0,72.0,464.0,188.0,96.0,185.0,103.0,0.0,89.0,169.0,211.0,366.0,261.0,273.0
354,0,242,220,73,102,25,0,19,103,210,238,362,309,4142,342.0,82.0,463.0,179.0,97.0,196.0,121.0,0.0,99.0,182.0,211.0,360.0,253.0,272.0
359,0,246,213,73,98,19,0,16,103,211,235,358,299,6142,357.0,87.0,474.0,181.0,102.0,207.0,130.0,0.0,101.0,188.0,213.0,373.0,238.0,255.0
347,0,241,219,72,100,20,0,12,92,206,227,368,305,8142,379.0,99.0,483.0,177.0,108.0,220.0,139.0,0.0,114.0,211.0,224.0,379.0,229.0,234.0
355,0,243,216,74,93,10,0,5,87,203,229,371,298,10142,393.0,103.0,481.0,185.0,117.0,228.0,153.0,0.0,122.0,220.0,225.0,375.0,207.0,219.0
355,0,240,213,67,84,2,0,0,82,201,215,369,293,12143,415.0,114.0,482.0,181.0,123.0,230.0,155.0,0.0,128.0,224.0,220.0,372.0,196.0,190.0
354,0,238,213,65,77,0,0,0,75,197,203,364,283,14142,419.0,111.0,487.0,194.0,131.0,240.0,158.0,0.0,131.0,223.0,218.0,375.0,189.0,189.0
341,0,235,215,63,79,0,0,0,67,189,187,354,277,16142,421.0,115.0,483.0,196.0,133.0,238.0,159.0,0.0,133.0,234.0,223.0,370.0,188.0,183.0
346,0,235,211,60,69,0,0,0,67,185,183,346,255,18142,424.0,115.0,489.0,197.0,140.0,245.0,160.0,0.0,131.0,240.0,224.0,379.0,194.0,184.0
346,0,235,218,63,65,0,0,0,58,184,179,343,261,20142,418.0,121.0,491.0,193.0,137.0,241.0,162.0,0.0,135.0,241.0,228.0,384.0,197.0,188.0
338,0,230,219,57,61,0,0,0,52,179,169,332,262,22142,400.0,114.0,497.0,202.0,138.0,248.0,166.0,0.0,133.0,238.0,228.0,402.0,217.0,215.0
332,0,233,223,60,62,0,0,0,50,166,168,331,259,24143,383.0,112.0,496.0,194.0,129.0,248.0,168.0,0.0,136.0,248.0,235.0,406.0,234.0,241.0
337,0,235,218,58,60,0,0,0,49,160,165,317,244,26143,368.0,111.0,501.0,194.0,131.0,248.0,168.0,0.0,131.0,243.0,235.0,426.0,253.0,270.0
336,0,234,215,65,62,0,0,0,48,150,159,309,228,28142,347.0,120.0,505.0,183.0,123.0,238.0,164.0,0.0,129.0,251.0,242.0,425.0,259.0,280.0
332,0,235,218,63,62,0,0,0,51,148,166,315,238,30142,313.0,123.0,506.0,177.0,114.0,246.0,172.0,0.0,135.0,257.0,245.0,434.0,264.0,292.0
331,0,230,217,54,58,0,0,0,49,162,160,322,251,32142,289.0,120.0,520.0,174.0,114.0,253.0,182.0,0.0,131.0,259.0,231.0,459.0,276.0,311.0
328,0,228,218,55,57,0,0,0,41,162,156,320,254,34142,269.0,130.0,522.0,167.0,107.0,253.0,182.0,0.0,141.0,265.0,248.0,469.0,302.0,340.0
321,0,223,210,52,54,0,0,0,39,148,147,305,238,36142,245.0,122.0,528.0,163.0,100.0,249.0,184.0,0.0,137.0,273.0,256.0,483.0,334.0,373.0
309,0,223,200,49,50,0,0,0,33,142,141,290,220,38143,215.0,125.0,529.0,135.0,83.0,247.0,191.0,0.0,137.0,281.0,284.0,518.0,372.0,410.0
305,0,213,179,43,44,0,0,0,36,142,137,281,211,40143,177.0,118.0,518.0,109.0,73.0,246.0,185.0,0.0,131.0,280.0,296.0,573.0,439.0,477.0
284,0,197,169,39,46,0,0,0,36,136,143,287,223,42142,151.0,102.0,502.0,98.0,65.0,235.0,178.0,0.0,124.0,276.0,305.0,623.0,507.0,535.0
274,0,176,151,33,38,0,0,0,45,136,140,286,223,44142,133.0,93.0,487.0,94.0,58.0,225.0,179.0,0.0,121.0,264.0,311.0,647.0,555.0,581.0
262,0,135,125,28,36,0,0,0,39,138,147,306,229,46142,112.0,80.0,466.0,84.0,49.0,218.0,177.0,0.0,118.0,263.0,317.0,663.0,599.0,615.0
238,0,67,100,6,36,0,0,0,39,138,145,315,250,48142,85.0,65.0,424.0,73.0,37.0,212.0,174.0,0.0,118.0,269.0,321.0,679.0,624.0,666.0
207,0,25,81,0,41,0,0,0,31,142,150,327,265,50142,64.0,44.0,388.0,74.0,38.0,196.0,168.0,0.0,111.0,264.0,325.0,716.0,672.0,703.0
160,0,0,64,0,49,0,0,0,33,148,151,348,283,52143,33.0,15.0,351.0,81.0,36.0,185.0,159.0,0.0,106.0,278.0,321.0,736.0,691.0,738.0
122,0,0,50,0,51,0,0,0,36,150,159,349,285,54142,0.0,0.0,317.0,91.0,45.0,192.0,157.0,0.0,107.0,270.0,309.0,742.0,710.0,779.0
91,0,0,34,0,54,0,0,0,36,141,156,348,285,56142,0.0,0.0,305.0,103.0,58.0,187.0,139.0,0.0,103.0,264.0,305.0,759.0,738.0,791.0
68,0,0,26,0,60,0,0,0,34,133,152,335,282,58142,2.0,0.0,270.0,101.0,54.0,185.0,137.0,0.0,102.0,262.0,312.0,759.0,745.0,810.0
46,0,0,20,0,63,0,0,0,34,119,145,321,269,60142,7.0,0.0,243.0,105.0,59.0,179.0,114.0,0.0,101.0,238.0,321.0,753.0,764.0,831.0
23,0,0,13,0,60,0,0,0,35,95,134,279,253,62142,7.0,0.0,218.0,112.0,62.0,179.0,112.0,0.0,93.0,227.0,322.0,748.0,784.0,853.0
