Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
9,0,135,155,62,100,47,0,12,97,174,324,479,558,2142,137,0,264,120,56,158,89,0,87,127,387,415,564,362
24,0,142,160,66,100,39,0,8,100,176,323,476,546,4142,147,0,273,122,59,163,92,0,89,126,387,418,564,355
28,0,151,163,67,109,44,0,10,98,177,319,475,541,6141,149,0,279,126,58,166,94,0,90,128,384,418,570,353
41,0,155,161,69,103,39,0,9,104,181,322,472,530,8141,146,0,278,126,54,170,98,0,93,129,385,418,559,350
42,0,154,167,67,108,47,0,14,100,185,319,470,535,10141,149,0,279,127,57,171,100,0,93,130,388,418,554,343
54,0,161,167,70,106,40,0,11,101,186,323,479,529,12141,155,0,284,122,57,173,99,0,93,132,393,418,549,338
56,0,167,170,70,109,41,0,7,102,187,321,472,529,14141,156,0,290,129,59,177,102,0,92,129,387,415,545,338
57,0,166,174,70,108,41,0,8,100,189,318,466,525,16142,165,0,296,132,62,179,103,0,96,128,386,416,535,330
58,0,164,172,68,109,43,0,10,102,185,311,459,520,18141,168,0,308,129,65,180,103,0,98,132,383,410,533,315
67,0,162,166,67,100,36,0,12,107,190,305,456,514,20141,172,0,302,122,58,179,106,0,104,137,384,401,515,305
65,0,163,176,68,103,43,0,13,101,190,307,458,517,22141,177,0,313,130,65,182,105,0,103,133,383,409,528,308
75,0,165,179,72,103,36,0,12,102,191,311,467,509,24141,185,0,312,131,69,185,103,0,103,137,391,414,529,305
79,0,174,180,70,109,38,0,11,101,189,308,456,506,26141,189,0,315,135,65,190,110,0,105,140,389,409,526,306
81,0,174,179,70,108,36,0,10,102,189,303,453,498,28142,202,0,326,137,71,192,106,0,103,142,391,406,516,288
83,0,174,179,68,103,36,0,11,99,190,299,444,503,30142,213,0,335,141,75,193,109,0,105,143,384,401,514,278
89,0,174,183,69,105,32,0,11,98,189,303,460,505,32141,220,0,332,141,73,192,108,0,110,138,397,396,506,282
