Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
231,0,281,183,90,148,94,0,26,136,130,205,220,192,4141,455,36,435,254,151,190,73,0,80,128,164,293,169,263
237,0,273,186,86,143,82,0,22,128,134,201,233,209,6141,467,46,433,253,159,192,68,0,79,135,162,284,162,237
256,0,271,200,96,145,77,0,20,124,139,211,253,213,8140,465,44,442,259,162,198,70,0,87,131,164,309,177,261
271,0,278,201,95,147,74,0,19,122,141,201,237,199,10140,460,41,439,262,163,201,71,0,91,135,181,327,204,287
282,0,274,211,101,141,73,0,28,122,131,185,200,170,12140,453,38,433,256,155,195,75,0,94,137,193,336,206,315
292,0,281,211,97,141,68,0,24,120,130,174,179,157,14140,452,38,431,245,151,193,76,0,96,141,191,328,216,302
293,0,278,216,101,141,65,0,26,120,125,166,183,158,16141,446,36,434,247,155,193,81,0,100,145,185,337,206,301
289,0,278,216,105,143,63,0,25,118,124,176,197,169,18141,444,39,440,248,161,201,87,0,104,151,180,344,204,290
285,0,276,213,104,143,64,0,26,119,121,177,200,170,20141,451,43,445,249,162,205,86,0,98,156,176,335,187,277
282,0,276,215,111,139,61,0,19,116,120,179,200,168,22140,455,45,445,253,164,206,87,0,102,162,179,325,185,258
271,0,266,211,102,132,55,0,18,114,120,178,215,172,24140,457,46,446,255,167,208,88,0,103,162,172,325,185,254
261,0,253,204,93,128,49,0,12,106,122,182,232,200,26140,457,43,450,253,168,208,86,0,101,158,178,330,192,257
256,0,246,205,92,118,44,0,1,101,135,196,258,227,28140,450,42,450,257,168,212,88,0,103,160,181,346,206,274
264,0,248,199,84,121,51,0,16,112,138,193,251,219,30141,450,45,445,251,164,206,89,0,107,169,189,346,209,283
272,0,265,209,94,131,57,0,16,108,120,186,215,190,32141,460,48,445,251,165,212,92,0,109,169,191,339,197,270
288,0,277,213,98,133,54,0,12,112,111,170,189,170,34141,476,49,448,267,173,216,89,0,106,163,180,321,175,227
293,0,269,214,93,127,53,0,16,115,116,162,184,167,36140,492,63,444,267,177,223,91,0,109,163,168,297,160,199
290,0,276,220,103,128,48,0,13,109,109,168,185,169,38140,495,64,445,271,184,220,92,0,111,164,163,293,146,189
289,0,272,214,105,128,47,0,13,112,107,161,173,162,40140,496,65,450,268,188,227,94,0,111,168,164,301,144,184
281,0,266,208,95,121,52,0,15,109,95,152,160,155,42140,498,68,448,267,191,233,103,0,116,172,169,308,153,192
273,0,267,204,95,127,57,0,10,106,78,141,141,143,44141,505,72,445,263,185,231,107,0,120,175,173,300,141,188
276,0,263,204,93,118,50,0,7,107,89,139,150,149,46141,500,71,440,261,179,234,114,0,126,179,185,325,161,215
265,0,245,183,80,111,47,0,6,114,106,168,197,194,48141,488,63,448,233,159,231,116,0,128,190,204,360,199,263
235,0,211,150,64,101,44,0,0,101,118,194,245,243,50140,451,48,453,186,131,230,125,0,129,201,224,422,276,340
183,0,157,125,48,94,39,0,0,85,122,208,291,276,52140,405,33,442,112,100,222,119,0,128,220,254,478,348,441
111,0,73,90,20,78,36,0,0,83,118,211,299,302,54140,352,3,406,55,68,199,122,0,118,209,278,553,465,567
0,0,0,63,0,77,33,0,0,72,97,190,314,310,56141,284,0,352,22,43,187,127,0,98,213,286,616,577,686
0,0,0,39,0,69,21,0,0,61,80,170,302,290,58141,159,0,293,7,27,183,140,0,82,213,274,662,652,786
0,0,0,24,0,73,24,0,0,47,46,137,255,261,60141,91,0,235,0,15,165,153,0,71,223,267,705,701,875
0,0,0,9,0,68,19,0,0,46,25,102,204,213,62141,50,0,220,10,21,154,157,0,64,237,259,742,722,935
0,0,0,13,0,72,24,0,0,36,0,75,135,149,64140,16,0,225,36,33,160,163,0,85,274,253,777,723,947
0,0,0,12,0,68,27,0,0,39,0,36,54,68,66140,11,0,264,72,46,185,157,0,101,302,265,787,708,944
0,0,0,6,0,70,29,0,0,27,0,0,0,0,68140,17,30,320,106,79,207,148,0,111,298,284,784,723,938
50,0,0,0,0,65,30,0,0,0,0,0,0,0,70141,45,65,341,135,94,207,129,0,120,281,296,770,732,931
70,0,0,0,0,57,19,0,0,0,0,0,0,0,72141,60,64,354,165,107,202,116,0,114,258,296,746,734,922
43,0,0,0,0,15,12,0,0,0,0,0,0,0,74141,73,57,357,174,112,194,108,0,114,243,315,711,741,898
0,0,0,0,0,0,3,0,0,0,0,0,0,0,76140,116,35,356,191,115,180,92,0,114,210,336,680,747,881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78140,214,0,352,219,124,176,70,0,116,180,357,650,775,866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80140,294,0,336,248,137,167,51,0,107,162,376,624,793,853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,82140,332,0,322,261,140,160,42,0,104,152,381,606,786,846
0,0,0,0,0,0,0,0,0,0,0,0,0,0,84141,354,0,312,277,146,156,34,0,101,159,385,582,770,800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,86141,386,0,309,287,157,158,30,0,108,163,394,568,745,764
8,0,0,0,0,0,0,0,0,0,0,0,0,0,88141,417,0,319,303,168,167,30,0,118,168,401,549,699,724
24,0,0,0,0,0,0,0,0,0,0,0,0,0,90140,443,0,321,327,184,175,36,0,130,168,391,537,638,656
37,0,0,0,0,0,0,0,0,0,0,0,0,0,92140,471,0,325,339,199,185,39,0,139,183,388,504,565,589
44,0,0,0,0,0,0,0,0,0,0,0,0,0,94140,496,0,335,351,213,195,46,0,143,185,369,474,507,515
55,0,0,0,0,0,0,0,0,0,0,0,0,0,96140,519,0,339,366,226,206,57,2,151,185,359,434,446,442
73,0,0,0,0,0,0,0,0,0,0,0,0,0,98141,549,2,341,386,240,215,62,3,151,189,342,407,401,372
90,0,0,0,0,0,0,0,0,0,0,0,0,0,100141,598,22,346,407,264,230,71,9,157,197,334,380,332,284
105,0,0,0,0,0,0,0,0,0,0,0,0,0,102141,641,35,346,433,289,243,80,17,162,197,302,322,249,200
113,0,0,0,0,0,0,0,0,0,0,0,0,0,104140,678,50,347,460,310,266,91,21,147,189,240,253,135,117
105,0,0,0,0,0,0,0,0,0,0,0,0,0,106140,728,65,341,498,339,280,99,12,139,183,141,157,41,22
105,0,0,0,0,0,0,0,0,0,0,0,0,0,108140,782,95,345,514,370,309,111,0,111,166,0,15,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,110140,841,134,344,539,389,326,124,0,57,111,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,112141,888,163,341,568,397,322,119,0,0,28,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,114141,937,191,346,586,380,302,89,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,116140,980,208,357,618,350,259,46,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,84,118140,1033,218,352,668,284,172,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18,0,254,489,741,120140,1092,174,332,710,172,44,0,0,0,0,0,0,0,0
0,0,0,0,0,39,98,0,0,94,126,378,638,775,122140,1132,54,307,685,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,135,89,0,21,129,198,444,681,776,124141,1045,0,276,456,0,0,0,0,0,0,0,0,0,0
0,0,0,13,44,129,73,0,58,181,268,509,758,858,126141,629,0,257,260,0,0,0,0,0,0,0,0,0,0
0,0,0,75,54,135,87,0,71,216,283,574,768,905,128141,332,0,147,135,0,0,0,0,0,0,0,0,0,0
0,0,38,99,68,163,138,0,82,264,252,592,661,782,130140,267,0,141,87,0,0,0,0,0,0,0,0,0,0
0,0,112,107,77,180,165,0,89,308,226,570,536,643,132140,253,0,128,77,0,0,0,0,0,0,0,0,0,0
0,0,174,114,91,203,208,0,97,348,194,559,429,539,134140,254,0,122,71,0,0,0,0,0,0,0,0,0,0
0,19,265,116,97,234,256,0,109,412,155,528,309,437,136140,262,0,111,55,0,0,0,0,0,0,0,0,0,0
0,75,363,122,112,261,302,0,113,461,128,495,203,328,138141,284,0,103,47,0,0,0,0,0,0,0,0,0,0
0,143,443,139,132,297,346,0,129,480,90,429,101,215,140141,296,0,93,33,0,0,0,0,0,0,0,0,0,0
0,204,528,153,155,335,377,0,151,498,65,357,28,114,142141,320,0,91,27,0,0,0,0,0,0,0,0,0,0
0,190,599,174,190,373,396,0,174,482,38,288,0,19,144140,330,0,81,19,0,0,0,0,0,0,0,0,0,0
179,115,592,196,218,415,406,0,184,440,0,206,0,0,146140,340,0,78,16,0,0,0,0,0,0,0,0,0,0
349,74,541,228,249,451,429,0,189,380,0,78,0,0,148140,350,0,73,3,0,0,0,0,0,0,0,0,0,0
500,75,498,255,287,493,424,0,145,306,0,0,0,0,150140,345,0,70,0,0,0,0,0,0,0,0,0,0,0
613,100,454,296,335,523,410,0,80,225,0,0,0,0,152141,341,0,66,0,0,0,0,0,0,0,0,0,0,0
700,139,424,332,369,544,383,0,0,134,0,0,0,0,154141,359,0,62,0,0,0,0,0,0,0,0,0,0,0
753,160,410,367,396,555,351,0,0,31,0,0,0,0,156141,372,0,58,0,0,0,0,0,0,0,0,0,0,0
799,167,401,415,417,532,290,0,0,0,0,0,0,0,158140,376,0,57,0,0,0,0,0,0,0,0,0,0,0
827,168,390,458,423,500,232,0,0,0,0,0,0,0,160140,373,0,50,0,0,0,0,0,0,0,0,0,0,0
865,141,385,504,417,446,157,0,0,0,0,0,0,0,162140,332,0,53,0,0,0,0,0,0,0,0,0,0,0
