Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
466,0,393,361,190,191,88,0,35,122,135,208,162,185,2142,501.0,15.0,362.0,169.0,49.0,88.0,0.0,0.0,41.0,64.0,170.0,235.0,189.0,202.0
454,0,391,362,182,185,84,0,24,117,133,201,163,192,4142,509.0,24.0,372.0,168.0,52.0,101.0,2.0,0.0,55.0,79.0,194.0,259.0,225.0,211.0
445,0,387,339,172,173,75,0,15,112,122,194,153,183,6142,504.0,28.0,377.0,168.0,58.0,110.0,7.0,0.0,59.0,79.0,200.0,267.0,230.0,223.0
420,0,389,326,159,163,68,0,6,100,107,187,157,190,8142,505.0,30.0,384.0,174.0,67.0,114.0,13.0,0.0,57.0,80.0,206.0,287.0,248.0,230.0
397,0,376,318,150,152,52,0,0,89,114,194,169,217,10143,499.0,31.0,392.0,172.0,69.0,114.0,10.0,0.0,62.0,82.0,229.0,316.0,290.0,263.0
386,0,364,322,136,133,38,0,0,85,114,201,202,235,12143,499.0,34.0,401.0,172.0,71.0,129.0,23.0,0.0,75.0,94.0,250.0,345.0,332.0,308.0
387,0,349,317,133,126,27,0,0,79,117,174,193,221,14142,494.0,42.0,409.0,182.0,75.0,142.0,36.0,0.0,92.0,110.0,268.0,347.0,338.0,308.0
388,0,349,332,137,116,17,0,0,65,89,153,176,206,16142,496.0,52.0,411.0,183.0,78.0,149.0,42.0,0.0,95.0,122.0,266.0,347.0,322.0,293.0
386,0,339,331,126,112,9,0,0,52,95,151,170,210,18142,493.0,58.0,417.0,191.0,82.0,146.0,44.0,0.0,99.0,128.0,263.0,346.0,314.0,289.0
372,0,318,318,118,107,8,0,0,57,110,164,201,243,20142,496.0,63.0,422.0,192.0,92.0,151.0,43.0,0.0,96.0,124.0,274.0,354.0,334.0,293.0
348,0,314,296,112,101,7,0,0,48,114,186,242,273,22142,483.0,59.0,419.0,197.0,89.0,154.0,47.0,0.0,98.0,122.0,284.0,364.0,348.0,315.0
318,0,290,281,101,85,0,0,0,50,115,179,262,306,24142,459.0,54.0,427.0,197.0,89.0,153.0,46.0,0.0,100.0,117.0,280.0,374.0,369.0,339.0
299,0,269,271,93,73,0,0,0,39,107,183,283,316,26142,434.0,44.0,433.0,191.0,84.0,149.0,44.0,0.0,87.0,114.0,275.0,379.0,383.0,353.0
290,0,251,264,89,75,0,0,0,35,113,186,299,335,28142,407.0,42.0,428.0,167.0,67.0,138.0,40.0,0.0,78.0,111.0,275.0,390.0,414.0,376.0
303,0,246,264,87,80,0,0,0,41,130,200,305,351,30142,381.0,38.0,431.0,160.0,58.0,132.0,36.0,0.0,71.0,101.0,276.0,392.0,434.0,401.0
316,0,251,261,89,79,0,0,0,49,147,215,333,349,32142,372.0,39.0,439.0,169.0,65.0,142.0,44.0,0.0,73.0,105.0,269.0,397.0,424.0,397.0
307,0,251,262,85,85,0,0,0,52,145,207,326,358,34142,376.0,46.0,445.0,175.0,73.0,141.0,47.0,0.0,80.0,109.0,262.0,389.0,397.0,372.0
312,0,251,264,91,82,0,0,0,51,138,202,327,341,36142,379.0,47.0,446.0,175.0,79.0,146.0,47.0,0.0,86.0,116.0,263.0,380.0,376.0,342.0
315,0,244,264,87,80,0,0,0,52,145,206,318,344,38143,381.0,55.0,446.0,173.0,77.0,149.0,49.0,0.0,88.0,120.0,260.0,378.0,366.0,326.0
325,0,257,274,97,92,1,0,0,59,164,221,345,363,40142,380.0,51.0,450.0,180.0,84.0,155.0,50.0,0.0,85.0,120.0,245.0,381.0,354.0,321.0
346,0,278,269,105,101,11,0,0,73,176,243,345,357,42142,376.0,55.0,448.0,172.0,84.0,155.0,55.0,0.0,89.0,127.0,237.0,377.0,337.0,307.0
345,0,290,269,107,112,27,0,0,89,183,243,331,353,44142,359.0,51.0,448.0,168.0,86.0,153.0,54.0,0.0,84.0,131.0,239.0,384.0,337.0,309.0
349,0,296,270,116,122,36,0,0,97,172,250,324,346,46142,315.0,43.0,439.0,154.0,76.0,154.0,63.0,0.0,78.0,135.0,223.0,397.0,344.0,335.0
358,0,299,267,118,126,39,0,6,103,188,263,345,366,48142,262.0,34.0,426.0,132.0,66.0,141.0,58.0,0.0,70.0,145.0,218.0,418.0,380.0,374.0
