Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
339,0,251,232,142,190,90,0,63,151,170,252,309,289,2146,357,31,401,225,84,118,35,0,27,83,211,352,210,367
339,0,257,238,143,192,86,0,47,133,156,238,299,271,4146,363,31,394,225,83,111,27,0,27,84,218,361,213,368
353,0,248,233,140,173,70,0,44,128,154,240,308,274,6146,368,33,392,223,82,116,31,0,30,83,226,372,223,387
332,0,241,236,137,170,67,0,50,126,161,241,328,299,8147,377,33,397,234,92,128,36,0,31,81,229,384,244,392
345,0,244,242,140,177,73,0,54,126,164,230,314,284,10147,392,44,397,238,89,126,35,0,33,93,238,382,237,372
346,0,251,240,142,180,75,0,52,131,148,221,273,241,12147,401,45,397,251,104,135,38,0,37,91,234,376,233,360
361,0,259,245,145,184,83,0,53,133,141,211,242,218,14147,408,42,390,259,107,133,38,0,41,96,240,379,238,362
368,0,272,244,149,188,77,0,42,126,134,211,238,210,16146,419,49,391,262,110,132,31,0,41,98,256,394,258,378
363,0,263,250,145,179,77,0,47,125,137,205,249,223,18146,419,46,396,266,110,133,35,0,51,95,263,404,278,406
372,0,259,246,142,164,57,0,41,115,146,207,272,238,20146,417,47,388,258,106,132,35,0,54,96,270,409,284,401
352,0,245,244,126,146,44,0,32,103,147,196,286,259,22147,411,41,384,259,101,134,36,0,54,96,267,406,293,420
337,0,231,248,120,131,33,0,17,92,141,190,300,274,24147,412,33,381,270,106,134,31,0,46,91,278,415,305,434
344,0,221,249,109,112,19,0,10,84,141,186,309,293,26147,415,29,377,263,102,132,28,0,48,82,291,421,333,459
338,0,218,243,109,104,9,0,0,81,149,189,342,303,28146,408,18,368,264,98,128,28,0,43,83,290,438,349,497
328,0,213,244,106,98,5,0,0,75,146,189,367,318,30146,405,15,357,255,92,124,25,0,41,77,294,434,371,502
318,0,201,236,96,87,0,0,0,75,149,184,379,324,32146,399,7,364,254,91,120,24,0,38,78,290,439,392,507
299,0,193,234,89,94,0,0,0,66,141,183,380,332,34147,396,7,354,251,87,120,26,0,43,86,292,434,387,505
297,0,191,233,91,89,0,0,0,68,140,179,376,318,36147,400,10,354,255,95,122,27,0,47,81,295,436,384,504
296,0,187,237,95,87,0,0,0,68,142,174,371,318,38147,408,11,362,261,101,126,24,0,48,82,301,445,410,502
315,0,190,245,101,90,0,0,0,67,133,181,373,318,40147,413,12,362,263,103,127,24,0,52,84,301,442,404,506
315,0,190,244,101,97,0,0,0,68,137,182,363,313,42146,415,15,351,264,101,129,27,0,55,89,296,439,378,495
318,0,187,240,100,98,0,0,0,71,133,168,342,298,44146,421,21,358,262,105,130,28,0,57,89,296,436,378,473
322,0,189,243,101,97,0,0,0,70,128,162,336,293,46146,427,27,362,264,109,133,30,0,59,94,300,434,362,462
312,0,196,248,98,96,0,0,0,64,132,163,348,287,48147,439,33,369,275,116,134,29,0,64,99,299,424,336,430
313,0,191,242,99,89,0,0,0,70,130,157,343,283,50147,436,38,370,278,119,141,37,0,71,103,297,406,307,408
325,0,199,253,101,96,0,0,0,63,133,160,332,275,52147,448,46,372,281,127,147,41,0,66,109,284,402,286,380
336,0,201,259,103,98,0,0,0,61,133,152,330,269,54147,457,53,377,278,128,144,35,0,68,114,284,390,278,360
340,0,195,258,103,89,0,0,0,70,133,153,316,270,56146,452,50,372,282,128,147,37,0,63,110,282,389,273,366
339,0,194,259,103,93,0,0,0,69,133,153,318,269,58146,452,50,380,289,135,153,39,0,61,106,277,388,273,362
326,0,197,259,105,101,0,0,0,59,133,151,326,272,60147,455,50,378,293,136,149,36,0,65,109,276,389,271,364
332,0,194,257,102,94,0,0,0,65,137,151,331,273,62147,463,54,379,290,139,148,33,0,63,109,279,387,271,357
328,0,185,256,100,94,0,0,0,67,138,150,334,279,64147,466,54,375,290,137,145,31,0,60,106,280,383,270,350
323,0,181,261,104,96,0,0,0,63,134,152,339,285,66147,460,51,379,293,136,143,29,0,60,101,278,384,284,364
339,0,173,258,101,93,0,0,0,67,139,153,343,294,68147,454,46,368,290,131,142,33,0,60,100,281,390,296,386
337,0,167,256,100,87,0,0,0,70,143,159,353,300,70146,441,40,376,285,129,137,27,0,59,99,285,401,328,406
331,0,165,259,107,92,0,0,0,63,139,164,364,305,72146,431,30,367,276,123,132,24,0,54,96,287,412,339,426
329,0,158,251,100,88,0,0,0,63,145,166,370,308,74146,416,21,365,268,115,128,21,0,47,92,292,422,368,468
307,0,150,242,97,85,0,0,0,64,145,168,376,317,76147,395,5,354,261,103,124,19,0,44,88,300,445,400,518
304,0,152,243,98,89,0,0,0,62,147,175,402,327,78147,376,0,347,249,98,119,19,0,48,84,306,456,431,550
308,0,133,238,89,84,0,0,0,63,151,179,404,339,80147,359,0,342,247,94,114,13,0,45,87,311,479,468,583
297,0,130,227,93,88,0,0,0,65,160,192,417,347,82147,351,0,335,239,91,109,13,0,47,87,328,502,494,628
278,0,120,220,85,87,0,0,0,65,153,190,414,360,84146,337,0,340,238,85,114,20,0,49,86,332,538,548,678
262,0,102,203,79,80,0,0,0,66,149,193,416,368,86146,323,0,330,225,78,114,26,0,54,100,346,571,582,727
240,0,82,205,67,73,0,0,0,66,132,184,412,372,88147,315,0,329,214,77,120,32,0,62,112,363,596,613,772
240,0,61,203,67,69,0,0,0,49,110,171,400,368,90147,306,0,329,215,81,128,37,0,67,119,373,631,644,801
237,0,34,201,64,72,0,0,0,35,77,146,367,363,92147,299,0,335,211,86,130,35,0,74,120,388,652,672,842
230,0,15,192,55,67,0,0,0,44,52,116,326,341,94147,291,0,333,209,82,139,47,0,70,124,388,686,708,880
232,0,7,181,58,68,0,0,0,46,25,103,261,286,96146,278,0,327,209,85,146,50,0,69,131,391,695,722,912
228,0,0,171,55,67,13,0,0,50,0,85,190,229,98146,264,0,313,208,84,141,49,0,80,126,393,692,721,930
230,0,2,167,55,73,32,0,0,59,0,58,110,161,100146,253,0,311,207,80,137,41,0,74,124,387,699,715,936
226,0,16,157,51,75,35,0,0,59,0,22,36,81,102147,246,0,298,199,72,131,42,0,74,126,378,695,700,937
233,0,41,160,59,84,41,0,0,53,0,0,0,7,104147,228,0,284,194,69,129,41,0,64,131,365,698,683,936
251,0,72,147,60,75,30,0,0,44,0,0,0,0,106147,216,0,281,189,65,132,47,0,65,119,357,703,672,931
284,0,99,155,59,83,35,0,0,19,0,0,0,0,108147,211,0,270,185,64,131,47,0,68,133,353,694,663,924
317,0,130,166,58,70,18,0,0,0,0,0,0,0,110146,206,0,260,188,65,135,50,0,57,131,354,688,661,921
350,0,147,182,53,54,0,0,0,0,0,0,0,0,112146,199,0,253,190,65,135,52,0,56,124,347,684,640,917
