Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
262,0,312,204,126,215,141,0,85,217,188,338,335,343,2144,285,0,296,122,41,104,50,0,2,99,120,302,346,429
260,0,301,205,122,204,133,0,84,212,179,315,310,325,4144,271,0,300,122,42,113,58,0,3,101,122,315,364,445
267,0,297,210,124,200,132,0,77,199,162,293,284,295,6143,259,0,297,120,41,118,68,0,10,111,128,331,374,474
273,0,289,215,120,189,114,0,73,187,154,275,270,279,8144,260,0,303,116,44,116,71,0,13,127,138,346,404,486
278,0,286,223,127,179,95,0,59,164,145,257,271,256,10144,261,0,310,121,45,126,79,0,24,136,147,367,408,514
281,0,278,221,119,166,84,0,57,145,145,248,272,257,12144,267,0,329,123,52,137,81,0,29,137,155,392,431,530
290,0,275,226,117,162,78,0,51,140,141,235,272,252,14144,257,0,332,119,47,138,91,0,35,160,156,407,446,544
293,0,262,231,113,155,73,0,52,136,154,238,284,280,16144,258,0,343,120,50,141,88,0,39,163,170,424,472,555
302,0,264,235,109,146,60,0,54,137,186,253,346,311,18144,256,0,346,125,54,149,102,0,41,166,172,435,482,573
306,0,271,248,118,150,54,0,52,133,193,263,365,330,20143,257,0,346,120,51,149,100,0,44,171,183,437,488,572
305,0,270,245,118,151,58,0,57,133,192,258,349,319,22144,260,0,339,118,54,143,93,0,44,167,189,443,506,557
306,0,280,238,123,149,58,0,54,135,187,262,346,312,24144,255,0,334,126,58,146,91,0,41,164,185,439,510,574
302,0,275,232,115,147,55,0,54,135,190,262,352,322,26144,264,0,333,121,55,145,85,0,47,160,201,440,522,587
303,0,271,236,114,139,44,0,49,129,194,264,371,333,28144,279,0,342,130,61,147,82,0,47,157,209,456,543,577
308,0,254,240,108,126,37,0,47,124,196,257,380,343,30144,287,0,342,132,67,151,85,0,50,157,207,446,544,579
312,0,251,252,110,125,30,0,36,109,198,250,394,346,32144,287,0,337,129,62,149,85,0,53,160,215,439,541,566
313,0,246,248,103,114,19,0,31,105,199,235,392,337,34143,287,0,334,131,63,151,84,0,54,160,218,442,542,563
309,0,248,251,101,111,15,0,26,103,199,243,416,346,36144,296,0,337,133,68,152,82,0,57,156,222,456,559,570
318,0,238,257,105,110,15,0,26,103,218,267,464,384,38144,305,0,332,131,66,155,83,0,63,157,229,457,572,585
326,0,229,256,96,106,10,0,32,103,242,278,519,416,40144,305,0,333,139,73,158,85,0,59,152,232,462,577,584
324,0,222,257,96,100,5,0,30,94,243,279,536,439,42144,298,0,330,132,67,158,85,0,60,162,228,467,574,585
312,0,217,254,93,105,12,0,28,91,238,284,548,452,44144,281,0,332,131,72,162,89,0,64,170,233,478,590,609
300,0,204,240,91,97,9,0,25,91,246,291,556,478,46144,259,0,324,133,71,166,89,0,65,167,245,498,618,635
278,0,180,225,79,96,15,0,19,92,235,291,557,496,48143,252,0,309,122,68,162,79,0,68,173,254,503,637,659
253,0,157,218,73,84,15,0,15,81,214,283,554,500,50144,238,0,298,122,71,164,75,0,68,173,259,515,649,675
228,0,132,210,62,70,10,0,6,78,190,272,540,486,52144,220,0,278,125,71,165,81,0,65,179,246,528,656,698
200,0,106,205,56,70,21,0,0,72,153,253,510,480,54144,209,0,264,125,74,163,67,0,65,168,256,543,675,711
185,0,95,202,55,73,27,0,0,67,131,226,479,456,56144,208,0,245,130,77,167,73,0,70,178,262,551,681,737
208,0,112,201,67,91,47,0,0,85,112,209,406,389,58144,220,0,253,137,81,174,70,0,73,174,270,574,708,750
241,0,153,200,80,132,83,0,19,103,83,166,263,262,60143,225,0,250,143,82,173,69,0,83,179,276,576,707,762
288,0,199,211,107,166,105,0,21,107,38,110,133,107,62143,229,0,258,146,87,179,72,0,84,178,277,592,719,774
338,0,224,224,129,187,114,0,14,95,0,14,0,0,64144,225,0,253,149,86,181,81,0,84,196,279,599,716,784
402,0,267,244,144,199,105,0,0,55,0,0,0,0,66144,214,0,252,149,87,190,85,0,90,203,283,613,728,791
467,0,299,252,143,190,81,0,0,0,0,0,0,0,68144,111,0,197,164,87,177,76,0,91,212,289,621,715,789
529,0,329,281,128,137,16,0,0,0,0,0,0,0,70144,0,0,79,192,91,161,86,0,94,204,286,626,707,800
582,0,335,328,81,53,0,0,0,0,0,0,0,0,72144,0,0,18,215,101,152,74,0,94,201,291,618,718,817
614,0,332,343,0,0,0,0,0,0,0,0,0,0,74143,0,0,5,236,107,153,73,0,94,204,297,616,744,833
588,0,316,270,0,0,0,0,0,0,0,0,0,0,76144,0,0,7,240,113,146,63,0,93,185,325,608,768,841
375,0,258,149,0,0,0,0,0,0,0,0,0,0,78144,0,0,19,253,109,143,52,0,90,162,350,582,818,846
175,0,150,41,0,0,0,0,0,0,0,0,0,0,80144,0,0,24,266,104,126,39,0,83,149,367,551,846,835
31,0,44,0,0,0,0,0,0,0,0,0,0,0,82144,0,0,34,277,107,116,22,0,76,128,368,522,848,811
0,0,8,0,0,0,0,0,0,0,0,0,0,0,84144,0,0,42,287,109,109,19,0,76,123,361,505,841,801
