Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
287,0,322,199,110,182,86,0,33,145,146,299,345,422,2146,445.0,0.0,289.0,75.0,54.0,145.0,166.0,0.0,67.0,296.0,80.0,401.0,169.0,324.0
281,0,320,197,109,181,86,0,29,145,141,297,351,418,4145,434.0,0.0,294.0,78.0,54.0,151.0,168.0,0.0,69.0,293.0,74.0,391.0,168.0,328.0
290,0,322,199,114,176,76,0,26,139,141,296,349,406,6145,417.0,0.0,304.0,80.0,56.0,153.0,166.0,0.0,68.0,291.0,76.0,404.0,179.0,327.0
297,0,323,207,114,177,72,0,26,137,141,287,353,401,8145,410.0,0.0,302.0,83.0,52.0,157.0,170.0,0.0,70.0,293.0,84.0,413.0,182.0,342.0
305,0,314,207,113,174,70,0,25,131,147,279,342,397,10145,426.0,0.0,303.0,79.0,54.0,156.0,169.0,0.0,69.0,298.0,92.0,419.0,187.0,342.0
312,0,318,212,119,171,63,0,20,128,145,274,341,383,12146,434.0,0.0,306.0,88.0,54.0,160.0,173.0,0.0,72.0,293.0,97.0,418.0,193.0,340.0
309,0,311,206,112,168,63,0,20,122,135,262,325,367,14146,431.0,0.0,306.0,89.0,52.0,160.0,177.0,0.0,79.0,297.0,101.0,420.0,197.0,351.0
309,0,312,213,114,159,51,0,13,116,135,261,329,366,16145,423.0,0.0,318.0,91.0,60.0,173.0,179.0,0.0,78.0,299.0,100.0,422.0,197.0,350.0
297,0,302,211,112,156,46,0,8,106,131,251,344,381,18145,410.0,0.0,324.0,87.0,62.0,172.0,178.0,0.0,76.0,305.0,101.0,425.0,199.0,355.0
287,0,294,202,103,143,35,0,5,104,137,248,359,397,20145,380.0,0.0,326.0,83.0,55.0,171.0,185.0,0.0,84.0,312.0,104.0,438.0,206.0,364.0
267,0,276,196,96,142,38,0,3,96,129,249,368,422,22145,353.0,0.0,327.0,84.0,53.0,179.0,189.0,0.0,83.0,312.0,107.0,445.0,209.0,373.0
247,0,262,186,89,125,30,0,0,95,130,250,384,438,24146,334.0,0.0,331.0,83.0,52.0,177.0,189.0,0.0,80.0,315.0,105.0,450.0,219.0,384.0
235,0,243,192,85,125,32,0,0,79,126,248,394,455,26146,315.0,0.0,329.0,84.0,57.0,178.0,185.0,0.0,72.0,311.0,103.0,447.0,223.0,392.0
234,0,235,202,79,109,18,0,0,69,127,245,415,471,28146,273.0,0.0,326.0,85.0,52.0,172.0,179.0,0.0,63.0,308.0,98.0,453.0,227.0,390.0
244,0,220,225,83,98,10,0,0,58,128,238,434,486,30146,230.0,0.0,324.0,82.0,46.0,168.0,182.0,0.0,57.0,310.0,96.0,439.0,223.0,385.0
254,0,204,241,83,89,3,0,0,53,126,232,441,487,32145,203.0,0.0,337.0,79.0,51.0,179.0,172.0,0.0,58.0,312.0,101.0,439.0,228.0,376.0
264,0,199,244,80,84,0,0,0,53,129,229,455,484,34145,172.0,0.0,352.0,79.0,52.0,183.0,166.0,0.0,61.0,314.0,114.0,465.0,248.0,394.0
257,0,190,238,70,78,0,0,0,42,124,210,460,479,36145,139.0,0.0,353.0,79.0,49.0,181.0,167.0,0.0,67.0,315.0,122.0,479.0,272.0,426.0
253,0,176,244,71,75,0,0,0,43,118,211,460,475,38146,120.0,0.0,359.0,83.0,57.0,187.0,162.0,0.0,64.0,316.0,132.0,513.0,310.0,470.0
244,0,172,228,73,75,0,0,0,41,112,202,455,458,40146,105.0,0.0,349.0,89.0,63.0,183.0,155.0,0.0,67.0,312.0,142.0,539.0,354.0,502.0
225,0,170,205,68,70,0,0,0,48,103,204,439,435,42146,94.0,0.0,349.0,82.0,58.0,188.0,157.0,0.0,75.0,307.0,160.0,559.0,383.0,543.0
201,0,177,189,67,71,0,0,0,46,101,196,444,436,44145,96.0,0.0,371.0,89.0,64.0,194.0,164.0,0.0,84.0,320.0,178.0,600.0,417.0,562.0
166,0,167,176,62,68,0,0,0,42,93,198,418,434,46145,94.0,6.0,383.0,89.0,60.0,195.0,174.0,0.0,96.0,335.0,197.0,633.0,446.0,593.0
131,0,168,160,63,71,0,0,0,43,80,193,390,407,48145,75.0,0.0,381.0,89.0,63.0,212.0,181.0,0.0,97.0,353.0,204.0,673.0,491.0,637.0
