Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
264,0,294,219,133,170,114,0,18,158,67,318,267,521,2143,399,7,380,207,89,132,24,0,42,77,196,299,219,273
264,0,293,220,129,176,113,0,16,151,68,309,269,515,4142,393,8,374,205,82,131,28,0,42,76,192,296,221,281
281,0,296,225,141,175,105,0,14,153,73,318,271,513,6143,384,2,376,204,81,127,23,0,37,73,190,298,228,287
299,0,299,232,140,178,103,0,25,155,89,320,280,525,8143,375,0,368,196,73,120,22,0,33,69,190,300,233,299
320,0,303,237,143,179,92,0,18,158,97,332,289,533,10143,363,0,368,195,73,112,14,0,20,63,185,302,253,309
326,0,298,242,138,180,93,0,16,149,99,330,288,534,12143,344,0,350,182,58,104,10,0,15,54,184,293,258,320
334,0,297,243,139,179,93,0,15,152,101,324,295,531,14143,322,0,336,174,54,98,3,0,1,40,177,291,274,333
339,0,300,240,137,172,84,0,6,143,103,333,298,525,16142,294,0,319,175,47,83,0,0,0,23,171,287,298,361
331,0,291,240,136,168,71,0,0,128,100,312,305,539,18143,286,0,290,178,39,61,0,0,0,13,183,290,334,376
326,0,281,239,124,139,52,0,0,104,93,302,328,557,20143,283,0,265,191,35,54,0,0,0,2,179,290,376,401
316,0,264,233,111,122,39,0,0,94,90,290,346,582,22143,294,0,243,194,28,41,0,0,0,0,197,293,403,427
318,0,248,229,106,103,24,0,0,76,99,278,368,592,24143,307,0,243,208,28,39,0,0,0,0,221,303,437,456
312,0,231,228,98,93,13,0,0,60,94,264,379,586,26143,319,0,259,226,42,51,0,0,0,0,245,311,473,473
312,0,217,231,97,83,3,0,0,53,86,231,377,577,28143,340,0,287,243,54,65,0,0,2,14,268,328,482,479
312,0,212,230,86,75,0,0,0,46,75,215,366,554,30142,368,0,304,259,65,74,0,0,22,31,284,349,494,490
317,0,202,235,87,69,0,0,0,47,71,204,360,525,32142,394,0,315,267,80,84,0,0,30,44,305,369,517,479
314,0,187,241,91,61,0,0,0,41,55,200,349,508,34143,403,0,318,272,84,93,0,0,49,61,320,384,502,492
316,0,172,239,79,57,0,0,0,33,58,181,339,502,36143,422,0,332,275,100,103,0,0,56,79,339,399,511,481
327,0,173,257,77,46,0,0,0,24,55,168,347,496,38143,445,0,334,289,112,112,0,0,63,83,347,414,521,473
330,0,162,264,75,42,0,0,0,18,54,160,345,482,40143,461,0,342,296,116,114,0,0,68,91,354,411,520,467
332,0,140,262,69,31,0,0,0,10,48,139,331,470,42143,464,0,342,302,120,123,0,0,75,95,354,415,502,455
322,0,131,271,70,30,0,0,0,2,33,129,328,470,44142,471,0,345,297,123,133,3,0,80,98,360,412,500,442
330,0,122,270,68,22,0,0,0,0,31,123,330,461,46143,477,0,342,300,126,126,3,0,87,104,360,410,492,435
335,0,114,276,64,16,0,0,0,0,44,118,336,461,48143,482,0,342,301,125,125,2,0,87,102,361,410,492,424
339,0,111,281,68,20,0,0,0,0,46,118,342,459,50143,488,1,340,299,122,124,2,0,85,98,362,397,495,417
342,0,106,281,68,13,0,0,0,0,46,118,341,460,52143,486,0,336,310,125,119,0,0,81,93,371,396,508,415
342,0,103,279,68,20,0,0,0,0,57,126,351,475,54143,502,0,328,315,123,118,0,0,84,89,385,401,530,435
354,0,98,277,77,28,0,0,0,10,75,147,386,510,56143,512,0,325,324,126,113,0,0,82,82,396,402,570,451
358,0,106,276,82,41,0,0,0,16,78,169,406,531,58142,516,0,319,328,128,114,0,0,77,76,402,405,597,467
368,0,111,270,82,45,0,0,0,21,86,188,417,534,60143,504,0,317,325,118,113,0,0,79,73,406,415,633,503
364,0,103,264,82,48,0,0,0,25,94,191,423,540,62143,507,0,317,320,119,111,0,0,77,78,415,430,667,522
359,0,106,264,89,55,0,0,0,27,91,207,437,563,64143,499,0,318,318,120,117,0,0,80,73,420,451,701,557
349,0,102,250,83,54,0,0,0,33,96,211,450,567,66143,486,0,312,305,113,118,0,0,84,73,424,463,715,579
329,0,94,247,89,56,0,0,0,31,87,219,451,582,68143,470,0,315,300,114,114,0,0,71,73,410,475,728,600
296,0,78,238,77,47,0,0,0,36,83,213,445,602,70143,451,0,309,283,105,110,0,0,70,69,418,479,732,612
267,0,67,235,76,33,0,0,0,27,68,213,444,610,72142,430,0,305,272,100,111,0,0,60,64,411,485,737,630
225,0,54,227,66,28,0,0,0,24,54,208,434,622,74143,401,0,300,262,88,105,0,0,58,64,387,488,748,649
189,0,44,220,67,44,0,0,0,34,38,206,410,628,76143,388,0,287,250,82,91,0,0,51,65,382,492,743,657
168,0,46,210,68,42,0,0,0,43,36,212,392,617,78143,379,0,284,247,80,87,0,0,39,60,375,492,743,660
138,0,46,201,63,51,9,0,0,43,30,212,388,622,80143,364,0,270,238,72,89,0,0,36,58,367,479,731,663
112,0,51,190,68,57,24,0,0,63,19,219,364,622,82143,355,0,267,234,69,88,0,0,34,57,350,472,711,663
89,0,55,177,68,65,40,0,0,63,6,225,349,607,84143,349,0,266,234,72,85,0,0,33,53,345,468,702,657
64,0,54,163,70,72,57,0,0,75,0,219,310,567,86143,342,0,265,230,61,84,0,0,29,60,338,470,684,654
41,0,47,149,68,68,62,0,0,90,0,208,262,515,88143,339,0,264,225,64,91,0,0,30,68,335,470,672,640
26,0,42,137,69,79,73,0,0,92,0,184,215,439,90143,337,0,261,213,57,85,0,0,36,76,338,463,651,632
19,0,46,128,77,84,75,0,0,96,0,151,161,363,92143,335,0,270,216,59,93,0,0,40,76,340,474,671,643
18,0,43,122,72,88,78,0,0,85,0,103,100,267,94143,327,0,273,211,60,100,0,0,48,72,356,494,695,669
27,0,37,117,70,91,65,0,0,73,0,46,15,148,96143,307,0,280,194,55,101,0,0,55,86,376,523,729,695
63,0,16,124,72,83,36,0,0,36,0,0,0,13,98142,266,0,278,189,56,107,0,0,61,102,380,556,753,729
120,0,0,122,58,79,10,0,0,5,0,0,0,0,100142,222,0,278,183,52,112,2,0,58,109,393,576,760,747
190,0,0,119,28,47,0,0,0,0,0,0,0,0,102143,158,0,264,187,53,107,9,0,65,115,401,588,760,764
261,0,0,101,0,24,0,0,0,0,0,0,0,0,104143,73,0,248,197,56,111,10,0,70,118,396,597,779,797
251,0,0,46,0,0,0,0,0,0,0,0,0,0,106143,24,0,236,199,55,107,9,0,73,121,396,603,776,802
149,0,0,0,0,0,0,0,0,0,0,0,0,0,108143,19,0,239,201,63,110,10,0,77,143,391,615,750,800
68,0,0,0,0,0,0,0,0,0,0,0,0,0,110143,17,0,256,212,73,124,24,0,84,150,380,618,718,786
28,0,0,0,0,0,0,0,0,0,0,0,0,0,112142,28,15,290,210,81,135,37,0,103,175,378,611,666,742
25,0,0,0,0,0,0,0,0,0,0,0,0,0,114143,45,39,358,213,107,162,58,0,117,211,375,618,607,693
31,0,0,0,0,0,0,0,0,0,0,0,0,0,116143,71,43,406,215,133,194,92,0,141,240,358,621,527,612
44,0,0,0,0,0,0,0,0,0,0,0,0,0,118143,157,30,445,214,141,218,117,0,157,273,343,592,438,510
50,0,0,0,0,0,0,0,0,0,0,0,0,0,120143,229,48,476,222,164,253,149,0,188,309,315,552,327,397
63,0,0,0,0,0,0,0,0,0,0,0,0,0,122143,280,65,489,234,185,278,174,0,204,332,281,493,240,293
82,0,0,0,0,0,0,0,0,0,0,0,0,0,124143,322,91,504,243,203,312,201,0,220,356,240,443,160,226
97,0,0,0,0,0,0,0,0,0,0,0,0,0,126142,372,116,514,256,231,337,225,0,218,368,189,383,88,132
127,0,0,0,0,0,0,0,0,0,0,0,0,0,128143,401,135,517,265,248,370,256,0,228,379,120,317,13,67
145,0,0,0,0,0,0,0,0,0,0,0,0,0,130143,429,155,527,275,270,397,281,0,220,386,40,228,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,132143,464,185,533,267,280,421,308,0,192,393,0,111,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,134143,484,215,542,262,284,449,342,0,157,380,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,136143,516,246,545,258,292,496,392,0,105,339,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,138142,553,279,542,256,292,501,410,0,52,267,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,140143,596,314,540,264,296,521,426,0,0,150,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,142143,646,349,532,280,301,526,409,0,0,41,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,144143,698,391,522,314,309,532,377,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,146143,740,409,514,354,315,507,308,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,148143,800,430,500,403,315,454,211,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,71,276,150143,848,411,481,464,309,347,101,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,39,0,279,507,855,152142,883,346,454,510,267,226,6,0,0,0,0,0,0,0
177,0,0,0,0,0,73,0,0,94,65,379,617,838,154143,919,233,409,524,199,104,0,0,0,0,0,0,0,0
266,0,0,0,0,12,157,0,0,139,128,424,666,814,156143,881,81,366,447,95,2,0,0,0,0,0,0,0,0
262,0,35,0,0,155,163,0,28,188,208,507,746,880,158143,589,0,377,367,29,0,0,0,0,0,0,0,0,0
159,0,20,0,61,141,117,0,63,213,255,553,800,951,160143,381,0,340,250,0,0,0,0,0,0,0,0,0,0
0,0,55,37,77,151,109,0,77,230,275,574,813,961,162143,268,0,251,128,0,0,0,0,0,0,0,0,0,0
0,0,91,96,87,162,111,0,75,240,270,602,790,943,164143,225,0,238,103,0,0,0,0,0,0,0,0,0,0
0,0,129,128,92,168,120,0,80,254,251,585,722,877,166142,237,0,219,94,0,0,0,0,0,0,0,0,0,0
0,0,172,149,103,189,144,0,87,274,229,570,637,798,168143,251,0,204,79,0,0,0,0,0,0,0,0,0,0
0,0,210,171,116,204,157,0,97,290,221,565,575,756,170143,256,0,195,71,0,0,0,0,0,0,0,0,0,0
0,2,259,193,129,220,174,0,96,290,215,563,550,703,172143,267,0,186,62,0,0,0,0,0,0,0,0,0,0
0,9,310,198,133,227,194,0,109,306,224,539,498,631,174143,285,0,179,57,0,0,0,0,0,0,0,0,0,0
0,21,388,218,157,249,218,0,135,328,218,505,428,524,176143,295,0,170,50,0,0,0,0,0,0,0,0,0,0
174,0,435,234,188,290,239,0,155,332,210,458,332,392,178143,309,0,168,51,0,0,0,0,0,0,0,0,0,0
330,0,440,262,214,331,265,6,171,333,180,378,210,247,180142,328,0,163,36,0,0,0,0,0,0,0,0,0,0
445,0,450,288,243,360,284,2,178,332,112,284,89,103,182143,346,0,154,30,0,0,0,0,0,0,0,0,0,0
541,0,435,312,280,396,299,0,184,321,13,159,0,0,184143,367,0,155,23,0,0,0,0,0,0,0,0,0,0
624,0,423,350,323,442,319,0,156,282,0,2,0,0,186143,374,0,148,15,0,0,0,0,0,0,0,0,0,0
726,16,399,393,362,473,322,0,88,211,0,0,0,0,188143,376,0,147,15,0,0,0,0,0,0,0,0,0,0
