Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
103,0,240,157,86,151,84,0,27,151,100,327,296,522,2141,72,41,439,94,50,137,85,0,38,172,206,450,395,493
97,0,234,160,85,151,84,0,22,142,94,325,298,542,4141,67,37,429,89,42,131,82,0,38,164,201,428,396,486
100,0,233,158,87,151,82,0,19,138,93,328,303,529,6140,67,31,429,96,47,135,77,0,30,158,197,429,406,486
102,0,225,152,83,144,76,0,19,139,100,319,302,526,8140,61,25,419,98,42,131,76,0,27,149,197,424,411,502
94,0,218,159,81,143,75,0,14,131,92,317,304,534,10140,67,26,414,92,42,125,73,0,27,153,198,429,420,499
96,0,207,151,85,137,67,0,8,128,90,315,309,524,12140,60,18,408,96,38,126,76,0,26,151,195,427,419,512
87,0,196,148,84,130,60,0,0,118,80,312,308,527,14140,62,15,406,95,39,124,77,0,22,148,191,433,427,516
71,0,180,151,77,125,58,0,0,109,72,302,309,530,16141,59,10,403,96,36,129,84,0,24,147,195,442,439,526
67,0,166,139,66,112,50,0,0,103,73,293,315,530,18141,60,8,400,94,35,125,85,0,29,158,205,445,444,537
51,0,141,131,59,105,51,0,0,100,66,284,312,530,20140,61,5,408,93,37,129,88,0,26,161,204,465,459,548
41,0,123,131,58,91,50,0,0,91,58,273,307,529,22140,55,0,397,91,35,130,91,0,27,168,210,474,461,556
36,0,111,127,53,90,37,0,0,85,47,259,305,519,24140,49,2,388,89,28,130,98,0,27,173,211,478,459,566
24,0,101,126,52,84,39,0,0,76,41,250,289,514,26140,46,0,392,89,25,131,104,0,34,178,210,485,467,577
21,0,89,126,48,75,25,0,0,68,43,234,293,508,28140,51,0,399,89,33,141,109,0,31,182,217,496,478,572
14,0,68,116,42,65,18,0,0,72,40,238,304,514,30141,54,0,401,89,36,137,109,0,40,189,224,498,476,580
0,0,39,105,26,58,16,0,0,64,39,236,306,514,32141,59,0,409,91,41,142,109,0,41,191,230,516,487,587
0,0,1,89,21,58,15,0,0,50,26,231,309,522,34140,59,0,408,91,40,141,108,0,46,201,235,522,498,596
0,0,0,68,0,49,12,0,0,57,28,219,309,524,36140,55,0,409,90,42,151,113,0,44,199,232,534,512,600
0,0,0,46,0,47,10,0,0,38,32,217,327,548,38140,44,0,391,80,33,151,122,0,47,203,236,540,525,617
0,0,0,18,0,49,0,0,0,28,25,206,342,574,40140,41,0,376,65,21,145,126,0,51,206,245,559,533,633
0,0,0,9,0,34,0,0,0,7,15,176,344,584,42141,34,0,353,47,18,141,123,0,47,209,253,579,557,651
0,0,0,0,0,0,5,0,0,0,0,149,350,586,44141,25,0,324,28,13,137,130,0,47,214,260,588,570,669
0,0,0,0,0,0,10,0,0,0,0,105,336,557,46140,16,0,299,18,9,139,138,0,47,216,264,619,595,702
0,0,0,0,0,0,2,0,0,0,0,74,325,511,48140,0,0,222,0,0,135,160,0,39,208,264,648,630,743
0,0,0,0,0,0,2,0,0,0,0,52,310,486,50140,0,0,147,0,0,137,179,0,25,209,264,670,654,789
0,0,0,0,0,0,3,0,0,0,0,39,281,452,52140,0,0,112,0,0,140,181,0,29,210,265,684,676,820
0,0,0,0,0,0,0,0,0,0,0,39,238,411,54140,0,0,97,0,0,140,173,0,28,219,270,714,703,863
0,0,0,0,0,0,0,0,0,0,0,42,191,358,56141,0,0,71,0,0,137,164,0,18,215,259,751,751,919
0,0,0,0,0,0,0,0,0,12,0,58,139,281,58141,0,0,37,0,0,133,157,0,17,211,255,780,778,972
0,0,0,7,0,38,0,0,0,33,0,64,72,193,60140,0,0,0,0,0,122,162,0,18,215,251,800,781,1018
193,0,0,60,21,44,3,0,0,50,0,26,0,72,62140,0,0,0,0,0,122,160,0,12,211,245,809,807,1044
353,0,20,128,63,77,5,0,0,58,0,0,0,0,64140,0,0,0,0,0,112,151,0,7,217,238,815,795,1073
465,0,96,192,91,80,0,0,0,1,0,0,0,0,66140,0,0,0,0,0,110,147,0,9,223,228,823,783,1097
513,0,187,243,97,78,0,0,0,0,0,0,0,0,68140,0,0,0,0,0,108,137,0,18,231,229,846,807,1108
530,0,251,283,82,44,0,0,0,0,0,0,0,0,70141,0,0,0,8,0,107,122,0,41,239,254,844,823,1110
544,0,264,307,39,0,0,0,0,0,0,0,0,0,72141,0,0,0,34,0,118,102,0,49,225,263,833,818,1097
553,0,264,315,0,0,0,0,0,0,0,0,0,0,74140,0,0,0,56,0,119,82,0,50,210,262,801,822,1053
502,0,250,283,0,0,0,0,0,0,0,0,0,0,76140,0,0,0,74,20,125,55,0,62,202,274,762,800,1002
360,0,220,206,0,0,0,0,0,0,0,0,0,0,78140,0,0,0,85,35,127,41,0,73,188,280,724,786,936
206,0,177,137,0,0,0,0,0,0,0,0,0,0,80140,0,0,5,109,58,128,28,0,82,184,293,684,783,909
55,0,81,77,0,0,0,0,0,0,0,0,0,0,82140,0,0,55,137,77,147,30,0,89,185,309,671,797,890
0,0,0,0,0,0,0,0,0,0,0,0,0,0,84141,0,0,96,153,75,153,41,0,98,188,329,670,806,863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,86141,0,0,141,164,93,166,65,0,111,218,344,687,763,802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,88140,10,0,204,174,115,192,105,0,144,263,358,681,668,671
18,0,0,0,0,0,0,0,0,0,0,0,0,0,90140,130,0,313,186,143,235,147,0,171,308,356,652,570,561
44,0,0,0,0,0,0,0,0,0,0,0,0,0,92140,214,0,406,199,162,265,168,0,197,344,372,630,493,479
96,0,0,0,0,0,0,0,0,0,0,0,0,0,94140,268,0,446,203,179,287,188,0,218,363,349,587,407,392
126,0,0,0,0,0,0,0,0,0,0,0,0,0,96140,290,0,476,208,194,312,215,0,228,383,320,538,305,315
143,0,0,0,0,0,0,0,0,0,0,0,0,0,98141,330,0,492,211,207,332,234,0,233,404,264,467,189,193
147,0,0,0,0,0,0,0,0,0,0,0,0,0,100141,379,35,499,229,229,360,258,0,230,397,188,388,81,91
143,0,0,0,0,0,0,0,0,0,0,0,0,0,102140,434,78,492,245,245,374,278,0,227,385,114,294,2,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,104140,493,103,483,262,263,384,284,0,216,366,41,194,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,106140,549,129,479,276,277,393,289,0,188,347,0,106,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,108140,588,141,468,290,292,410,296,0,169,332,0,13,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,110141,617,152,473,301,306,430,312,0,132,295,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,112141,648,180,478,312,311,452,330,0,61,234,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,114140,678,205,479,319,315,455,328,0,0,127,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,47,133,116140,711,230,475,334,324,460,323,0,0,41,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,512,668,118140,741,264,479,339,318,455,305,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,85,255,677,751,120140,761,285,489,352,315,448,276,0,0,0,0,0,0,0
0,0,0,0,0,48,25,0,0,63,199,346,779,783,122140,776,296,495,369,311,447,243,0,0,0,0,0,0,0
0,0,0,0,22,66,3,0,33,98,281,414,871,867,124141,795,293,500,381,303,398,177,0,0,0,0,0,0,0
0,0,0,122,35,63,0,0,43,108,335,446,937,901,126141,802,267,495,396,284,330,111,0,0,0,0,0,0,0
0,0,0,206,54,63,0,0,43,115,341,439,931,858,128140,843,218,461,401,230,223,12,0,0,0,0,0,0,0
0,0,0,258,65,58,0,0,36,103,328,409,885,817,130140,891,128,391,406,133,64,0,0,0,0,0,0,0,0
0,0,0,287,72,64,0,0,39,100,319,384,821,761,132140,732,5,368,335,49,0,0,0,0,0,0,0,0,0
0,0,0,325,89,74,0,12,40,96,306,375,802,728,134140,499,0,320,232,0,0,0,0,0,0,0,0,0,0
0,0,0,356,108,75,0,20,35,94,314,353,794,722,136140,311,0,234,170,0,0,0,0,0,0,0,0,0,0
0,0,0,375,116,75,0,27,35,91,316,329,783,700,138141,270,0,210,128,0,0,0,0,0,0,0,0,0,0
14,0,0,397,120,77,0,41,35,86,307,319,763,679,140141,261,0,189,109,0,0,0,0,0,0,0,0,0,0
58,0,0,423,137,89,0,58,38,80,299,308,742,645,142140,265,0,185,95,0,0,0,0,0,0,0,0,0,0
119,0,0,445,151,93,0,72,46,91,311,299,719,613,144140,276,0,173,80,0,0,0,0,0,0,0,0,0,0
238,0,0,472,191,135,9,95,72,104,327,312,650,526,146140,281,0,165,74,0,0,0,0,0,0,0,0,0,0
378,0,7,494,227,186,41,126,107,135,318,273,476,365,148140,300,0,161,66,0,0,0,0,0,0,0,0,0,0
555,0,100,529,286,245,78,135,122,148,239,213,245,153,150140,318,0,156,57,0,0,0,0,0,0,0,0,0,0
681,0,189,556,359,313,111,94,137,163,48,72,0,0,152141,342,0,149,42,0,0,0,0,0,0,0,0,0,0
801,0,230,591,422,376,149,21,84,137,0,0,0,0,154141,360,0,151,39,0,0,0,0,0,0,0,0,0,0
899,0,256,633,473,419,161,0,0,44,0,0,0,0,156140,376,0,143,31,0,0,0,0,0,0,0,0,0,0
947,0,295,670,489,422,140,0,0,0,0,0,0,0,158140,382,0,138,24,0,0,0,0,0,0,0,0,0,0
982,24,318,691,486,394,101,0,0,0,0,0,0,0,160140,387,0,133,17,0,0,0,0,0,0,0,0,0,0
974,1,346,721,462,346,49,0,0,0,0,0,0,0,162140,402,0,134,10,0,0,0,0,0,0,0,0,0,0
963,0,357,656,362,247,0,0,0,0,0,0,0,0,164140,403,0,128,4,0,0,0,0,0,0,0,0,0,0
945,0,336,492,204,110,0,0,0,0,0,0,0,0,166141,402,0,123,0,0,0,0,0,0,0,0,0,0,0
817,0,279,238,5,0,0,0,0,0,0,0,0,0,168141,396,0,121,0,0,0,0,0,0,0,0,0,0,0
533,0,201,127,0,0,0,0,0,0,0,0,0,0,170140,363,0,120,0,0,0,0,0,0,0,0,0,0,29
0,0,24,82,0,0,0,0,0,0,0,0,0,0,172140,305,0,128,0,0,0,0,0,0,0,0,62,485,1354
0,0,0,36,0,0,0,0,0,0,0,0,0,0,174140,273,0,126,0,0,1,20,0,0,0,0,385,492,1144
0,0,0,24,0,0,0,0,0,0,0,0,0,0,176140,256,0,126,0,0,51,97,0,0,129,65,610,513,1056
0,0,0,19,0,0,0,0,0,0,0,0,0,0,178141,257,0,151,0,0,171,181,0,22,230,151,773,599,1102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,180141,253,0,153,0,0,209,207,0,58,302,194,867,620,1113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,182140,225,0,169,0,24,215,226,0,77,354,199,873,596,1008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,184140,187,0,196,0,46,224,257,0,84,415,188,847,511,881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,186140,155,0,226,0,50,235,299,0,80,479,155,797,403,703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,188140,161,0,275,13,61,246,332,0,79,512,122,693,288,509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,190140,164,0,322,36,77,267,351,0,83,509,101,592,202,379
14,0,0,0,0,0,0,0,0,0,0,0,0,0,192141,170,0,398,53,91,287,342,0,103,514,100,508,134,268
41,0,0,0,0,0,0,0,0,0,0,0,0,0,194141,179,21,479,75,105,313,350,0,114,504,76,442,72,176
58,0,0,0,0,0,0,0,0,0,0,0,0,0,196140,192,75,538,91,118,328,359,0,114,482,30,347,5,66
76,0,0,0,0,0,0,0,0,0,0,0,0,0,198140,213,116,582,107,133,356,377,0,117,459,0,250,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,200140,244,141,602,128,146,372,391,0,112,436,0,139,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,202140,322,179,611,148,173,398,392,0,107,384,0,28,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,204141,403,201,587,174,201,413,392,0,112,351,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,206141,466,229,570,188,211,449,415,0,113,312,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,208141,530,252,560,197,233,477,439,0,73,238,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,6,210140,582,287,548,215,247,511,473,0,5,141,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,820,940,212140,634,331,540,241,264,535,480,0,0,55,0,0,0,0
0,0,0,0,0,0,31,0,0,50,147,364,980,949,214140,691,380,526,268,274,557,471,0,0,0,0,0,0,0
0,0,0,0,0,77,97,0,72,179,273,484,948,858,216140,751,419,516,300,300,568,416,0,0,0,0,0,0,0
0,0,0,0,0,208,136,0,112,228,355,534,967,854,218141,801,433,499,325,315,544,328,0,0,0,0,0,0,0
