Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
7,0,170,179,102,140,46,0,42,128,100,290,286,435,2143,204,17,293,87,50,112,72,0,13,103,293,446,479,419
19,0,166,190,99,131,37,0,44,125,104,279,286,430,4143,211,23,296,80,50,114,74,0,24,117,301,456,475,425
32,0,157,193,100,122,21,0,36,116,111,272,283,417,6143,212,22,299,76,56,119,81,0,24,126,305,469,486,431
37,0,151,199,98,124,21,0,36,112,108,253,274,408,8143,200,11,297,72,57,120,92,0,30,133,309,475,487,441
55,0,155,211,104,128,22,0,36,117,109,251,258,384,10143,204,18,296,65,58,124,96,0,35,149,312,486,486,431
71,0,173,223,114,130,23,0,40,123,112,251,251,366,12144,210,25,315,67,63,139,105,0,46,160,320,488,467,408
78,0,167,220,111,133,25,0,46,125,113,240,225,349,14144,217,36,331,72,70,149,112,0,52,170,321,495,456,390
79,0,175,226,115,140,31,0,44,120,101,232,206,341,16144,231,48,344,72,78,165,120,0,63,185,317,499,435,366
83,0,181,226,120,145,35,0,47,120,94,226,185,317,18143,247,67,357,67,79,172,131,0,75,194,305,490,397,333
86,0,182,225,126,143,35,0,48,125,86,227,173,303,20143,262,78,378,76,92,181,131,0,78,200,300,478,366,296
85,0,183,232,128,149,38,0,50,124,92,238,185,312,22143,270,91,392,77,94,181,130,0,81,206,303,466,339,269
94,0,185,224,122,151,42,0,58,137,98,241,188,313,24144,275,98,402,79,94,182,130,0,85,208,305,457,337,264
109,0,192,226,129,151,42,0,58,141,103,245,185,299,26144,271,96,410,85,98,190,133,0,84,204,298,450,327,247
110,0,197,234,135,158,46,0,58,138,99,251,189,307,28144,274,96,414,87,96,185,127,0,86,204,301,439,316,251
