Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
142,0,126,161,93,123,46,0,41,129,78,195,206,239,2140,,,,,,,,,,,,,,
137,0,123,162,90,120,46,0,41,126,77,192,218,244,4140,239.0,0.0,427.0,143.0,75.0,154.0,70.0,0.0,67.0,141.0,240.0,385.0,427.0,401.0
142,0,118,162,94,118,44,0,44,127,79,194,216,245,6140,242.0,0.0,428.0,141.0,79.0,153.0,68.0,0.0,65.0,142.0,240.0,383.0,431.0,397.0
147,0,126,164,94,118,41,0,35,128,83,199,222,240,8140,247.0,0.0,428.0,138.0,75.0,155.0,67.0,0.0,70.0,151.0,248.0,392.0,429.0,392.0
156,0,127,161,96,120,41,0,42,131,82,201,224,240,10140,254.0,0.0,428.0,143.0,79.0,164.0,81.0,0.0,76.0,157.0,246.0,397.0,430.0,395.0
161,0,132,170,99,120,35,0,38,127,84,198,218,233,12141,259.0,0.0,439.0,141.0,84.0,169.0,79.0,0.0,76.0,164.0,254.0,409.0,430.0,388.0
156,0,129,174,99,122,42,0,41,120,77,188,204,223,14140,255.0,0.0,440.0,145.0,86.0,176.0,90.0,0.0,85.0,172.0,255.0,409.0,421.0,386.0
170,0,128,170,99,114,28,0,37,116,74,174,192,210,16140,262.0,0.0,445.0,143.0,91.0,176.0,95.0,0.0,86.0,188.0,254.0,423.0,415.0,368.0
166,0,127,180,102,114,25,0,28,107,68,171,195,203,18140,255.0,0.0,450.0,139.0,89.0,186.0,109.0,0.0,102.0,197.0,254.0,426.0,401.0,366.0
164,0,126,185,101,118,27,0,29,108,73,176,200,213,20140,256.0,2.0,461.0,143.0,94.0,200.0,118.0,0.0,103.0,211.0,256.0,441.0,405.0,356.0
167,0,128,182,101,118,29,0,34,114,73,174,199,218,22140,257.0,6.0,465.0,141.0,90.0,202.0,122.0,0.0,111.0,218.0,262.0,447.0,404.0,361.0
166,0,125,180,98,114,31,0,36,113,71,170,185,207,24140,259.0,9.0,475.0,139.0,99.0,213.0,130.0,0.0,110.0,224.0,264.0,456.0,402.0,349.0
166,0,130,179,102,114,27,0,27,111,56,162,170,194,26141,255.0,8.0,476.0,143.0,104.0,212.0,133.0,0.0,118.0,245.0,254.0,455.0,385.0,329.0
159,0,126,177,93,112,28,0,28,107,52,149,162,197,28140,259.0,15.0,478.0,139.0,101.0,216.0,138.0,0.0,120.0,250.0,259.0,452.0,368.0,315.0
156,0,122,179,96,110,24,0,25,108,60,160,182,202,30140,261.0,16.0,477.0,145.0,102.0,217.0,145.0,0.0,118.0,247.0,255.0,454.0,365.0,311.0
