Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
239,0,163,179,107,151,54,0,48,133,110,220,287,281,2147,,,,,,,,,,,,,,
248,0,151,185,109,142,40,0,39,123,111,219,299,279,4147,265.0,30.0,456.0,194.0,97.0,173.0,80.0,0.0,87.0,155.0,248.0,434.0,401.0,467.0
235,0,133,177,93,130,31,0,36,114,110,206,308,292,6146,261.0,30.0,458.0,193.0,89.0,176.0,82.0,0.0,91.0,163.0,257.0,430.0,411.0,475.0
235,0,109,174,86,115,24,0,27,111,107,195,315,298,8146,262.0,35.0,456.0,188.0,84.0,175.0,84.0,0.0,93.0,160.0,257.0,434.0,411.0,490.0
246,0,87,166,82,106,14,0,16,98,96,194,320,305,10146,270.0,33.0,460.0,193.0,95.0,179.0,87.0,0.0,89.0,155.0,264.0,442.0,415.0,485.0
255,0,68,162,77,112,7,0,11,93,89,183,335,308,12147,268.0,34.0,466.0,197.0,95.0,186.0,93.0,0.0,87.0,162.0,261.0,448.0,417.0,482.0
275,0,67,164,80,105,3,0,13,96,99,203,336,310,14147,273.0,38.0,467.0,192.0,91.0,190.0,97.0,0.0,100.0,169.0,269.0,445.0,411.0,483.0
302,0,79,170,85,114,9,0,27,109,110,198,317,285,16147,284.0,47.0,473.0,190.0,94.0,188.0,96.0,0.0,101.0,177.0,264.0,449.0,410.0,458.0
313,0,89,186,94,118,10,0,31,109,105,201,302,270,18147,278.0,44.0,471.0,195.0,93.0,192.0,101.0,0.0,103.0,176.0,261.0,441.0,401.0,451.0
309,0,96,194,96,129,16,0,33,103,106,195,292,258,20146,284.0,49.0,467.0,194.0,96.0,192.0,96.0,0.0,103.0,172.0,266.0,435.0,401.0,447.0
311,0,96,193,96,122,12,0,36,110,110,190,281,248,22146,292.0,50.0,466.0,196.0,100.0,188.0,86.0,0.0,100.0,166.0,273.0,434.0,410.0,450.0
303,0,97,197,97,124,13,0,32,109,119,193,291,259,24146,290.0,44.0,450.0,199.0,98.0,180.0,85.0,0.0,98.0,158.0,276.0,429.0,422.0,469.0
291,0,101,203,103,126,13,0,34,109,116,197,298,264,26147,279.0,31.0,450.0,203.0,96.0,179.0,79.0,0.0,87.0,139.0,281.0,429.0,445.0,486.0
278,0,94,198,101,128,14,0,35,109,115,195,296,267,28147,282.0,29.0,445.0,199.0,92.0,167.0,63.0,0.0,83.0,134.0,284.0,435.0,467.0,497.0
255,0,83,192,96,126,19,0,31,107,105,193,299,274,30147,268.0,22.0,433.0,199.0,88.0,164.0,63.0,0.0,79.0,123.0,278.0,440.0,489.0,517.0
227,0,73,186,89,116,12,0,22,100,98,188,307,287,32146,261.0,15.0,433.0,199.0,80.0,154.0,54.0,0.0,73.0,125.0,281.0,448.0,503.0,533.0
