Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,89,129,59,140,62,0,166,189,450,369,945,299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4142,0,0,176,143,68,158,74,0,176,187,457,371,922,287
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6142,0,0,215,162,90,177,84,0,179,197,456,376,864,264
4,0,0,0,0,0,0,0,0,0,0,0,0,0,8142,0,0,245,181,107,188,95,0,197,220,458,372,785,219
15,0,0,0,0,0,0,0,0,0,0,0,0,0,10141,119,0,273,210,142,216,114,0,213,230,435,373,689,168
27,0,0,0,0,0,0,0,0,0,0,0,0,0,12141,281,0,326,233,166,244,139,0,240,257,432,357,555,114
13,0,0,0,0,0,0,0,0,0,0,0,0,0,14142,408,0,380,273,200,286,174,17,256,280,379,328,408,42
19,0,0,0,0,0,0,0,0,0,0,0,0,0,16142,548,0,403,318,252,332,206,17,272,292,276,236,226,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,18142,692,0,409,371,318,376,230,7,251,283,100,96,38,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,20142,802,22,414,420,380,439,263,0,197,257,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22141,908,57,404,479,439,472,276,0,69,178,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24141,991,79,393,533,475,492,267,0,0,42,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26141,1067,109,380,579,483,474,227,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,159,259,28142,1119,111,377,637,484,437,172,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,522,592,30142,1140,103,360,706,465,351,82,0,0,0,0,0,0,0
0,0,0,0,0,10,15,0,0,0,24,114,678,691,32142,1108,44,333,728,405,230,0,0,0,0,0,0,0,0
0,0,0,0,0,79,28,0,0,2,171,328,753,748,34142,1072,0,276,653,283,97,0,0,0,0,0,0,0,0
0,0,0,0,7,98,43,0,19,63,238,399,791,723,36141,990,0,190,474,126,0,0,0,0,0,0,0,0,0
0,0,0,63,52,100,54,0,38,108,289,452,832,757,38141,693,0,125,299,23,0,0,0,0,0,0,0,0,0
