Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
492,0,296,271,170,179,35,0,0,73,20,101,191,191,4141,594,0,346,270,180,175,59,0,12,140,86,271,182,296
491,0,300,279,175,181,33,0,0,65,17,105,198,189,6141,597,0,349,266,181,174,55,0,9,141,90,273,186,296
501,0,296,273,172,175,27,0,0,71,20,102,199,189,8140,596,0,349,265,179,171,53,0,10,144,90,275,188,298
494,0,296,276,173,182,31,0,0,68,16,96,204,191,10140,580,0,355,271,179,176,58,0,9,137,87,281,192,306
500,0,291,271,172,174,29,0,0,70,22,101,194,189,12140,579,0,359,265,175,174,54,0,5,138,93,281,194,310
494,0,287,273,170,172,30,0,0,68,22,103,208,197,14141,571,0,353,266,176,172,55,0,3,134,91,281,202,316
491,0,292,276,172,174,29,0,0,67,22,111,221,204,16141,556,0,349,259,162,163,52,0,1,132,93,279,202,325
487,0,290,267,168,174,31,0,0,72,41,114,234,223,18141,545,0,349,251,157,160,49,0,0,124,91,278,212,334
475,0,290,264,166,175,34,0,0,77,47,135,266,251,20141,521,0,353,245,150,151,41,0,0,106,87,280,223,339
459,0,284,255,160,170,40,0,0,81,65,155,305,289,22140,486,0,339,227,135,142,38,0,0,89,77,274,226,343
434,0,290,246,146,171,43,0,0,79,77,179,347,338,24140,439,0,294,192,112,127,31,0,0,80,73,265,235,367
410,0,287,228,136,161,43,0,0,82,83,211,397,376,26140,391,0,210,151,96,117,24,0,0,61,76,259,266,379
372,0,277,191,107,148,43,0,0,77,94,223,436,429,28141,363,0,129,118,77,97,14,0,0,44,73,228,271,384
335,0,264,149,96,145,46,0,0,79,100,245,472,450,30141,343,0,83,101,58,92,12,0,0,22,73,217,290,384
299,0,248,109,89,136,44,0,0,87,98,262,502,483,32141,284,0,61,83,33,86,15,0,0,15,82,217,321,401
261,0,220,73,74,120,46,0,0,91,103,293,527,522,34141,235,0,44,71,15,83,19,0,0,8,92,220,337,429
207,0,190,61,69,109,41,0,0,97,95,295,543,544,36140,197,0,31,55,0,86,22,0,0,12,103,234,353,457
132,0,159,50,62,96,41,0,0,93,77,290,544,549,38140,153,0,16,37,0,91,26,0,0,13,115,262,388,498
65,0,124,35,50,84,38,0,0,83,62,260,514,528,40140,122,0,0,22,0,91,32,0,0,24,133,294,434,549
24,0,96,27,48,73,24,0,0,78,38,215,453,451,42141,101,0,0,18,0,100,31,0,0,33,148,336,499,611
0,0,72,38,50,63,10,0,0,52,0,140,322,344,44141,84,0,0,20,0,105,27,0,0,55,178,398,563,704
43,0,57,50,57,55,0,0,0,21,0,25,149,157,46141,62,0,0,22,0,107,24,0,0,75,198,471,632,811
124,0,30,73,63,43,0,0,0,0,0,0,0,0,48141,36,0,0,34,8,103,27,0,0,93,220,546,701,929
181,0,0,76,11,7,0,0,0,0,0,0,0,0,50140,24,0,0,50,30,102,24,0,0,114,241,626,756,1019
27,0,0,27,0,0,0,0,0,0,0,0,0,0,52140,7,0,0,55,30,101,24,0,2,131,251,649,765,1081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,54140,0,0,9,64,35,103,30,0,10,145,256,663,768,1101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56141,0,0,18,74,42,103,28,0,2,145,248,664,760,1075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,58141,0,0,12,79,40,104,31,0,0,135,240,638,742,1031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60141,0,0,10,86,41,101,30,0,2,135,228,612,702,981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,62140,0,0,19,93,48,103,27,0,0,148,216,596,665,913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64140,0,0,18,96,45,98,35,0,0,150,198,566,634,862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,66140,0,0,19,102,44,103,39,0,0,149,190,565,611,841
7,0,0,0,0,0,0,0,0,0,0,0,0,0,68140,0,0,28,109,50,107,44,0,2,159,194,566,614,820
16,0,0,0,0,0,0,0,0,0,0,0,0,0,70141,0,0,47,117,52,119,50,0,13,171,209,570,599,792
57,0,0,0,0,0,0,0,0,0,0,0,0,0,72141,0,0,77,135,72,137,55,0,19,189,218,571,587,756
98,0,0,0,0,0,0,0,0,0,0,0,0,0,74141,2,0,114,155,96,159,68,0,32,198,231,567,562,703
143,0,0,0,0,0,0,0,0,0,0,0,0,0,76140,6,0,162,175,120,187,93,0,49,211,244,551,518,634
152,0,0,0,0,0,0,0,0,0,0,0,0,0,78140,103,0,293,208,162,210,112,0,63,235,259,530,458,559
146,0,0,0,0,0,0,0,0,0,0,0,0,0,80140,289,0,394,250,198,248,143,0,78,241,248,477,365,445
124,0,0,0,0,0,0,0,0,0,0,0,0,0,82141,444,0,445,293,248,293,179,0,79,248,191,396,251,300
100,0,0,0,0,0,0,0,0,0,0,0,0,0,84141,571,0,452,354,304,325,190,0,63,242,91,269,87,125
112,0,0,0,0,0,0,0,0,0,0,0,0,0,86141,707,0,435,417,376,386,221,0,32,217,0,45,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,88141,837,10,412,475,429,414,232,0,0,149,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,90140,937,62,399,544,468,436,226,0,0,18,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,92140,1030,118,390,606,484,412,183,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,94140,1106,170,381,650,468,367,134,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,96141,1189,211,372,697,447,286,56,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,68,149,98141,1225,214,362,746,401,192,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,397,561,100141,1260,205,325,759,326,92,0,0,0,0,0,0,0,0
