Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,47,293,78,68,94,80,0,0,117,9,166,153,217,2144,0.0,0.0,0.0,120.0,22.0,142.0,43.0,0.0,75.0,134.0,308.0,410.0,740.0,562.0
0,134,371,111,86,104,63,0,0,62,0,0,0,0,4144,0.0,0.0,18.0,131.0,60.0,162.0,50.0,0.0,93.0,153.0,351.0,473.0,836.0,616.0
0,107,392,124,85,93,16,0,0,0,0,0,0,0,6143,5.0,0.0,73.0,153.0,85.0,181.0,63.0,0.0,102.0,172.0,372.0,522.0,898.0,665.0
22,57,330,124,42,42,0,0,0,0,0,0,0,0,8143,20.0,0.0,124.0,168.0,93.0,189.0,72.0,0.0,118.0,192.0,389.0,540.0,905.0,687.0
5,0,209,90,0,0,0,0,0,0,0,0,0,0,10144,28.0,0.0,188.0,184.0,100.0,197.0,86.0,0.0,118.0,192.0,390.0,555.0,907.0,686.0
0,0,89,39,0,0,0,0,0,0,0,0,0,0,12144,27.0,0.0,218.0,192.0,111.0,194.0,87.0,0.0,122.0,203.0,391.0,573.0,905.0,676.0
0,0,16,0,0,0,0,0,0,0,0,0,0,0,14144,23.0,0.0,235.0,197.0,115.0,196.0,92.0,0.0,127.0,218.0,387.0,572.0,875.0,680.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,22.0,0.0,235.0,192.0,107.0,204.0,105.0,0.0,127.0,218.0,376.0,578.0,824.0,643.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18144,70.0,0.0,223.0,184.0,114.0,213.0,115.0,0.0,130.0,227.0,364.0,559.0,759.0,615.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20143,129.0,0.0,216.0,181.0,110.0,216.0,126.0,0.0,131.0,233.0,354.0,536.0,723.0,569.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22143,194.0,0.0,230.0,189.0,122.0,223.0,124.0,0.0,135.0,234.0,347.0,522.0,681.0,537.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24144,253.0,0.0,237.0,194.0,128.0,225.0,124.0,0.0,145.0,237.0,361.0,514.0,662.0,509.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26144,305.0,0.0,242.0,206.0,131.0,235.0,133.0,0.0,153.0,237.0,360.0,505.0,643.0,496.0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,28144,353.0,0.0,259.0,217.0,147.0,235.0,133.0,0.0,157.0,243.0,364.0,498.0,620.0,447.0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,30144,409.0,0.0,276.0,243.0,163.0,253.0,150.0,0.0,167.0,247.0,358.0,469.0,567.0,400.0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,32144,475.0,0.0,309.0,273.0,189.0,260.0,152.0,0.0,186.0,246.0,357.0,423.0,503.0,339.0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,34143,559.0,0.0,346.0,310.0,229.0,284.0,164.0,0.0,191.0,253.0,325.0,384.0,394.0,238.0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,36143,633.0,0.0,363.0,347.0,264.0,314.0,180.0,0.0,200.0,253.0,265.0,296.0,274.0,111.0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,38144,704.0,0.0,374.0,392.0,322.0,358.0,196.0,0.0,194.0,251.0,128.0,184.0,116.0,0.0
