Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
149,0,94,73,38,64,42,0,5,116,239,344,586,553,4147,0,0,0,109,0,100,37,0,66,93,267,287,610,371
169,0,103,92,41,68,42,0,7,105,206,295,523,471,6146,0,0,0,105,0,103,40,0,75,98,284,309,652,407
215,0,125,115,53,67,28,0,3,92,149,219,385,336,8146,0,0,0,101,0,105,36,0,89,114,316,355,723,453
244,0,140,132,60,76,35,0,0,65,39,80,149,122,10146,0,0,0,116,6,118,42,0,98,136,344,401,825,515
301,0,157,149,73,79,21,0,0,12,0,0,0,0,12146,0,0,0,119,18,114,29,0,113,144,375,455,931,582
354,0,107,156,54,53,0,0,0,0,0,0,0,0,14147,0,0,0,127,27,118,31,0,126,167,398,510,993,658
300,0,0,128,0,47,0,0,0,0,0,0,0,0,16147,0,0,0,132,36,136,48,0,139,174,410,541,1038,717
47,0,0,56,0,0,0,0,0,0,0,0,0,0,18146,0,0,6,133,38,143,63,0,145,208,421,568,1049,740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20146,0,0,46,130,36,157,80,0,159,224,422,596,1048,754
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22146,0,0,115,133,41,166,105,0,166,240,420,606,1004,734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24146,0,0,205,126,48,180,124,0,171,264,412,590,913,664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26146,0,0,287,137,57,197,148,0,171,278,384,577,815,579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28147,0,0,334,154,84,215,164,0,182,286,368,548,723,510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30147,0,0,373,165,100,239,188,0,193,297,360,514,617,424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32146,42,0,428,176,125,250,195,0,213,305,356,473,538,342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34146,181,0,455,192,151,279,218,0,224,322,335,433,456,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36146,295,0,457,206,172,305,230,0,238,336,309,389,362,173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38146,388,0,461,228,199,327,244,0,256,349,280,344,287,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40146,485,0,446,261,230,357,260,0,263,342,217,285,186,29
17,0,0,0,0,0,0,0,0,0,0,0,0,0,42147,587,10,445,315,281,380,255,0,248,323,106,176,58,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,44147,687,34,425,378,339,415,267,0,206,276,0,23,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,46146,789,67,414,430,393,440,259,0,140,229,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,48146,867,96,397,476,433,471,264,0,49,145,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,50146,927,120,386,518,459,484,264,0,0,48,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,52146,963,153,392,559,477,486,244,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,54146,1010,189,398,593,475,462,197,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56147,1064,221,399,640,484,416,126,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,56,58147,1112,235,391,681,472,341,43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,564,603,60146,1140,220,380,694,418,243,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,686,646,62146,1186,191,346,611,296,121,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,108,182,786,719,64146,1181,90,299,497,168,16,0,0,0,0,0,0,0,0
0,0,0,0,0,36,0,0,0,0,204,288,814,731,66146,996,0,258,383,71,0,0,0,0,0,0,0,0,0
0,0,0,87,0,34,0,0,0,37,265,338,853,755,68147,678,0,261,288,0,0,0,0,0,0,0,0,0,0
0,0,0,160,30,29,0,0,3,56,296,360,883,785,70147,392,0,248,211,0,0,0,0,0,0,0,0,0,0
0,0,0,210,53,45,0,0,16,80,321,386,912,789,72147,253,0,180,111,0,0,0,0,0,0,0,0,0,0
0,0,0,256,57,54,0,0,21,79,319,397,921,782,74146,267,0,160,84,0,0,0,0,0,0,0,0,0,0
0,0,0,292,73,72,0,0,25,81,312,387,886,763,76146,264,0,144,69,0,0,0,0,0,0,0,0,0,0
0,0,16,302,92,87,1,0,41,98,312,400,827,718,78146,264,0,137,65,0,0,0,0,0,0,0,0,0,0
10,0,93,294,109,122,38,0,68,131,319,395,726,638,80146,267,0,131,49,0,0,0,0,0,0,0,0,0,0
