Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,3,7,0,0,0,0,0,0,0,0,0,0,2147,286.0,0.0,404.0,122.0,87.0,166.0,67.0,0.0,116.0,200.0,531.0,701.0,760.0,690.0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,4147,232.0,0.0,398.0,127.0,91.0,177.0,75.0,0.0,112.0,201.0,522.0,697.0,753.0,691.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6147,179.0,0.0,378.0,122.0,83.0,172.0,77.0,0.0,112.0,214.0,518.0,676.0,716.0,668.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8147,126.0,0.0,368.0,126.0,84.0,169.0,75.0,0.0,104.0,215.0,499.0,653.0,686.0,630.0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,10148,111.0,11.0,379.0,132.0,84.0,174.0,78.0,0.0,107.0,228.0,500.0,627.0,668.0,593.0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,12147,112.0,27.0,414.0,151.0,102.0,188.0,91.0,0.0,116.0,218.0,483.0,614.0,630.0,568.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14147,125.0,38.0,454.0,166.0,114.0,204.0,95.0,0.0,122.0,228.0,470.0,594.0,598.0,518.0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,16147,151.0,49.0,505.0,189.0,133.0,220.0,115.0,0.0,137.0,241.0,453.0,557.0,512.0,455.0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,18147,248.0,26.0,542.0,204.0,155.0,248.0,141.0,0.0,154.0,263.0,435.0,492.0,417.0,358.0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,20147,342.0,16.0,566.0,236.0,185.0,275.0,162.0,0.0,167.0,273.0,399.0,449.0,332.0,270.0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,22147,442.0,67.0,559.0,259.0,218.0,311.0,185.0,0.0,176.0,287.0,327.0,374.0,216.0,164.0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,24148,527.0,124.0,546.0,305.0,259.0,341.0,211.0,0.0,178.0,282.0,213.0,267.0,84.0,36.0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,26147,607.0,183.0,540.0,342.0,299.0,384.0,244.0,0.0,141.0,272.0,46.0,114.0,0.0,0.0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,28147,679.0,222.0,530.0,384.0,337.0,418.0,274.0,0.0,62.0,222.0,0.0,0.0,0.0,0.0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,30147,743.0,260.0,528.0,424.0,368.0,444.0,290.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,32147,821.0,303.0,508.0,462.0,375.0,438.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,34147,886.0,342.0,489.0,533.0,388.0,419.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,36148,964.0,374.0,470.0,608.0,382.0,359.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,38148,1034.0,384.0,434.0,684.0,357.0,276.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,363,548,40147,1078.0,367.0,397.0,735.0,322.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,25,0,0,0,0,50,544,692,42147,1110.0,311.0,368.0,729.0,264.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,36,0,0,0,88,243,635,752,44147,1108.0,214.0,332.0,624.0,173.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,7,46,0,0,0,169,378,664,735,46147,1012.0,54.0,284.0,472.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,98,100,0,0,68,238,461,682,747,48147,711.0,0.0,263.0,348.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,129,127,0,7,119,312,516,741,756,50148,482.0,0.0,280.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48,17,61,117,108,0,29,141,391,532,767,793,52148,328.0,0.0,238.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,106,96,68,105,91,0,42,141,416,552,835,807,54147,294.0,0.0,209.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,143,157,79,104,72,0,44,145,426,546,844,794,56147,290.0,0.0,192.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,181,204,85,111,72,0,41,137,424,522,818,766,58147,290.0,0.0,183.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0,213,221,88,113,75,0,50,141,409,506,772,721,60147,300.0,0.0,172.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0,254,259,116,130,78,0,59,149,389,481,688,646,62147,312.0,0.0,160.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0,291,289,141,155,94,0,67,155,383,434,584,541,64148,305.0,0.0,159.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0,339,315,167,179,112,0,87,172,358,401,482,447,66148,315.0,0.0,152.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
