Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
291,0,289,175,113,171,75,0,62,133,206,247,391,247,2141,,,,,,,,,,,,,,
264,0,265,153,102,156,62,0,63,119,230,273,444,294,4142,11.0,0.0,5.0,15.0,0.0,148.0,52.0,0.0,38.0,85.0,280.0,340.0,580.0,420.0
229,0,239,121,93,143,55,0,50,121,240,299,491,332,6141,0.0,0.0,0.0,22.0,0.0,133.0,42.0,0.0,30.0,60.0,288.0,326.0,596.0,428.0
139,0,196,87,71,122,48,0,43,122,253,328,526,361,8141,0.0,0.0,0.0,24.0,0.0,113.0,33.0,0.0,26.0,52.0,286.0,302.0,635.0,439.0
17,0,127,57,46,102,57,0,46,125,254,343,556,405,10141,0.0,0.0,0.0,25.0,0.0,104.0,19.0,0.0,18.0,46.0,292.0,315.0,650.0,455.0
0,0,68,49,32,97,58,0,42,129,250,347,566,423,12141,0.0,0.0,0.0,26.0,0.0,101.0,17.0,0.0,11.0,35.0,281.0,311.0,673.0,475.0
0,0,44,50,29,80,53,0,44,121,233,335,570,426,14141,0.0,0.0,0.0,32.0,0.0,90.0,9.0,0.0,3.0,38.0,273.0,305.0,692.0,486.0
0,0,44,65,37,75,44,0,34,120,209,321,545,382,16141,0.0,0.0,0.0,35.0,0.0,89.0,10.0,0.0,10.0,36.0,281.0,302.0,698.0,514.0
0,0,77,88,52,80,38,0,33,118,177,281,467,303,18142,0.0,0.0,0.0,39.0,0.0,94.0,10.0,0.0,13.0,49.0,293.0,326.0,731.0,538.0
0,0,129,119,70,85,41,0,32,114,121,192,314,189,20141,0.0,0.0,0.0,47.0,0.0,100.0,11.0,0.0,18.0,63.0,319.0,368.0,797.0,582.0
0,0,193,144,88,103,43,0,6,90,1,51,94,13,22141,0.0,0.0,0.0,54.0,0.0,98.0,15.0,0.0,42.0,82.0,364.0,433.0,885.0,654.0
0,0,228,157,100,113,22,0,0,33,0,0,0,0,24141,0.0,0.0,0.0,64.0,0.0,106.0,26.0,0.0,65.0,117.0,415.0,488.0,981.0,703.0
3,0,174,162,87,80,0,0,0,0,0,0,0,0,26141,0.0,0.0,0.0,74.0,0.0,118.0,33.0,0.0,80.0,129.0,435.0,531.0,1067.0,779.0
5,0,33,135,0,54,0,0,0,0,0,0,0,0,28141,0.0,0.0,0.0,72.0,0.0,122.0,29.0,0.0,98.0,145.0,449.0,557.0,1068.0,809.0
0,0,0,78,0,2,0,0,0,0,0,0,0,0,30142,0.0,0.0,0.0,76.0,0.0,133.0,35.0,0.0,92.0,145.0,445.0,584.0,1068.0,823.0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,32142,0.0,0.0,0.0,77.0,2.0,131.0,39.0,0.0,100.0,160.0,434.0,590.0,1053.0,826.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34141,0.0,0.0,0.0,86.0,10.0,139.0,44.0,0.0,105.0,166.0,434.0,596.0,1020.0,807.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36141,0.0,0.0,0.0,84.0,12.0,132.0,42.0,0.0,103.0,175.0,420.0,584.0,988.0,759.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38141,0.0,0.0,0.0,93.0,18.0,138.0,55.0,0.0,109.0,176.0,408.0,564.0,940.0,728.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,40141,0.0,0.0,7.0,97.0,27.0,145.0,58.0,0.0,114.0,182.0,406.0,566.0,913.0,687.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42141,0.0,0.0,20.0,107.0,36.0,156.0,71.0,0.0,125.0,189.0,402.0,558.0,876.0,655.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,44142,0.0,0.0,34.0,106.0,45.0,165.0,78.0,0.0,131.0,201.0,411.0,548.0,849.0,620.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46142,2.0,0.0,54.0,120.0,60.0,179.0,81.0,0.0,131.0,206.0,415.0,540.0,811.0,575.0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,48141,6.0,0.0,63.0,142.0,76.0,185.0,100.0,0.0,143.0,211.0,410.0,518.0,756.0,518.0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,50141,14.0,0.0,115.0,192.0,107.0,214.0,128.0,0.0,167.0,233.0,403.0,479.0,662.0,455.0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,52141,305.0,0.0,273.0,241.0,153.0,239.0,154.0,0.0,189.0,253.0,388.0,428.0,522.0,324.0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,54141,519.0,0.0,368.0,296.0,206.0,282.0,190.0,0.0,195.0,265.0,325.0,343.0,359.0,184.0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,56141,628.0,0.0,389.0,353.0,270.0,327.0,201.0,0.0,202.0,271.0,192.0,232.0,160.0,22.0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,58142,728.0,13.0,384.0,401.0,327.0,364.0,215.0,0.0,155.0,237.0,0.0,26.0,0.0,0.0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,60142,827.0,71.0,375.0,448.0,365.0,394.0,223.0,0.0,77.0,172.0,0.0,0.0,0.0,0.0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,62141,922.0,137.0,370.0,526.0,404.0,409.0,211.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,64141,1018.0,204.0,364.0,589.0,424.0,388.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,66141,1119.0,257.0,357.0,670.0,421.0,342.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,0,0,0,0,0,0,0,0,0,0,35,46,68141,1181.0,284.0,357.0,755.0,402.0,277.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,0,0,0,0,0,0,0,0,0,0,593,618,70141,1218.0,278.0,348.0,812.0,357.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,21,716,682,72142,1233.0,219.0,326.0,819.0,268.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,76,187,744,690,74141,1243.0,110.0,286.0,660.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,36,0,0,5,145,335,766,713,76141,1099.0,0.0,242.0,464.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,40,104,0,0,74,228,438,839,755,78141,754.0,0.0,227.0,323.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,115,120,0,7,112,291,479,898,769,80141,490.0,0.0,222.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,19,124,115,0,41,135,343,523,942,773,82141,311.0,0.0,160.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,57,105,86,0,55,144,368,516,967,777,84141,273.0,0.0,145.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,30,69,119,84,0,59,146,353,515,936,762,86142,268.0,0.0,133.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,66,75,111,81,0,60,160,340,526,886,728,88141,287.0,0.0,133.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,82,74,126,91,0,65,172,342,522,843,694,90141,294.0,0.0,126.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,74,100,85,144,107,0,92,206,349,514,780,631,92141,305.0,0.0,116.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,151,133,107,177,129,0,109,226,344,515,697,541,94141,301.0,0.0,114.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,215,150,120,211,160,0,147,251,347,484,586,465,96141,313.0,0.0,114.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0,281,178,146,248,189,0,156,267,325,479,504,376,98142,303.0,0.0,105.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,346,201,178,283,216,0,179,285,304,441,407,274,100142,306.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0,397,223,206,312,228,0,204,305,265,371,284,156,102141,322.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,418,243,230,346,253,0,223,302,192,288,140,31,104141,322.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0,417,264,259,384,279,0,220,294,67,154,13,0,106141,319.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0,421,276,287,417,302,0,202,276,0,0,0,0,108141,325.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,13,417,278,297,462,337,0,146,230,0,0,0,0,110141,328.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,48,418,293,319,502,357,0,52,177,0,0,0,0,112142,310.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,95,428,305,339,534,367,0,0,83,0,0,0,0,114142,312.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,150,437,318,350,548,349,0,0,0,0,0,0,0,116141,329.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
