Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139,388,0,424,212,199,362,249,0,309,410,323,427,261,45
10,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,424,0,432,225,215,378,271,0,325,417,285,387,189,6
39,0,0,0,0,0,0,0,0,0,0,0,0,0,6140,486,10,447,252,245,394,281,0,327,415,233,335,107,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,8140,550,30,456,287,284,429,300,0,316,394,126,225,2,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,602,53,451,307,314,469,336,0,278,360,0,75,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,12139,680,84,445,327,339,493,357,0,213,305,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,14139,752,116,434,346,369,525,368,0,108,238,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,16139,818,153,422,363,383,544,358,0,12,115,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,18139,886,193,415,395,395,539,326,0,0,20,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,20140,960,235,410,415,397,510,267,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22140,980,251,401,440,376,473,219,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,290,380,24140,1024,260,397,473,364,394,129,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,467,514,26139,1031,235,388,504,331,300,50,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,166,618,616,28139,1035,193,364,519,280,189,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,0,0,42,70,314,691,713,30139,1053,128,315,476,188,73,0,0,0,0,0,0,0,0
0,0,0,0,0,25,112,0,0,109,105,406,748,766,32140,970,4,274,404,101,0,0,0,0,0,0,0,0,0
0,0,0,0,0,127,133,0,0,162,151,467,802,795,34140,786,0,238,322,35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,162,150,0,26,198,181,523,844,836,36140,581,0,229,256,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,158,153,0,41,221,197,562,885,872,38140,413,0,206,200,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30,160,168,0,57,240,228,582,896,907,40139,297,0,157,117,0,0,0,0,0,0,0,0,0,0
0,0,0,0,59,158,164,0,65,253,232,614,936,917,42139,278,0,168,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,50,149,168,0,77,271,239,618,936,914,44139,287,0,159,80,0,0,0,0,0,0,0,0,0,0
0,0,0,0,52,152,171,0,73,273,230,625,908,881,46140,293,0,155,67,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,147,168,0,79,287,233,610,884,837,48140,300,0,159,64,0,0,0,0,0,0,0,0,0,0
0,0,0,14,56,157,178,0,80,297,235,603,859,796,50140,305,0,149,59,0,0,0,0,0,0,0,0,0,0
0,0,0,32,56,168,189,0,98,303,245,584,820,743,52140,320,0,145,49,0,0,0,0,0,0,0,0,0,0
0,0,0,63,80,192,193,0,108,319,257,583,776,681,54139,322,0,139,39,0,0,0,0,0,0,0,0,0,0
0,0,16,87,93,212,199,0,135,332,281,553,710,597,56139,306,0,137,37,0,0,0,0,0,0,0,0,0,0
0,0,143,108,119,246,219,0,164,336,302,531,627,505,58139,312,0,133,33,0,0,0,0,0,0,0,0,0,0
288,0,264,160,164,287,233,0,191,349,296,505,534,355,60140,314,0,132,30,0,0,0,0,0,0,0,0,0,0
508,0,320,200,199,328,258,0,223,367,281,439,381,217,62140,318,0,129,27,0,0,0,0,0,0,0,0,0,0
605,0,353,229,238,385,287,0,245,386,184,356,200,63,64140,331,0,128,25,0,0,0,0,0,0,0,0,0,0
672,0,368,229,267,429,328,0,251,392,52,206,15,0,66139,336,0,122,17,0,0,0,0,0,0,0,0,0,0
723,0,382,226,286,490,388,0,212,392,0,43,0,0,68139,319,0,120,13,0,0,0,0,0,0,0,0,0,0
762,0,384,214,298,535,443,0,153,362,0,0,0,0,70139,321,0,122,9,0,0,0,0,0,0,0,0,0,0
796,0,391,228,302,569,474,0,47,284,0,0,0,0,72139,325,0,114,4,0,0,0,0,0,0,0,0,0,0
867,0,394,255,334,591,463,0,0,128,0,0,0,0,74140,338,0,117,2,0,0,0,0,0,0,0,0,0,0
920,15,395,276,345,599,429,0,0,0,0,0,0,0,76140,346,0,105,1,0,0,0,0,0,0,0,0,0,0
976,27,387,321,373,575,364,0,0,0,0,0,0,0,78140,346,0,103,0,0,0,0,0,0,0,0,0,0,0
1026,36,372,349,379,554,299,0,0,0,0,0,0,0,80139,313,0,99,0,0,0,0,0,0,0,0,0,0,0
1043,15,368,378,388,520,235,0,0,0,0,0,0,0,82139,258,0,96,0,0,0,0,0,0,0,0,0,7,99
1055,0,342,346,356,461,177,0,0,0,0,0,0,0,84139,237,0,101,0,0,3,0,0,0,0,0,0,584,818
1113,0,276,280,267,325,72,0,0,0,0,0,0,0,86140,240,0,102,0,0,30,22,0,0,0,0,166,825,877
1113,0,226,200,97,73,0,0,0,0,0,0,0,0,88140,226,0,102,2,0,43,10,0,0,54,65,452,928,906
870,0,204,122,2,0,0,0,0,0,0,0,0,0,90140,219,0,103,1,0,54,73,0,0,187,145,623,927,866
556,0,141,60,0,0,0,0,0,0,0,0,0,0,92140,211,0,107,0,0,92,137,0,21,286,192,712,927,862
248,0,45,16,0,0,0,0,0,0,0,0,0,0,94139,199,0,116,0,0,118,182,0,50,325,232,733,919,831
13,0,0,0,0,0,0,0,0,0,0,0,0,0,96139,171,0,116,0,0,133,206,0,73,338,262,737,953,809
0,0,0,0,0,0,0,0,0,0,0,0,0,0,98139,161,0,105,0,0,147,204,0,86,316,299,672,951,733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,100140,139,0,94,0,0,154,203,0,100,287,340,612,934,651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,102140,103,0,100,3,0,172,172,0,125,254,364,536,916,573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104140,134,0,149,31,43,188,149,0,136,220,368,514,877,506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,106139,208,0,190,61,65,211,151,0,156,223,374,485,782,447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,108139,287,0,227,94,89,228,153,0,164,240,372,461,714,384
3,0,0,0,0,0,0,0,0,0,0,0,0,0,110139,345,0,283,154,110,251,165,0,187,257,365,452,630,306
10,0,0,0,0,0,0,0,0,0,0,0,0,0,112139,417,0,360,215,155,261,165,0,206,265,351,415,506,204
19,0,0,0,0,0,0,0,0,0,0,0,0,0,114140,460,0,398,259,189,287,185,0,233,281,312,364,389,109
36,0,0,0,0,0,0,0,0,0,0,0,0,0,116140,501,0,423,291,229,323,201,0,251,287,267,299,258,24
50,0,0,0,0,0,0,0,0,0,0,0,0,0,118140,567,28,445,311,261,352,216,0,268,296,191,222,117,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,120139,608,77,461,322,287,394,254,0,278,289,56,113,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,122139,661,120,467,320,308,432,287,0,243,272,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,124139,717,164,466,322,321,468,313,0,181,213,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,126140,785,198,454,329,342,494,328,0,105,139,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,128140,842,236,447,336,346,509,328,0,19,67,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,130140,879,263,437,338,337,529,332,0,0,5,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,132140,914,282,432,332,325,539,316,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,134139,943,293,429,320,314,532,292,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,262,327,136139,927,284,424,321,313,513,259,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,779,770,138139,924,256,402,331,321,451,187,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,10,126,368,926,862,140139,944,183,356,357,264,290,49,0,0,0,0,0,0,0
0,0,0,0,0,144,136,0,52,190,259,552,951,807,142140,902,43,275,353,124,61,0,0,0,0,0,0,0,0
0,0,0,0,39,212,156,0,122,259,333,580,980,750,144140,727,0,206,260,33,0,0,0,0,0,0,0,0,0
0,0,5,28,78,212,146,0,148,302,357,602,922,691,146140,491,0,185,201,0,0,0,0,0,0,0,0,0,0
0,0,110,93,91,218,162,0,167,328,355,606,843,615,148139,341,0,141,133,0,0,0,0,0,0,0,0,0,0
0,0,212,113,108,240,173,0,189,356,351,577,752,530,150139,290,0,133,91,0,0,0,0,0,0,0,0,0,0
0,0,334,141,131,276,204,0,206,372,342,539,627,434,152139,281,0,140,70,0,0,0,0,0,0,0,0,0,0
174,0,406,184,172,302,210,0,211,355,315,467,474,305,154140,299,0,139,57,0,0,0,0,0,0,0,0,0,0
321,0,422,230,213,331,215,0,229,329,262,388,338,170,156140,301,0,135,46,0,0,0,0,0,0,0,0,0,0
409,0,433,256,243,356,223,0,220,310,206,305,224,60,158140,303,0,138,42,0,0,0,0,0,0,0,0,0,0
463,22,436,270,270,373,230,0,227,304,139,238,116,0,160140,299,0,130,33,0,0,0,0,0,0,0,0,0,0
487,31,444,279,288,404,255,0,235,296,80,171,36,0,162139,306,0,137,28,0,0,0,0,0,0,0,0,0,0
517,75,439,270,297,425,273,0,243,309,28,124,0,0,164139,298,0,129,16,0,0,0,0,0,0,0,0,0,0
570,68,432,281,318,446,287,0,246,301,0,58,0,0,166139,314,0,132,19,0,0,0,0,0,0,0,0,0,0
608,79,426,297,335,469,299,0,233,267,0,0,0,0,168140,315,0,128,14,0,0,0,0,0,0,0,0,0,0
647,86,409,301,351,495,308,0,200,218,0,0,0,0,170140,322,0,125,10,0,0,0,0,0,0,0,0,0,0
700,104,387,305,362,506,306,0,157,183,0,0,0,0,172140,318,0,123,6,0,0,0,0,0,0,0,0,0,0
734,101,378,321,382,532,310,0,96,134,0,0,0,0,174139,320,0,122,2,0,0,0,0,0,0,0,0,0,0
762,114,376,325,389,548,305,0,16,96,0,0,0,0,176139,315,0,115,0,0,0,0,0,0,0,0,0,0,0
797,135,367,342,403,548,290,0,0,46,0,0,0,0,178139,313,0,116,0,0,0,0,0,0,0,0,0,0,0
834,161,366,357,417,560,268,0,0,0,0,0,0,0,180139,320,0,111,0,0,0,0,0,0,0,0,0,0,0
864,158,365,394,429,552,233,0,0,0,0,0,0,0,182140,315,0,114,0,0,0,0,0,0,0,0,0,0,0
908,167,363,425,446,532,186,0,0,0,0,0,0,0,184140,310,0,111,0,0,0,0,0,0,0,0,0,0,0
944,157,358,468,452,492,131,0,0,0,0,0,0,0,186140,296,0,109,0,0,0,0,0,0,0,0,0,0,0
