Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,2,0,0,0,0,0,0,0,2149,0.0,0.0,0.0,101.0,10.0,133.0,40.0,0.0,68.0,178.0,334.0,639.0,931.0,967.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,0.0,0.0,0.0,103.0,18.0,140.0,42.0,0.0,76.0,190.0,337.0,651.0,926.0,964.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148,0.0,0.0,0.0,111.0,21.0,140.0,57.0,0.0,84.0,197.0,324.0,647.0,908.0,912.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8148,0.0,0.0,0.0,115.0,26.0,143.0,61.0,0.0,84.0,201.0,311.0,619.0,845.0,853.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10148,0.0,0.0,7.0,120.0,27.0,149.0,70.0,0.0,87.0,215.0,291.0,605.0,798.0,789.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12149,0.0,0.0,30.0,126.0,42.0,160.0,85.0,0.0,96.0,229.0,293.0,606.0,768.0,753.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14149,0.0,0.0,67.0,129.0,68.0,181.0,101.0,0.0,105.0,247.0,311.0,615.0,735.0,705.0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,16149,0.0,0.0,147.0,133.0,77.0,201.0,116.0,0.0,124.0,262.0,324.0,594.0,706.0,646.0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,18148,0.0,0.0,256.0,142.0,107.0,225.0,138.0,0.0,141.0,275.0,325.0,571.0,619.0,546.0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,20148,191.0,0.0,343.0,168.0,129.0,257.0,165.0,0.0,160.0,287.0,320.0,517.0,512.0,417.0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,22148,342.0,0.0,414.0,210.0,172.0,288.0,193.0,0.0,181.0,305.0,295.0,465.0,392.0,322.0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,24149,434.0,0.0,461.0,255.0,218.0,328.0,225.0,0.0,0.0,482.0,237.0,406.0,253.0,189.0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,26149,514.0,0.0,473.0,297.0,273.0,379.0,251.0,0.0,0.0,0.0,96.0,253.0,69.0,31.0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,28149,603.0,0.0,461.0,357.0,324.0,419.0,280.0,0.0,153.0,285.0,0.0,31.0,0.0,0.0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,30149,712.0,36.0,439.0,419.0,383.0,455.0,278.0,0.0,62.0,220.0,0.0,0.0,0.0,0.0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,32148,836.0,76.0,410.0,494.0,441.0,460.0,241.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,34148,967.0,116.0,368.0,606.0,477.0,442.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,36148,1095.0,148.0,336.0,710.0,486.0,403.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,38149,1198.0,181.0,315.0,796.0,448.0,325.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,40149,1281.0,185.0,316.0,870.0,406.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0,0,0,0,0,0,0,229,433,42149,1322.0,168.0,302.0,914.0,341.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,504,720,44149,1314.0,116.0,305.0,835.0,266.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,44,0,0,0,0,105,605,786,46148,1319.0,45.0,282.0,630.0,168.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,46,0,0,0,49,293,634,799,48148,1158.0,0.0,267.0,445.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,14,82,0,0,29,119,397,679,795,50148,873.0,0.0,258.0,332.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,102,117,0,0,82,194,452,734,812,52149,557.0,0.0,251.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,108,100,0,9,111,243,496,783,822,54149,329.0,0.0,181.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,13,73,104,72,0,22,126,277,515,815,841,56149,266.0,0.0,145.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,58,79,112,75,0,37,142,284,533,800,833,58149,244.0,0.0,128.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,91,83,123,82,0,42,153,275,535,738,774,60148,262.0,0.0,128.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,93,107,101,153,109,0,52,182,267,544,652,699,62148,262.0,0.0,113.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,179,112,109,177,151,0,72,233,248,536,555,626,64148,270.0,0.0,109.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,238,114,116,207,186,0,83,254,228,529,474,538,66149,277.0,0.0,101.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,284,116,129,231,204,0,93,295,217,535,420,475,68149,292.0,0.0,101.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0,338,127,142,264,239,0,112,324,213,523,372,427,70149,276.0,0.0,96.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0,383,132,157,286,251,0,133,345,211,510,320,385,72148,280.0,0.0,94.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0,415,149,176,316,271,0,153,353,200,473,264,307,74148,291.0,0.0,85.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0,428,168,191,344,297,0,164,359,161,419,185,214,76148,305.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0,443,190,204,361,312,0,172,355,114,340,96,101,78149,305.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0,445,213,234,397,335,0,170,336,27,206,0,0,80149,309.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0,444,256,276,439,357,0,138,284,0,12,0,0,82149,312.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0,423,298,319,479,362,0,74,211,0,0,0,0,84149,305.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,38,406,354,369,514,348,0,0,105,0,0,0,0,86148,318.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,91,384,409,403,530,312,0,0,0,0,0,0,0,88148,339.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,139,367,461,439,520,251,0,0,0,0,0,0,0,90148,345.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,168,371,519,456,498,182,0,0,0,0,0,0,0,92148,350.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,179,387,563,461,435,108,0,0,0,0,0,0,0,94149,351.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,163,406,539,424,372,73,0,0,0,0,0,0,0,96149,332.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,120,432,435,335,330,60,0,0,0,0,0,0,0,98149,285.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,633.0
1023,65,415,285,222,241,41,0,0,0,0,0,0,0,100148,219.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,996.0
837,0,409,197,63,33,8,0,0,0,0,0,0,0,102148,218.0,0.0,52.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,114.0,1018.0,1063.0
