Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,28.0,0.0,101.0,199.0,104.0,182.0,76.0,0.0,94.0,207.0,315.0,580.0,758.0,761.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,2.0,0.0,67.0,189.0,96.0,186.0,81.0,0.0,87.0,203.0,287.0,552.0,724.0,740.0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,6145,0.0,0.0,47.0,175.0,88.0,186.0,87.0,0.0,84.0,200.0,282.0,544.0,699.0,715.0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,8145,0.0,0.0,35.0,157.0,79.0,183.0,92.0,0.0,82.0,204.0,277.0,522.0,688.0,690.0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,10145,0.0,0.0,27.0,154.0,82.0,186.0,92.0,0.0,83.0,197.0,277.0,507.0,678.0,678.0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,12145,0.0,0.0,28.0,157.0,85.0,181.0,95.0,0.0,89.0,203.0,286.0,499.0,683.0,660.0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,14145,0.0,0.0,57.0,180.0,94.0,182.0,96.0,0.0,100.0,211.0,300.0,494.0,684.0,638.0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,16145,28.0,0.0,104.0,206.0,112.0,197.0,100.0,0.0,115.0,228.0,325.0,483.0,649.0,599.0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,18145,55.0,0.0,159.0,249.0,147.0,213.0,114.0,0.0,129.0,238.0,330.0,467.0,612.0,530.0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,20145,213.0,0.0,289.0,302.0,199.0,250.0,137.0,0.0,147.0,253.0,330.0,433.0,514.0,433.0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,22145,452.0,0.0,380.0,368.0,253.0,282.0,154.0,0.0,166.0,243.0,281.0,376.0,382.0,305.0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,24145,634.0,0.0,410.0,445.0,318.0,316.0,155.0,0.0,157.0,242.0,193.0,267.0,223.0,141.0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,26145,757.0,0.0,394.0,534.0,390.0,354.0,162.0,0.0,131.0,207.0,0.0,49.0,5.0,0.0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,28145,896.0,0.0,368.0,620.0,456.0,385.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,30145,1040.0,8.0,329.0,719.0,486.0,374.0,126.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,32145,1164.0,75.0,303.0,796.0,478.0,330.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,34145,1258.0,133.0,300.0,884.0,444.0,276.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0,0,0,0,0,0,0,0,0,0,0,213,354,36145,1334.0,166.0,299.0,945.0,383.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,0,0,0,0,0,0,0,0,0,0,528,680,38145,1397.0,149.0,289.0,975.0,279.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,16,0,0,0,0,0,649,757,40145,1391.0,73.0,259.0,879.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,17,0,0,0,0,63,704,858,42145,1307.0,0.0,238.0,641.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,16,0,0,0,24,206,726,913,44145,1008.0,0.0,229.0,422.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,35,0,0,1,81,372,730,941,46145,628.0,0.0,243.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,47,97,0,0,65,135,481,746,960,48145,367.0,0.0,199.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,97,105,0,0,100,184,514,809,943,50145,252.0,0.0,149.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,111,87,0,0,107,221,505,835,938,52145,245.0,0.0,130.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,33,99,58,0,1,103,235,479,822,877,54145,247.0,0.0,117.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,63,61,101,57,0,5,107,228,468,795,826,56145,248.0,0.0,111.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,115,74,102,53,0,2,114,243,461,774,776,58145,251.0,0.0,101.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,166,92,112,51,0,7,123,257,450,736,732,60145,250.0,0.0,89.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,74,204,103,124,58,0,32,133,273,437,704,683,62145,265.0,0.0,82.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0,172,235,126,143,71,0,48,145,291,427,666,643,64145,284.0,0.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0,209,269,145,163,84,0,63,145,306,406,617,578,66145,299.0,0.0,73.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,0,240,314,182,184,90,0,74,147,302,383,522,484,68145,305.0,0.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0,295,386,212,220,101,0,85,147,262,322,390,356,70145,302.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0,322,440,249,253,116,0,93,145,187,238,231,189,72145,303.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
