Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,183,0,0,0,0,0,0,0,0,0,0,0,2146,0.0,0.0,106.0,157.0,67.0,179.0,67.0,0.0,181.0,206.0,455.0,461.0,914.0,441.0
0,0,140,0,0,0,0,0,0,0,0,0,0,0,4146,0.0,0.0,149.0,168.0,72.0,187.0,85.0,0.0,194.0,218.0,450.0,454.0,861.0,413.0
0,0,116,0,0,0,0,0,0,0,0,0,0,0,6147,10.0,0.0,200.0,181.0,75.0,193.0,88.0,0.0,197.0,224.0,438.0,450.0,804.0,385.0
0,0,112,0,0,0,0,0,0,0,0,0,0,0,8147,27.0,0.0,241.0,195.0,81.0,192.0,95.0,0.0,201.0,227.0,434.0,434.0,755.0,347.0
0,30,96,0,0,0,0,0,0,0,0,0,0,0,10147,43.0,0.0,276.0,215.0,96.0,194.0,97.0,0.0,206.0,228.0,423.0,407.0,697.0,315.0
0,31,83,0,0,0,0,0,0,0,0,0,0,0,12147,35.0,0.0,317.0,234.0,121.0,215.0,108.0,0.0,211.0,228.0,406.0,387.0,629.0,255.0
0,30,72,0,0,0,0,0,0,0,0,0,0,0,14147,139.0,0.0,360.0,247.0,148.0,248.0,131.0,0.0,224.0,253.0,399.0,368.0,518.0,172.0
0,22,63,0,0,0,0,0,0,0,0,0,0,0,16146,353.0,0.0,383.0,266.0,181.0,279.0,168.0,0.0,254.0,272.0,371.0,339.0,405.0,103.0
0,22,54,0,0,0,0,0,0,0,0,0,0,0,18146,492.0,0.0,386.0,290.0,208.0,315.0,197.0,7.0,279.0,290.0,335.0,302.0,296.0,36.0
14,37,51,0,0,0,0,0,0,0,0,0,0,0,20147,591.0,0.0,394.0,322.0,254.0,358.0,217.0,8.0,286.0,304.0,239.0,228.0,156.0,0.0
27,38,50,0,0,0,0,0,0,0,0,0,0,0,22147,680.0,2.0,395.0,346.0,302.0,397.0,240.0,0.0,289.0,304.0,75.0,98.0,0.0,0.0
39,36,52,0,0,0,0,0,0,0,0,0,0,0,24147,772.0,60.0,397.0,376.0,346.0,447.0,273.0,0.0,220.0,262.0,0.0,0.0,0.0,0.0
38,38,48,0,0,0,0,0,0,0,0,0,0,0,26147,852.0,112.0,396.0,407.0,368.0,469.0,288.0,0.0,105.0,179.0,0.0,0.0,0.0,0.0
43,45,46,0,0,0,0,0,0,0,0,0,0,0,28146,944.0,167.0,388.0,448.0,399.0,477.0,260.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
45,37,47,0,0,0,0,0,0,0,0,0,0,0,30146,1034.0,213.0,380.0,510.0,417.0,452.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,21,41,0,0,0,0,0,0,0,0,0,0,0,32146,1132.0,250.0,364.0,583.0,405.0,388.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
