Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,494.0,0.0,302.0,284.0,187.0,258.0,119.0,0.0,194.0,225.0,355.0,431.0,499.0,335.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144,539.0,0.0,317.0,298.0,208.0,273.0,138.0,0.0,208.0,235.0,328.0,393.0,406.0,252.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,587.0,0.0,336.0,328.0,238.0,292.0,152.0,0.0,213.0,240.0,283.0,339.0,291.0,170.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8143,636.0,0.0,346.0,356.0,270.0,318.0,168.0,0.0,215.0,234.0,223.0,275.0,197.0,66.0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,10143,694.0,0.0,351.0,389.0,300.0,340.0,179.0,0.0,201.0,221.0,137.0,172.0,97.0,0.0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,12144,762.0,0.0,354.0,429.0,345.0,365.0,179.0,0.0,173.0,216.0,10.0,40.0,0.0,0.0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,14144,822.0,0.0,350.0,471.0,382.0,394.0,182.0,0.0,124.0,178.0,0.0,0.0,0.0,0.0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,890.0,10.0,339.0,502.0,401.0,398.0,181.0,0.0,67.0,128.0,0.0,0.0,0.0,0.0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,18144,980.0,27.0,332.0,558.0,435.0,400.0,164.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,20144,1041.0,42.0,325.0,617.0,444.0,396.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,22143,1113.0,77.0,308.0,672.0,448.0,380.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,24143,1204.0,107.0,300.0,748.0,452.0,343.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,26144,1268.0,129.0,301.0,834.0,447.0,299.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,28144,1323.0,148.0,296.0,900.0,404.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,30144,1348.0,174.0,290.0,949.0,351.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0,0,0,0,0,0,0,10,51,32144,1351.0,162.0,291.0,942.0,270.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,484,625,34144,1354.0,131.0,288.0,881.0,213.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,12,0,0,0,0,149,675,778,36143,1339.0,71.0,269.0,723.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,35,0,0,20,121,388,760,828,38143,1265.0,0.0,244.0,526.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,29,72,0,0,71,175,453,760,787,40144,1043.0,0.0,242.0,376.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,126,111,0,0,125,199,510,764,789,42144,727.0,0.0,243.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,143,120,0,24,145,240,515,812,786,44144,459.0,0.0,244.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,44,129,101,0,47,139,287,537,875,820,46144,300.0,0.0,147.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
