Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144,0.0,0.0,25.0,111.0,57.0,161.0,106.0,0.0,147.0,238.0,407.0,499.0,862.0,516.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144,0.0,0.0,52.0,124.0,74.0,177.0,103.0,0.0,143.0,228.0,409.0,484.0,852.0,474.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,0.0,0.0,89.0,147.0,89.0,183.0,100.0,0.0,155.0,228.0,426.0,456.0,825.0,460.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8144,0.0,0.0,145.0,185.0,115.0,202.0,103.0,0.0,161.0,226.0,425.0,439.0,778.0,411.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10144,184.0,0.0,206.0,238.0,147.0,210.0,114.0,0.0,181.0,226.0,415.0,397.0,663.0,327.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12144,415.0,0.0,245.0,308.0,199.0,231.0,116.0,0.0,182.0,228.0,381.0,339.0,537.0,231.0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,14144,607.0,0.0,285.0,359.0,245.0,254.0,118.0,6.0,190.0,233.0,330.0,269.0,402.0,124.0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,730.0,0.0,315.0,415.0,293.0,288.0,136.0,9.0,188.0,234.0,230.0,178.0,228.0,18.0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,18144,839.0,0.0,335.0,468.0,357.0,333.0,157.0,0.0,167.0,208.0,51.0,44.0,43.0,0.0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,20144,929.0,0.0,335.0,526.0,396.0,372.0,181.0,0.0,101.0,170.0,0.0,0.0,0.0,0.0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,22144,1035.0,27.0,332.0,590.0,436.0,387.0,179.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,24144,1151.0,82.0,316.0,669.0,454.0,378.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,26144,1267.0,142.0,302.0,763.0,440.0,338.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,0,0,0,0,0,0,0,0,0,0,5,14,28144,1380.0,192.0,287.0,867.0,415.0,273.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,529,585,30144,1472.0,216.0,273.0,950.0,350.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,51,687,716,32144,1535.0,197.0,247.0,987.0,253.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,15,0,0,0,100,307,745,748,34144,1527.0,125.0,204.0,847.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,9,111,0,0,81,162,400,741,717,36144,1368.0,0.0,169.0,543.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,118,164,0,0,135,223,477,780,721,38144,955.0,0.0,181.0,337.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,141,155,0,38,166,293,493,827,725,40144,572.0,0.0,188.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
