Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
512,0,346,270,201,248,120,0,11,108,8,104,93,101,4143,415.0,16.0,432.0,220.0,133.0,182.0,90.0,0.0,5.0,112.0,174.0,270.0,196.0,231.0
518,0,348,272,207,249,121,0,10,107,6,107,95,100,6143,419.0,16.0,438.0,218.0,134.0,181.0,85.0,0.0,2.0,114.0,176.0,271.0,201.0,225.0
513,0,346,267,201,249,120,0,12,108,8,105,93,100,8143,420.0,15.0,438.0,219.0,136.0,181.0,85.0,0.0,2.0,115.0,175.0,267.0,198.0,224.0
518,0,343,267,204,243,118,0,13,112,11,106,91,100,10143,416.0,17.0,429.0,219.0,133.0,175.0,91.0,0.0,6.0,114.0,176.0,266.0,191.0,224.0
514,0,346,267,200,248,122,0,13,109,9,104,92,100,12144,422.0,20.0,433.0,215.0,135.0,180.0,91.0,0.0,5.0,118.0,177.0,265.0,190.0,218.0
514,0,346,273,202,250,122,0,11,108,8,105,93,100,14144,415.0,17.0,434.0,220.0,133.0,183.0,94.0,0.0,6.0,114.0,172.0,265.0,185.0,223.0
516,0,340,271,202,249,124,0,12,109,9,107,90,98,16143,420.0,20.0,433.0,216.0,132.0,181.0,93.0,0.0,6.0,118.0,179.0,264.0,190.0,220.0
520,0,349,272,206,253,121,0,7,105,8,109,96,100,18143,416.0,14.0,436.0,223.0,137.0,187.0,96.0,0.0,5.0,113.0,173.0,266.0,190.0,223.0
519,0,350,272,206,253,122,0,7,105,9,109,96,100,20143,423.0,21.0,434.0,217.0,132.0,181.0,93.0,0.0,6.0,118.0,178.0,264.0,189.0,217.0
519,0,350,273,206,254,121,0,7,106,9,109,96,100,22143,421.0,19.0,433.0,217.0,132.0,182.0,95.0,0.0,6.0,116.0,178.0,262.0,183.0,223.0
519,0,343,272,205,248,123,0,15,112,10,102,91,99,24143,422.0,18.0,432.0,222.0,135.0,177.0,94.0,0.0,7.0,116.0,174.0,263.0,185.0,216.0
525,0,351,273,207,251,118,0,8,108,9,110,93,96,26144,424.0,18.0,434.0,220.0,134.0,182.0,94.0,0.0,6.0,116.0,175.0,259.0,181.0,217.0
522,0,349,272,207,246,116,0,11,112,10,104,89,94,28143,424.0,19.0,434.0,221.0,136.0,180.0,87.0,0.0,5.0,114.0,175.0,260.0,181.0,211.0
522,0,352,271,207,247,116,0,13,112,9,105,89,93,30143,419.0,15.0,439.0,225.0,138.0,187.0,96.0,0.0,4.0,112.0,169.0,262.0,181.0,208.0
522,0,356,273,211,252,121,0,11,111,6,106,95,93,32143,423.0,17.0,434.0,225.0,136.0,185.0,96.0,0.0,4.0,112.0,169.0,256.0,176.0,211.0
523,0,351,273,208,247,118,0,12,114,10,105,87,93,34143,429.0,20.0,434.0,223.0,137.0,185.0,94.0,0.0,5.0,114.0,170.0,256.0,170.0,205.0
522,0,355,273,208,252,117,0,12,113,9,105,91,92,36143,433.0,22.0,434.0,223.0,139.0,182.0,90.0,0.0,4.0,118.0,170.0,256.0,176.0,194.0
515,0,350,277,209,255,126,0,12,110,7,103,89,98,38143,436.0,20.0,440.0,225.0,140.0,183.0,87.0,0.0,0.0,116.0,169.0,255.0,174.0,200.0
530,0,352,273,209,250,121,0,11,114,9,109,90,89,40144,432.0,20.0,434.0,228.0,138.0,190.0,92.0,0.0,3.0,112.0,164.0,254.0,170.0,203.0
522,0,351,272,208,248,118,0,13,116,10,106,90,95,42143,434.0,24.0,430.0,221.0,136.0,181.0,91.0,0.0,7.0,116.0,168.0,249.0,174.0,200.0
528,0,353,272,206,251,120,0,12,115,11,111,93,93,44143,438.0,22.0,433.0,223.0,137.0,181.0,87.0,0.0,1.0,113.0,170.0,254.0,175.0,202.0
527,0,352,272,206,251,121,0,12,117,15,115,97,98,46143,433.0,17.0,436.0,228.0,141.0,184.0,88.0,0.0,0.0,105.0,166.0,258.0,181.0,199.0
517,0,359,273,211,254,125,0,13,117,19,124,112,116,48143,428.0,16.0,434.0,227.0,137.0,181.0,89.0,0.0,0.0,103.0,159.0,248.0,177.0,199.0
501,0,353,267,208,258,132,0,19,122,31,129,128,149,50143,418.0,16.0,427.0,216.0,126.0,177.0,89.0,0.0,0.0,95.0,157.0,243.0,170.0,198.0
482,0,361,256,198,256,135,0,24,131,53,159,160,189,52144,388.0,7.0,419.0,184.0,105.0,160.0,82.0,0.0,0.0,86.0,155.0,240.0,179.0,198.0
460,0,359,240,187,243,133,0,19,135,72,190,205,232,54144,347.0,0.0,373.0,153.0,98.0,151.0,65.0,0.0,0.0,68.0,149.0,247.0,204.0,228.0
415,0,346,211,157,229,136,0,16,135,88,234,258,287,56143,317.0,0.0,312.0,129.0,80.0,133.0,49.0,0.0,0.0,55.0,147.0,233.0,223.0,239.0
375,0,334,179,136,206,126,0,19,139,112,278,322,357,58143,303.0,0.0,259.0,120.0,69.0,119.0,40.0,0.0,0.0,38.0,153.0,231.0,250.0,244.0
