Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
422,0,251,220,127,141,70,0,0,15,0,0,0,0,2146,138.0,0.0,111.0,154.0,76.0,145.0,23.0,0.0,123.0,112.0,424.0,397.0,799.0,399.0
482,0,228,227,95,108,9,0,0,0,0,0,0,0,4146,175.0,0.0,143.0,177.0,82.0,146.0,25.0,0.0,126.0,133.0,466.0,421.0,863.0,438.0
514,0,162,214,36,55,0,0,0,0,0,0,0,0,6145,232.0,0.0,221.0,199.0,96.0,151.0,28.0,0.0,144.0,147.0,481.0,445.0,886.0,456.0
374,0,64,176,0,7,0,0,0,0,0,0,0,0,8145,280.0,0.0,276.0,217.0,107.0,157.0,34.0,0.0,149.0,148.0,481.0,456.0,891.0,467.0
89,0,6,79,0,0,0,0,0,0,0,0,0,0,10146,291.0,0.0,305.0,215.0,103.0,167.0,43.0,0.0,155.0,153.0,488.0,469.0,893.0,486.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,12146,289.0,0.0,322.0,222.0,113.0,179.0,55.0,0.0,154.0,164.0,491.0,495.0,898.0,492.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14146,266.0,0.0,322.0,220.0,116.0,182.0,65.0,0.0,157.0,177.0,473.0,491.0,837.0,491.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16146,251.0,0.0,325.0,213.0,115.0,189.0,75.0,0.0,158.0,189.0,448.0,486.0,764.0,456.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18146,236.0,0.0,322.0,206.0,113.0,190.0,87.0,0.0,153.0,198.0,420.0,477.0,699.0,426.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20145,230.0,0.0,321.0,198.0,114.0,195.0,102.0,0.0,169.0,202.0,404.0,467.0,642.0,415.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22145,238.0,0.0,331.0,201.0,118.0,208.0,108.0,0.0,165.0,207.0,399.0,459.0,633.0,387.0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,24146,251.0,0.0,328.0,199.0,116.0,208.0,118.0,0.0,174.0,215.0,392.0,450.0,602.0,372.0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,26146,276.0,0.0,335.0,201.0,117.0,212.0,126.0,0.0,177.0,217.0,393.0,443.0,599.0,344.0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,28146,308.0,0.0,334.0,221.0,130.0,219.0,129.0,0.0,185.0,219.0,392.0,430.0,578.0,325.0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,30146,366.0,0.0,351.0,241.0,147.0,233.0,138.0,0.0,197.0,227.0,397.0,410.0,530.0,282.0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,32145,461.0,0.0,368.0,279.0,182.0,256.0,149.0,0.0,209.0,238.0,387.0,372.0,454.0,210.0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,34145,554.0,0.0,381.0,326.0,225.0,290.0,162.0,0.0,218.0,236.0,322.0,298.0,332.0,98.0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,36145,652.0,0.0,378.0,379.0,281.0,312.0,174.0,0.0,222.0,235.0,210.0,182.0,162.0,0.0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,38146,744.0,8.0,376.0,440.0,348.0,364.0,189.0,0.0,178.0,211.0,27.0,25.0,0.0,0.0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,40146,846.0,52.0,366.0,525.0,414.0,397.0,188.0,0.0,98.0,170.0,0.0,0.0,0.0,0.0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,42146,961.0,122.0,363.0,615.0,467.0,406.0,170.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,44146,1035.0,185.0,354.0,699.0,473.0,388.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,46145,1078.0,228.0,362.0,782.0,467.0,357.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,48145,1117.0,264.0,368.0,830.0,430.0,290.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,123,137,50145,1147.0,268.0,380.0,877.0,392.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,581,565,52146,1151.0,235.0,384.0,881.0,320.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,19,0,0,0,0,31,696,630,54146,1164.0,174.0,349.0,799.0,236.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,16,24,0,0,0,83,195,715,644,56146,1119.0,57.0,305.0,586.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,49,40,0,0,12,174,346,743,672,58146,916.0,0.0,272.0,419.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,109,64,0,0,76,245,432,783,706,60145,627.0,0.0,256.0,302.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,21,111,76,0,27,105,301,451,824,729,62145,394.0,0.0,240.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,33,53,103,62,0,44,122,330,481,892,721,64145,253.0,0.0,157.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,84,53,107,57,0,58,124,355,486,892,737,66146,249.0,0.0,144.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,110,64,115,60,0,63,135,351,487,868,717,68146,258.0,0.0,126.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,116,70,131,76,0,69,164,336,498,814,670,70146,266.0,0.0,122.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,122,120,89,159,101,0,89,197,335,509,744,607,72146,273.0,0.0,112.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,183,131,98,181,131,0,112,230,335,496,647,544,74145,284.0,0.0,105.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0,238,147,120,221,167,0,131,258,325,484,557,467,76145,291.0,0.0,105.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0,306,160,141,259,200,0,149,289,298,470,459,376,78146,299.0,0.0,101.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0,377,168,165,284,233,0,163,323,272,439,357,283,80146,301.0,0.0,99.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0,417,201,192,314,255,0,184,335,225,376,262,177,82146,309.0,0.0,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0,431,235,221,356,275,0,205,310,174,301,156,68,84146,317.0,0.0,93.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0,425,274,255,386,284,0,208,288,96,206,58,0,86146,333.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0,414,305,286,412,293,0,196,262,0,64,0,0,88145,346.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0,394,342,332,442,291,0,160,204,0,0,0,0,90145,363.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,2,361,384,364,463,277,0,82,128,0,0,0,0,92146,373.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,35,329,429,394,469,243,0,0,42,0,0,0,0,94146,367.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,79,328,479,420,468,199,0,0,0,0,0,0,0,96146,386.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,124,332,531,444,450,155,0,0,0,0,0,0,0,98146,388.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,161,353,586,462,415,93,0,0,0,0,0,0,0,100145,398.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,180,384,639,458,361,44,0,0,0,0,0,0,0,102145,388.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,179,412,646,424,305,10,0,0,0,0,0,0,0,104145,373.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,147,424,566,370,269,3,0,0,0,0,0,0,0,106146,332.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,852.0
1109,87,403,376,242,192,0,0,0,0,0,0,0,0,108146,247.0,0.0,62.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,46.0,917.0,856.0
889,0,429,242,67,17,0,0,0,0,0,0,0,0,110146,232.0,0.0,75.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,170.0,270.0,1034.0,833.0
617,0,423,169,0,0,0,0,0,0,0,0,0,0,112146,218.0,0.0,105.0,0.0,0.0,40.0,77.0,0.0,0.0,61.0,328.0,472.0,1034.0,772.0
324,0,299,101,0,0,0,0,0,0,0,0,0,0,114145,234.0,0.0,135.0,0.0,0.0,147.0,143.0,0.0,85.0,151.0,478.0,548.0,1088.0,730.0
39,0,155,42,0,0,0,0,0,0,0,0,0,0,116145,208.0,0.0,172.0,16.0,0.0,179.0,137.0,0.0,121.0,178.0,504.0,570.0,1059.0,684.0
12,0,111,30,0,0,0,0,0,0,0,0,0,0,118145,181.0,0.0,213.0,52.0,55.0,192.0,137.0,0.0,137.0,211.0,495.0,554.0,962.0,602.0
21,0,98,18,0,0,0,0,0,0,0,0,0,0,120146,150.0,2.0,258.0,82.0,85.0,223.0,153.0,0.0,149.0,226.0,468.0,559.0,851.0,536.0
31,0,89,6,0,0,0,0,0,0,0,0,0,0,122146,168.0,21.0,328.0,93.0,96.0,231.0,168.0,0.0,161.0,246.0,424.0,514.0,689.0,436.0
24,0,84,0,0,0,0,0,0,0,0,0,0,0,124146,199.0,12.0,413.0,124.0,115.0,248.0,175.0,0.0,161.0,252.0,369.0,476.0,506.0,337.0
33,0,80,0,0,0,0,0,0,0,0,0,0,0,126146,233.0,31.0,479.0,144.0,123.0,261.0,188.0,0.0,174.0,271.0,319.0,406.0,349.0,228.0
36,0,79,0,0,0,0,0,0,0,0,0,0,0,128145,270.0,45.0,526.0,180.0,149.0,280.0,196.0,0.0,177.0,272.0,269.0,354.0,235.0,116.0
26,0,67,0,0,0,0,0,0,0,0,0,0,0,130145,317.0,78.0,539.0,194.0,159.0,299.0,215.0,0.0,181.0,274.0,204.0,271.0,116.0,35.0
38,0,67,0,0,0,0,0,0,0,0,0,0,0,132146,367.0,107.0,551.0,204.0,175.0,326.0,235.0,0.0,183.0,290.0,132.0,189.0,27.0,0.0
46,0,60,0,0,0,0,0,0,0,0,0,0,0,134146,413.0,122.0,573.0,220.0,193.0,350.0,257.0,0.0,177.0,293.0,50.0,128.0,0.0,0.0
57,0,58,0,0,0,0,0,0,0,0,0,0,0,136146,457.0,149.0,571.0,220.0,206.0,384.0,290.0,0.0,181.0,296.0,0.0,31.0,0.0,0.0
73,0,57,0,0,0,0,0,0,0,0,0,0,0,138146,511.0,174.0,578.0,243.0,233.0,416.0,309.0,0.0,155.0,273.0,0.0,0.0,0.0,0.0
90,0,58,0,0,0,0,0,0,0,0,0,0,0,140146,567.0,207.0,559.0,245.0,238.0,439.0,335.0,0.0,131.0,212.0,0.0,0.0,0.0,0.0
109,0,55,0,0,0,0,0,0,0,0,0,0,0,142145,641.0,235.0,540.0,264.0,259.0,465.0,347.0,0.0,67.0,133.0,0.0,0.0,0.0,0.0
127,0,53,0,0,0,0,0,0,0,0,0,0,0,144145,720.0,262.0,522.0,294.0,273.0,498.0,352.0,0.0,12.0,62.0,0.0,0.0,0.0,0.0
139,0,49,0,0,0,0,0,0,0,0,0,0,0,146145,809.0,297.0,498.0,330.0,302.0,530.0,337.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
