Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,61,24,0,0,44,76,328,568,661,2149,0,0,0,16,0,89,14,0,0,32,185,256,653,507
0,0,0,0,0,43,27,0,0,37,72,312,563,675,4149,0,0,0,6,0,68,7,0,0,36,183,225,672,515
0,0,0,0,0,25,21,0,0,35,53,288,573,672,6148,0,0,0,6,0,55,3,0,0,22,171,221,687,541
0,0,0,0,0,7,24,0,0,25,34,269,557,661,8148,0,0,0,8,0,47,0,0,0,19,160,219,719,574
0,0,0,0,0,3,21,0,0,20,24,253,539,627,10148,0,0,0,16,0,49,0,0,0,5,162,228,752,614
0,0,0,0,0,0,17,0,0,16,12,213,479,575,12148,0,0,0,19,0,46,0,0,0,13,183,249,821,655
0,0,0,0,0,0,2,0,0,11,0,156,382,450,14149,0,0,0,33,0,50,0,0,0,18,211,304,926,723
0,0,0,0,0,7,0,0,0,3,0,80,238,286,16149,0,0,0,38,0,49,0,0,0,41,250,353,1026,786
0,0,0,0,0,21,0,0,0,0,0,0,39,49,18149,0,0,0,49,0,47,0,0,0,54,281,399,1115,864
0,0,0,0,0,2,0,0,0,0,0,0,0,0,20148,0,0,0,54,0,46,0,0,14,68,316,440,1170,928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22148,0,0,0,72,0,46,0,0,16,81,320,467,1178,976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24148,0,0,0,72,0,36,0,0,13,81,315,463,1167,973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26148,0,0,0,85,0,30,0,0,0,63,285,451,1147,963
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28149,0,0,0,90,0,22,0,0,0,60,265,420,1112,942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30149,0,0,0,91,0,16,0,0,0,55,241,377,1055,919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32149,0,0,0,96,0,18,0,0,0,52,237,374,1046,897
8,0,0,0,0,0,0,0,0,0,0,0,0,0,34148,0,0,0,97,0,18,0,0,0,57,242,370,1051,894
45,0,0,0,0,0,0,0,0,0,0,0,0,0,36148,0,0,0,101,0,21,0,0,0,58,259,380,1043,877
67,0,0,0,0,0,0,0,0,0,0,0,0,0,38148,0,0,0,103,0,21,0,0,8,68,261,384,1077,864
84,0,0,0,0,0,0,0,0,0,0,0,0,0,40148,0,0,0,109,0,24,0,0,24,79,284,391,1082,852
91,0,0,0,0,0,0,0,0,0,0,0,0,0,42149,0,0,0,120,0,36,0,0,31,87,304,413,1090,843
105,0,0,0,0,0,0,0,0,0,0,0,0,0,44149,0,0,0,121,0,43,3,0,49,103,330,412,1099,824
113,0,0,0,0,0,0,0,0,0,0,0,0,0,46149,0,0,0,126,0,56,3,0,62,113,344,413,1087,813
122,0,0,0,79,0,0,0,0,0,0,0,0,0,48148,0,0,0,130,0,77,6,0,69,123,348,430,1074,761
114,0,0,0,0,0,0,0,0,0,0,0,0,0,50148,0,0,0,131,5,91,15,0,75,129,364,446,1048,731
107,0,0,0,0,0,0,0,0,0,0,0,0,0,52148,0,0,0,133,15,100,28,0,91,143,369,434,1006,702
88,0,0,0,0,0,0,0,0,0,0,0,0,0,54148,0,0,0,141,36,116,36,0,99,160,384,428,967,639
56,0,0,0,0,0,0,0,0,0,0,0,0,0,56149,0,0,0,170,63,141,46,0,113,177,389,424,893,575
41,0,0,0,0,0,0,0,0,0,0,0,0,0,58149,5,0,35,230,109,179,77,0,135,195,390,411,753,470
33,0,0,0,0,0,0,0,0,0,0,0,0,0,60148,298,0,152,280,172,218,107,0,157,226,374,380,548,308
