Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,0,0,52,103,36,130,58,0,96,174,428,607,1058,807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,0,0,49,98,32,137,72,0,0,0,412,617,1024,814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6144,0,0,58,103,46,147,77,0,95,193,399,627,985,792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8144,0,0,57,99,39,146,83,0,100,201,393,603,948,752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10145,0,0,60,101,41,149,89,0,100,197,371,573,883,710
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12145,0,0,63,103,44,148,91,0,88,196,340,561,834,656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14145,0,0,64,103,41,151,94,0,98,214,352,542,787,636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16145,0,0,73,106,49,160,96,0,108,227,352,554,795,618
16,0,0,0,0,0,0,0,0,0,0,0,0,0,18144,0,0,83,109,59,176,105,0,122,211,358,548,797,599
43,0,0,0,0,0,0,0,0,0,0,0,0,0,20144,0,0,103,118,79,194,116,0,131,221,364,545,761,562
59,0,0,0,0,0,0,0,0,0,0,0,0,0,22144,0,0,168,139,103,223,131,0,145,243,381,527,697,495
86,0,0,0,0,0,0,0,0,0,0,0,0,0,24145,52,0,254,174,131,253,157,0,182,271,358,504,581,387
96,0,0,0,0,0,0,0,0,0,0,0,0,0,26145,280,0,364,220,174,282,180,0,194,273,332,437,434,283
96,0,0,0,0,0,0,0,0,0,0,0,0,0,28145,460,0,432,282,230,321,202,0,231,293,259,353,276,135
94,0,0,0,0,0,0,0,0,0,0,0,0,0,30145,595,0,432,346,302,377,237,0,185,259,89,190,62,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,32144,714,5,419,390,357,427,264,0,141,269,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,34144,799,54,413,444,414,478,292,0,40,192,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,36144,904,116,403,494,446,492,274,0,0,43,0,0,0,0
