Sen1_L,Sen2_L,Sen3_L,Sen4_L,Sen5_L,Sen6_L,Sen7_L,Sen8_L,Sen9_L,Sen10_L,Sen11_L,Sen12_L,Sen13_L,Sen14_L,CLK,Sen1_R,Sen2_R,Sen3_R,Sen4_R,Sen5_R,Sen6_R,Sen7_R,Sen8_R,Sen9_R,Sen10_R,Sen11_R,Sen12_R,Sen13_R,Sen14_R
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146,375,0,409,229,164,295,206,0,224,320,335,446,406,325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146,429,0,430,243,189,320,224,0,238,337,282,383,292,197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,482,0,443,261,211,348,248,0,235,322,211,312,187,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8146,538,10,441,277,243,368,268,0,230,330,127,228,79,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10146,588,37,452,293,267,398,276,0,201,322,30,124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12146,633,57,456,312,287,423,297,0,179,287,0,18,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,14146,683,80,444,335,311,425,298,0,139,257,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,16146,742,100,439,359,333,448,296,0,83,222,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,18146,800,120,422,382,349,460,301,0,27,145,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,20146,847,135,422,415,366,467,284,0,0,65,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,22146,899,160,410,442,376,450,261,0,0,2,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,24146,957,189,413,475,380,437,218,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,26146,1044,222,399,538,390,405,166,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,28146,1126,254,377,612,380,350,100,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,30146,1230,276,352,729,373,267,19,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,32146,1344,278,327,835,341,173,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,44,137,34146,1417,249,305,875,271,87,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,634,897,36146,1412,182,289,808,215,47,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,81,719,968,38146,1386,88,261,595,143,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0,19,276,724,992,40146,1150,0,245,432,96,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,0,0,33,58,434,722,1028,42146,793,0,241,315,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,88,0,0,91,79,527,692,1035,44146,516,0,245,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,25,128,0,0,145,100,573,668,982,46146,369,0,188,147,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88,158,0,0,180,116,615,701,974,48146,357,0,182,107,0,0,0,0,0,0,0,0,0,0
